@relation shuttle-c0-vs-c4
@attribute A1 integer [36, 123]
@attribute A2 integer [-908, 1409]
@attribute A3 integer [74, 113]
@attribute A4 integer [-587, 2565]
@attribute A5 integer [-46, 436]
@attribute A6 integer [-898, 6339]
@attribute A7 integer [-18, 72]
@attribute A8 integer [-353, 130]
@attribute A9 integer [-356, 126]
@attribute Class {positive, negative}
@input A1,A2,A3,A4,A5,A6,A7,A8,A9
@output Class
@data
109.7557, 50.6743, 107.4833, -0.8278, 64.1442, -1.1722, -2.2724, 43.3391, 44.6115, positive
105.3316, 0.0, 106.3316, -0.6658, 72.0, 5.6734, 1.0, 34.3316, 33.3316, positive
103.4542, 5.0, 104.4542, 1.7252, 70.0, -1.0916, 1.0, 35.0, 34.0, positive
107.2806, 0.0, 107.6403, -4.2015, 72.0, 5.5612, 1.0, 35.6403, 35.2806, positive
80.3987, -1.9934, 84.7974, 0.6013, -25.6079, 0.0, 4.0, 110.804, 106.4053, positive
102.0, 4.4862, 103.6575, 3.315, 70.0, -2.5138, 1.0, 33.8287, 32.0, positive
101.0012, 0.0, 102.0012, 0.0037, 71.9975, 3.9938, 1.0, 29.005, 28.005, positive
85.0, -0.1729, 88.0, 0.0, 5.3086, -2.21, 3.0, 83.5186, 80.3457, positive
76.7783, 3.1675, 81.0, 0.0, -40.7783, 0.0, 4.0, 123.1675, 119.5566, positive
85.0, -0.7013, 88.0, 0.0, 2.0, -10.6882, 3.0, 86.0, 82.0, positive
102.9472, 4.8415, 103.8943, -0.9472, 70.0, -2.1585, 1.0, 34.8943, 33.8943, positive
78.0383, 0.9234, 82.0383, 3.8468, -41.9234, 0.0, 4.0, 125.9617, 121.9234, positive
81.3966, -0.7932, 84.7932, 1.2068, -12.4136, 0.3966, 4.0, 98.4136, 94.4136, positive
79.3196, -0.3196, 83.3196, -1.9176, -31.9176, -5.4432, 4.0, 115.9176, 111.9176, positive
81.0, -1.2899, 85.258, 0.0, -21.258, 0.0, 4.0, 107.516, 103.258, positive
84.5191, 0.0, 88.0, 0.0, 0.0763, -22.6335, 3.0, 87.9237, 84.8856, positive
102.3616, 4.6384, 104.0, 5.4465, 70.0, -1.2768, 1.0, 34.3616, 32.7232, positive
102.4234, 5.0, 104.2117, 4.2117, 70.0, -1.5766, 1.0, 34.2117, 32.4234, positive
80.1079, -0.5393, 84.2157, 0.8921, -27.3529, 0.0, 4.0, 111.6764, 107.5686, positive
105.4097, 4.3976, 106.4097, -1.0, 70.0, -1.3976, 1.0, 36.8073, 35.2048, positive
105.3123, 0.0, 107.1404, -2.4842, 70.0, -7.6104, 1.0, 37.1404, 35.3123, positive
104.848, -0.848, 106.272, 0.0, 70.0, 0.0, 1.0, 36.272, 34.848, positive
102.0, -3.3267, 104.0, 0.0, 70.0, 0.0, 1.0, 34.0, 32.0, positive
80.9941, 4.9705, 84.0, 0.0059, -20.0472, 0.0, 4.0, 105.0413, 102.0354, positive
76.4901, 2.0, 81.0, -2.0396, -42.0, -0.5099, 4.5099, 125.0, 120.9802, positive
79.4239, 1.6955, 83.4239, 0.0, -28.0, 12.0985, 4.0, 112.0, 108.0, positive
76.5815, 2.4185, 80.5815, 0.0, -41.163, 0.0, 4.0, 123.3259, 120.3259, positive
101.3793, 0.0, 102.3793, 1.1379, 71.2414, 2.1035, 1.0, 30.5172, 29.5172, positive
84.8943, 0.0, 87.8943, -6.8943, 0.0, 0.2114, 3.0, 87.8943, 84.0, positive
84.0, 0.742, 87.258, 0.258, -1.484, 0.0, 3.0, 89.484, 85.484, positive
81.8072, 1.0, 86.0, 2.4215, -40.0, 5.0, 4.8072, 127.8072, 123.6144, positive
84.5572, 0.0, 87.5572, 0.0, -0.8857, -15.8929, 3.0, 88.8857, 86.4428, positive
81.7709, 1.7709, 85.7709, 0.1146, -22.6873, 8.8545, 4.0, 109.3437, 106.2291, positive
106.8334, 0.0, 107.4167, -3.0835, 72.0, 4.6668, 1.0, 35.4167, 34.8334, positive
81.0017, 0.9983, 86.0017, 0.0017, -40.0, 2.0033, 4.0017, 127.0017, 122.0033, positive
84.2192, 0.0, 88.0, 0.0, 0.4384, 18.6576, 3.0, 87.5616, 83.5616, positive
106.4404, 1.1191, 108.0, 7.5596, 70.0, -16.787, 1.5596, 38.0, 36.0, positive
102.0388, -3.9612, 104.0291, -0.0097, 70.0194, 0.0291, 1.0, 34.0097, 32.0194, positive
84.3528, 0.0, 88.0, 0.0, -0.5887, -13.7641, 3.0, 88.5887, 85.8831, positive
101.1691, -0.6765, 102.3383, 0.0, 71.6617, 3.3235, 1.0, 29.8457, 28.6765, positive
84.7291, 0.0, 88.0, 0.2709, 4.3747, -0.7291, 3.0, 84.3544, 81.0835, positive
85.0, 0.0, 88.0, 0.0, 0.706, -17.0, 3.0, 87.294, 84.588, positive
105.3621, -4.2758, 106.3621, -6.2758, 70.7242, 0.0, 1.0, 35.6379, 34.0, positive
84.6926, 0.0, 88.0, 0.0, 0.7704, -15.4629, 3.0, 87.2296, 83.8445, positive
85.0, -1.1861, 88.0, 0.0, 4.8139, -0.1104, 3.0, 83.8896, 80.5931, positive
83.3167, 0.0, 86.6333, 0.0, -3.3667, -14.2167, 3.0, 91.3667, 88.0, positive
102.4582, -0.4582, 103.4582, -1.8329, 72.0, 11.6254, 1.0, 31.0, 30.0, positive
102.0103, -0.9974, 104.0078, -0.0026, 70.0052, 0.0078, 1.0, 34.0026, 32.0052, positive
75.072, 6.1241, 79.072, 8.3921, -42.0, -1.464, 4.0, 123.072, 119.072, positive
103.1111, 2.7778, 104.1111, 4.1111, 70.0, -0.4444, 1.0, 34.1111, 33.1111, positive
81.7078, 2.8765, 85.4157, 0.0, -21.4157, 7.0785, 4.0, 107.8314, 104.8314, positive
82.0, -0.4801, 86.0, 0.0, -12.0, -4.6787, 3.4801, 99.0, 95.0397, positive
83.8118, 0.3764, 86.8118, -4.8708, -0.3764, 1.6236, 3.0, 87.1882, 84.3764, positive
105.5276, -2.3619, 107.0553, -4.8895, 70.0, -2.1105, 1.0, 37.0553, 35.0553, positive
84.9629, -0.1114, 88.0, 3.8514, 6.0, 0.0, 3.0743, 83.0, 79.9257, positive
101.5072, -0.5072, 103.0144, 0.0, 70.9856, 1.9712, 1.0, 31.536, 30.0288, positive
101.1026, 0.0, 102.1026, 0.3078, 72.0, 36.6663, 1.0, 30.1026, 28.2052, positive
81.716, 0.716, 86.0, 2.1481, -40.0, 4.1481, 4.716, 127.716, 123.4321, positive
76.0, 2.0693, 80.9307, -3.7227, -41.8614, -0.9307, 4.9307, 124.7227, 119.8614, positive
84.7561, -0.7317, 88.0, 0.0, 6.0, -0.7561, 3.4878, 83.0, 79.5122, positive
85.0, -2.6078, 88.0, 0.0, 3.3922, 0.9559, 3.0, 84.9559, 81.3039, positive
79.2974, 0.0, 83.1487, 0.0, -26.8104, 21.4461, 4.0, 110.9591, 107.1078, positive
84.3562, -0.6781, 87.3562, 0.0, 0.0687, -9.2875, 3.0, 87.9313, 83.9313, positive
79.514, -1.0, 83.514, -0.514, -40.0, 0.0, 4.0, 125.257, 120.514, positive
101.0, 0.0, 102.0, 0.0, 72.0, 35.3274, 1.0, 29.8838, 28.0, positive
80.0, 0.8345, 84.0, -0.4966, -36.0, 0.0, 4.0, 120.9172, 116.0, positive
80.0, 1.2137, 84.0, 0.6966, -28.0, 0.0, 4.0, 112.0, 108.0, positive
81.1053, 0.8947, 86.1053, 0.1053, -40.0, 4.8947, 4.1053, 127.1053, 122.2106, positive
106.8962, -1.0, 107.8962, -1.0778, 72.0, 15.8443, 1.0, 35.8703, 33.8962, positive
82.1405, 0.0, 85.2108, 0.0, -5.5785, 17.0703, 3.0, 92.6487, 89.5785, positive
102.3858, -0.6929, 103.3858, -2.7716, 72.0, 8.1574, 1.0, 30.3858, 29.3858, positive
74.0, 5.8197, 78.4361, 8.6918, -42.0, -1.1279, 4.0, 122.4361, 118.0, positive
82.0, -1.1788, 86.0, 0.0, -10.0, 0.5894, 4.0, 96.0, 92.0, positive
102.5986, 0.0, 103.5986, 0.0, 72.0, 12.8686, 1.0, 31.1314, 30.1314, positive
83.1409, 1.8591, 86.1409, -0.4932, -1.8591, 0.0, 3.0, 88.0, 85.8591, positive
84.9448, -0.9448, 88.0, 0.0, 1.7791, -8.2209, 3.0, 86.2209, 82.3314, positive
79.0065, 1.0, 83.342, 0.6645, -40.0, 6.329, 4.0, 124.342, 120.671, positive
79.7168, -0.6416, 84.0752, 0.0, -40.0, 0.7168, 4.0, 125.7168, 120.7168, positive
76.0, 1.2536, 80.8934, 0.0, -40.0, 0.0, 4.0, 121.8934, 117.7867, positive
83.1973, 0.0, 86.1973, 0.0, -2.8072, 18.5964, 3.0, 90.2063, 86.8072, positive
81.0, 0.94, 84.0, 1.624, -15.128, 0.0, 4.0, 100.94, 97.128, positive
102.0, -0.6604, 103.6604, 1.0188, 70.0, -0.3396, 1.0, 33.6604, 32.0, positive
78.0, 2.2641, 81.684, 2.7359, -42.0, 0.0, 4.0, 125.684, 122.0, positive
79.8877, -0.8877, 83.8877, -5.3262, -35.3262, -0.8985, 4.0, 119.3262, 115.3262, positive
84.0, 0.7479, 87.2521, 0.2521, -1.4958, 0.0, 3.0, 89.4958, 85.4958, positive
102.0, -0.3824, 103.3824, 1.8527, 70.0, -0.6176, 1.0, 33.3824, 32.0, positive
78.8132, 1.5934, 82.8132, 0.0, -37.1868, 0.0, 4.0, 121.0, 116.5934, positive
84.4103, 0.0, 88.0, 0.0, -0.3586, -17.7449, 3.0, 88.3586, 85.5379, positive
79.712, 0.712, 83.712, 0.0, -34.2723, -2.3036, 4.0, 118.9843, 114.2723, positive
103.7611, 4.7611, 104.7611, 5.7168, 70.0, 0.0, 1.0, 35.0, 34.0, positive
81.5051, 1.5152, 86.0, 2.5253, -40.0, 0.9899, 4.5051, 127.5051, 123.0101, positive
81.4287, 1.6191, 85.4287, 0.0, -23.1426, 12.0947, 4.0, 109.5713, 106.3809, positive
101.3138, 0.0, 102.3138, 0.0, 72.0, 6.824, 1.0, 29.6276, 28.6276, positive
102.339, 5.0, 104.1695, 4.1695, 70.0, -1.661, 1.0, 34.1695, 32.339, positive
104.8968, 2.0, 106.3452, 5.7936, 70.0, -23.105, 1.7242, 36.621, 34.8968, positive
84.7537, 0.0, 88.0, 0.0, 1.0147, -24.2757, 3.0, 86.9853, 83.4779, positive
82.0, 0.8179, 86.1821, 2.6358, -40.0, 4.8179, 5.0, 128.0, 124.0, positive
83.7322, 1.2678, 86.7322, 0.0, -2.0, 0.0, 3.0, 89.4645, 86.0, positive
83.6054, 1.3946, 86.6054, -2.1191, -1.3946, 0.0, 3.0, 88.0, 85.3946, positive
82.1788, -2.8212, 85.743, -259.1718, -22.5699, 0.5642, 3.5642, 109.4414, 105.4414, positive
105.9029, -0.0243, 106.9271, -0.9757, 71.9514, 2.9271, 1.0, 34.9757, 33.9514, positive
105.5316, -2.3419, 106.5316, -3.8103, 71.0632, 1.5948, 1.0, 35.4684, 34.0, positive
84.1213, -3.1213, 88.0, 0.0, 5.5147, 0.2427, 4.7573, 83.364, 78.4853, positive
84.917, -3.6679, 87.917, -0.4982, 1.8339, 2.0, 3.0, 86.083, 82.1661, positive
76.0, 0.9896, 80.4948, -3.5363, -41.0104, -5.5571, 4.0, 123.0104, 119.0104, positive
102.3889, 0.8334, 103.3889, -2.7777, 72.0, 11.2223, 1.0, 30.3889, 29.3889, positive
101.3149, 3.4253, 102.3149, 0.9448, 72.0, 17.4644, 1.0, 29.6299, 28.6299, positive
79.4045, -1.2978, 84.4045, 1.1348, -40.0, 11.7585, 5.0, 125.4045, 120.5393, positive
78.5701, -0.5701, 82.7134, -0.5732, -40.2866, -0.1433, 4.1433, 125.0, 120.0, positive
82.6032, 0.1984, 86.8016, 0.0, -40.0, 0.3968, 4.0, 127.8016, 123.6032, positive
106.6419, -0.7161, 108.0, 4.4935, 70.0, 0.0, 1.0, 38.0, 36.0, positive
106.0, -1.5274, 107.7637, -0.2363, 70.4726, 0.7088, 1.0, 37.2912, 35.5274, positive
75.6921, 0.2307, 80.4614, 4.0, -42.0, 0.0, 4.7693, 124.4614, 120.4614, positive
75.0943, 5.2642, 79.0943, 4.5283, -40.9057, -0.9057, 4.0, 121.4528, 118.0, positive
102.504, -0.748, 104.252, 0.0, 70.0, 0.0, 1.0, 34.252, 32.504, positive
123.0, 475.607, 105.0, 0.1769, 36.0, -2.5307, -18.0, 69.0, 86.0, positive
101.008, 0.0, 102.008, 0.0, 72.0, 37.8003, 1.0, 30.008, 28.016, positive
83.2236, 0.0, 86.2236, 0.0, -3.3292, 18.7764, 3.0, 91.3292, 87.3292, positive
85.0, 0.0, 88.0, 0.0, 1.2535, -22.6408, 3.0, 86.7465, 83.493, positive
101.0, 0.0, 102.0, 0.0, 72.0, 20.2722, 1.0, 29.2292, 28.0, positive
84.0, 0.8342, 87.1658, 0.1658, -1.6685, 0.0, 3.0, 89.6685, 85.6685, positive
79.8113, 0.8113, 83.8113, 0.0, -28.3775, -6.3775, 4.0, 112.3775, 108.3775, positive
84.7323, 0.0, 87.7323, -431.4875, 0.0, 0.5353, 3.0, 87.7323, 84.0, positive
106.937, -1.5945, 107.4685, -5.4685, 72.0, 3.2796, 1.0, 35.4685, 34.937, positive
84.6218, -1.1346, 88.0, 2.4872, 6.0, 0.0, 3.7564, 83.0, 79.2436, positive
106.2956, 1.1823, 108.0, -2.4089, 70.0, -3.1133, 1.0, 38.0, 36.0, positive
82.0, -0.0747, 86.0, 0.0, -10.1495, 0.0, 4.0, 96.2242, 92.1495, positive
84.7653, 0.0, 87.7653, -450.6226, 0.0, 0.4695, 3.0, 87.7653, 84.0, positive
76.9507, 1.9507, 80.9754, 0.0986, -42.0, 0.0, 4.0246, 124.9754, 121.9507, positive
83.1846, -0.2231, 86.5923, 0.0, -5.2615, 0.4077, 3.4077, 92.4461, 88.4461, positive
102.0, 2.496, 103.4992, 3.4992, 70.0, -1.4992, 1.0, 33.4992, 32.0, positive
84.0, 0.8368, 87.0, -0.9791, -1.6736, 0.3264, 3.0, 89.5105, 85.6736, positive
103.5827, 2.8345, 104.5827, 8.0, 70.0, 0.0, 1.2914, 35.2914, 34.0, positive
82.0, 0.1843, 86.8157, 2.1843, -40.0, 6.6314, 5.0, 128.0, 124.0, positive
84.5527, -2.2109, 87.5527, -2.6837, 1.1054, 2.0, 3.0, 86.4473, 82.8946, positive
82.3063, 0.0, 85.3063, 0.0, -5.3874, 17.6126, 3.0, 92.6937, 89.3874, positive
103.7282, 4.7282, 104.7282, 5.8154, 70.0, 0.0, 1.0, 35.0, 34.0, positive
82.0, 0.0, 86.0, 0.0, -10.349, -1.5704, 3.8255, 96.5235, 92.698, positive
84.5906, 0.0, 87.5906, -6.5906, 0.0, 0.8187, 3.0, 87.5906, 84.0, positive
106.9835, -1.0165, 108.0, -2.9506, 70.9835, 3.4423, 1.0, 37.0165, 36.0, positive
102.4381, 3.3144, 102.8762, -0.4381, 70.0, -3.6856, 1.0, 33.8762, 32.8762, positive
81.9301, 2.2098, 85.8601, 0.0, -21.8601, 9.3007, 4.0, 108.7203, 105.7203, positive
82.0, 0.5754, 86.4246, 2.1508, -40.0, 4.5754, 5.0, 128.0, 124.0, positive
102.3881, 0.0, 103.3881, 0.0, 72.0, 13.1492, 1.0, 30.8508, 29.8508, positive
77.3223, 2.3388, 81.3223, 0.0, -38.6777, 0.0, 4.0, 121.0, 117.3388, positive
84.1131, 0.8869, 87.1131, -3.896, -0.8869, 0.0, 3.0, 88.0, 84.8869, positive
79.3706, -1.0, 83.3706, -2.2235, -38.5177, 0.0, 4.0, 123.1471, 118.5177, positive
85.0, 0.0, 88.0, 2.5127, 6.0, -0.3718, 3.0, 83.0, 80.0, positive
102.8013, 5.0, 104.4006, 4.4006, 70.0, -1.1987, 1.0, 34.4006, 32.8013, positive
79.4916, -1.0, 83.4916, -2.0, -40.0, 2.2626, 4.0, 124.4916, 120.4916, positive
80.9592, 0.0, 83.9796, 0.0, -20.1631, 23.9388, 4.0, 105.1427, 102.1223, positive
81.1825, -0.9087, 85.1825, -1.8175, -40.0, 0.0, 4.0, 126.1825, 122.1825, positive
102.2499, -0.2499, 103.2499, -0.9997, 72.0, 12.2502, 1.0, 31.0, 30.0, positive
83.4333, 0.1499, 86.7166, 0.0, -4.2668, 0.2834, 3.2834, 91.7001, 87.7001, positive
104.6749, 0.6502, 105.6749, 8.0, 70.0, 0.0, 1.8374, 35.8374, 34.0, positive
84.9916, 0.0, 88.0, 0.0, 1.9832, 17.0084, 3.0, 86.0168, 82.0168, positive
82.0388, 2.8837, 86.0388, 4.8062, -40.0, 0.0, 4.9612, 128.0, 124.0, positive
80.7329, 0.7329, 84.7329, 0.6335, -25.8013, 3.6646, 4.0, 110.9006, 107.2671, positive
102.5357, 4.4643, 104.0, 6.1427, 70.0, -0.9287, 1.0, 34.5357, 33.0713, positive
83.2458, 0.0, 86.4915, 0.0, -3.017, 18.7542, 3.0, 91.017, 87.017, positive
76.0, 2.0, 81.0, -0.939, -40.4695, -0.2347, 4.2347, 122.7042, 118.4695, positive
85.0, 0.0, 88.0, 0.0, 1.5417, -17.0, 3.0, 86.4583, 82.9167, positive
106.0, -1.6293, 108.0, -0.556, 70.0, -0.7413, 1.0, 38.0, 36.0, positive
103.9039, 5.0, 104.9519, 4.9519, 70.0, -0.0961, 1.0, 34.9519, 33.9039, positive
76.6245, -1.7511, 81.3122, 0.3122, -40.0, 14.5655, 4.6878, 122.3122, 117.2489, positive
84.0, 0.9111, 87.0889, 0.0889, -1.8221, 0.0, 3.0, 89.8221, 85.8221, positive
84.0677, 0.0, 88.0, 0.0, 0.1354, 18.203, 3.0, 87.8646, 83.8646, positive
102.0199, 0.0996, 103.0199, -0.0199, 70.0, -24.5418, 1.0, 33.0398, 32.0398, positive
102.0, -1.8037, 103.4509, 1.6472, 70.0, -0.5491, 1.0, 33.4509, 32.0, positive
83.8234, 1.1766, 86.8234, 0.0, -2.0, 0.0, 3.0, 89.6467, 86.0, positive
102.0, 1.5815, 102.279, 0.0, 70.0, -4.3025, 1.0, 33.1395, 32.0, positive
103.6281, -0.593, 105.2211, -0.407, 70.814, 1.2211, 1.0, 34.407, 32.814, positive
79.5724, -1.0, 83.5724, -3.4343, -37.7105, 0.0, 4.0, 122.1381, 117.7105, positive
81.0174, 0.9913, 86.0087, 0.0, -40.0, 1.9826, 4.0, 127.0087, 122.0174, positive
106.0, -2.0549, 107.315, -4.3699, 71.3699, -1.2601, 1.0, 35.9451, 34.6301, positive
74.8499, 3.0, 79.4249, 4.0255, -41.1501, 0.0, 4.0, 122.1501, 118.0, positive
81.8742, 0.0, 86.8742, 0.8742, -40.0, 3.7483, 4.8742, 127.8742, 123.7483, positive
82.8041, 0.0, 86.9021, 0.0, -40.0, 0.1959, 4.0, 127.9021, 123.8041, positive
84.7568, 0.0, 88.0, 0.0, 1.5136, 17.2432, 3.0, 86.4864, 82.4864, positive
79.868, -1.0, 83.868, -0.868, -40.0, 0.0, 4.0, 125.434, 120.868, positive
84.5952, 0.0, 87.5952, -6.5952, 0.0, 0.8097, 3.0, 87.5952, 84.0, positive
82.0, 0.7138, 86.2862, 2.7138, -40.0, 5.5724, 5.0, 128.0, 124.0, positive
103.4491, 5.0, 104.4491, 1.6948, 70.0, -1.1017, 1.0, 35.0, 34.0, positive
101.0, 0.3331, 102.0, 0.0, 72.0, 14.9334, 1.0, 29.0, 28.0, positive
102.4868, 1.9472, 103.4868, 5.434, 70.0, -0.5132, 1.0, 33.9736, 32.9736, positive
106.0, -1.5058, 108.0, -0.7413, 70.0, -0.9885, 1.0, 38.0, 36.0, positive
75.8303, 1.6605, 80.8303, 0.6789, -40.3395, 0.0, 4.1697, 122.3395, 118.3395, positive
84.6173, 0.0, 87.6598, -562.3375, -1.7859, -0.4677, 3.0425, 89.5308, 85.5308, positive
81.8099, -4.0497, 86.8099, 0.0, -40.0, 0.3801, 4.8099, 127.8099, 123.6199, positive
106.2954, 1.1814, 108.0, -2.4093, 70.0, -3.1139, 1.0, 38.0, 36.0, positive
81.9298, 0.0, 85.8596, 0.1404, -10.2808, 0.0, 4.0, 96.2808, 92.2808, positive
106.0, 1.8503, 108.0, 7.1768, 70.0, -28.0544, 1.9252, 38.0, 36.0, positive
84.7545, 0.0, 87.7545, 0.0, 1.2634, 17.2455, 3.0, 86.7366, 82.7366, positive
102.0, -3.6456, 103.9114, 0.2658, 70.0, -0.0886, 1.0, 33.9114, 32.0, positive
84.4042, 0.0, 87.4042, 0.0, -1.1916, -15.5105, 3.0, 89.1916, 86.5958, positive
85.0, -0.4061, 88.0, 3.5939, 5.5939, 0.2031, 3.0, 83.3046, 80.2031, positive
82.0, 0.0, 85.4627, 0.0, -10.9254, -13.2982, 3.0, 96.8509, 93.8509, positive
84.4795, 0.0, 88.0, 0.0, -1.0411, -14.3973, 3.0, 89.0411, 87.0411, positive
102.8569, 2.1422, 103.8569, 3.8569, 70.0, -0.5716, 1.0, 33.8569, 32.8569, positive
81.3707, 0.0, 86.3707, 0.3707, -40.0, 2.7414, 4.3707, 127.3707, 122.7414, positive
105.0716, 0.0, 106.6075, -1.6075, 70.0, -2.1433, 1.0, 36.6075, 35.0716, positive
79.0645, 0.0645, 83.0645, 0.0, -29.871, -7.871, 4.0, 113.871, 109.871, positive
102.0, 0.0, 103.0, 0.2517, 72.0, 14.0067, 1.0, 31.0, 30.0, positive
106.0829, -1.5029, 108.0, -0.0829, 70.0, -0.0829, 1.0, 38.0, 36.0, positive
103.3906, 5.0, 104.3906, 1.3439, 70.0, -1.2187, 1.0, 35.0, 34.0, positive
106.253, 0.0, 107.1265, -1.6325, 72.0, 3.506, 1.0, 35.1265, 34.253, positive
81.442, 0.558, 86.442, 0.8841, -40.0, 5.8841, 4.442, 127.442, 122.8841, positive
79.3442, 1.3769, 83.3442, 0.0, -29.3116, -5.2463, 4.0, 113.3116, 109.3116, positive
82.8865, 0.0, 86.3297, 0.0, -6.4542, -14.7839, 3.0, 92.7839, 90.2271, positive
81.0, -0.5351, 85.4649, -1.0702, -40.0, 0.9298, 4.0, 126.4649, 122.0, positive
84.5363, 0.0, 87.5363, 0.0, 0.6088, 17.4637, 3.0, 87.3912, 83.3912, positive
101.4368, 2.8162, 102.4368, 0.0, 72.0, 13.5632, 1.0, 29.8735, 28.8735, positive
105.5715, -2.1425, 106.5715, -3.5711, 71.143, 1.7145, 1.0, 35.4285, 34.0, positive
84.4705, 0.0, 87.4705, -6.4705, 0.0, 1.0591, 3.0, 87.4705, 84.0, positive
81.0, -2.7704, 85.1082, 0.0, -21.1082, 10.7019, 4.0, 107.2163, 103.1082, positive
84.7691, 0.0, 88.0, 3.3072, 4.6144, 0.0, 3.0, 84.1547, 80.9238, positive
101.9085, 0.0, 102.9085, 0.0, 72.0, 13.183, 1.0, 30.817, 29.817, positive
79.0, -1.0, 83.0, -0.0254, -40.0, 0.0381, 4.0, 124.9873, 120.0, positive
84.0192, 0.0, 88.0, 0.0, -1.9616, -18.9616, 3.0, 89.9616, 87.9616, positive
82.0, -0.0709, 86.0, 0.0, -10.1418, 0.0, 4.0, 96.2127, 92.1418, positive
81.0, -0.1081, 85.8919, -0.2162, -40.0, 1.7838, 4.0, 126.8919, 122.0, positive
104.0673, -0.0673, 105.1009, 0.0, 70.0, 0.0, 1.0, 35.1009, 34.0673, positive
76.9963, 2.0037, 80.9963, 0.0, -41.9925, 0.0, 4.0, 124.9851, 121.9851, positive
81.6614, 0.0, 86.6614, 1.6771, -40.0, 4.6771, 5.0, 127.6614, 123.6614, positive
82.0, 0.0, 87.0, 1.7619, -40.0, 6.2858, 5.0, 128.0, 124.0, positive
84.1123, -2.663, 88.0, 0.4493, 6.0, 0.0, 4.7753, 83.0, 78.2247, positive
77.6062, -1.715, 82.6062, 0.0, -40.0, 13.8238, 4.6788, 123.6062, 117.9275, positive
104.6578, 4.5855, 105.6578, -1.0, 70.0, -1.5855, 1.0, 36.2434, 34.8289, positive
103.5462, 5.0, 104.5462, 2.2775, 70.0, -0.9075, 1.0, 35.0, 34.0, positive
79.6643, -0.6643, 83.6643, -3.9857, -33.9857, -2.6857, 4.0, 117.9857, 113.9857, positive
76.0, 2.7338, 80.2662, 0.0, -40.0, 0.0, 4.0, 121.2662, 118.0, positive
106.0, -1.5629, 107.7814, -0.2186, 70.4371, 0.6557, 1.0, 37.3443, 35.5629, positive
81.7636, 0.0, 85.5271, 0.4729, -10.9457, 0.0, 4.0, 96.9457, 92.9457, positive
82.4551, -2.7244, 87.0, 0.0, -40.0, 0.0, 4.5449, 128.0, 124.0, positive
85.0, -0.8504, 88.0, 0.5983, 2.5983, -6.8033, 3.0, 85.5512, 81.7008, positive
80.0077, 0.2062, 85.0077, 0.0, -40.0, 7.5799, 4.1985, 126.0077, 120.8093, positive
75.4118, 3.0, 79.7059, 2.0587, -40.5882, 0.0, 4.0, 121.5882, 118.0, positive
102.2955, 2.8864, 102.5909, -0.2955, 70.0, -4.1136, 1.0, 33.5909, 32.5909, positive
85.0, 0.0, 88.0, 0.0, 0.8703, -17.0, 3.0, 87.1297, 84.2594, positive
80.1023, 1.4094, 84.0, 0.0, -27.1812, -5.3859, 4.0, 111.2836, 107.3859, positive
85.0, 0.0, 88.0, 0.0, 2.0, -19.9791, 3.0, 86.0, 82.0, positive
102.0, 0.4752, 103.095, 3.095, 70.0, -1.095, 1.0, 33.095, 32.0, positive
104.3617, 100.5884, 104.0681, -0.8638, 67.6852, -2.2042, -0.2936, 37.3148, 37.5403, positive
82.0, 1.4036, 86.0, 3.4036, -40.0, 3.991, 5.0, 128.0, 124.0, positive
104.9889, 0.0555, 105.9889, 7.9667, 70.0, 0.0, 1.9889, 35.9889, 34.0, positive
84.9522, -3.8086, 87.9522, -0.287, 1.9043, 2.0, 3.0, 86.0478, 82.0957, positive
102.0, 4.9848, 103.9899, 3.9797, 70.0, -2.0152, 1.0, 33.9949, 32.0, positive
103.8187, 5.0, 104.9094, 4.9094, 70.0, -0.1813, 1.0, 34.9094, 33.8187, positive
84.4489, -0.4489, 88.0, 0.0, -0.2046, -10.2046, 3.0, 88.2046, 85.3069, positive
80.2807, -0.3597, 84.921, 0.0, -40.0, 1.2807, 4.0, 126.2807, 121.2807, positive
81.5129, -0.5129, 85.0258, 0.9742, -12.9742, 0.0, 4.0, 99.4871, 94.9742, positive
77.7935, -0.5978, 81.7935, -2.8151, -40.8043, -4.4238, 4.0, 124.5978, 120.0, positive
102.8014, 0.0, 103.8014, 0.0, 72.0, 12.1986, 1.0, 31.8014, 30.8014, positive
80.775, -3.8748, 85.5499, 0.225, -23.3502, 0.0, 4.0, 109.6751, 104.9001, positive
81.0582, 0.6511, 86.0582, 0.0, -40.0, 1.8837, 4.0582, 127.0582, 122.1163, positive
101.6148, 0.0, 102.6148, 1.8445, 70.7703, 0.9258, 1.0, 31.4593, 30.4593, positive
75.8004, 0.2668, 80.5336, 4.0, -42.0, 0.0, 4.7332, 124.5336, 120.5336, positive
101.678, 129.4775, 94.8721, 0.0, 15.7441, -0.9339, -6.806, 79.1279, 86.0, positive
101.3937, 0.0, 102.3937, 1.1812, 72.0, 32.8816, 1.0, 30.3937, 28.7874, positive
105.5759, -2.1206, 107.1518, -4.6965, 70.0, -2.3035, 1.0, 37.1518, 35.1518, positive
83.4991, 0.0, 86.4991, 0.0, -2.5026, -15.4939, 3.0, 90.5026, 86.5026, positive
81.0279, 0.0, 86.0139, 0.0, -40.0, 1.9721, 4.0, 127.0139, 122.0279, positive
80.0174, -1.0, 84.0174, -1.0174, -40.0, 0.0, 4.0, 125.5087, 121.0174, positive
103.6866, 0.3134, 104.5299, 0.0, 70.0, -0.7836, 1.0, 34.6866, 33.6866, positive
