@relation shuttle-c0-vs-c4
@attribute A1 integer [36, 123]
@attribute A2 integer [-908, 1409]
@attribute A3 integer [74, 113]
@attribute A4 integer [-587, 2565]
@attribute A5 integer [-46, 436]
@attribute A6 integer [-898, 6339]
@attribute A7 integer [-18, 72]
@attribute A8 integer [-353, 130]
@attribute A9 integer [-356, 126]
@attribute Class {positive, negative}
@input A1,A2,A3,A4,A5,A6,A7,A8,A9
@output Class
@data
83.1298, -0.6234, 86.7532, 0.0, -0.4936, 23.4936, 3.0, 87.2468, 83.2468, positive
79.0, -0.0038, 83.0, 0.0, -40.0, 0.0, 4.0, 124.0038, 120.0, positive
74.548, 1.3561, 79.548, 5.3561, -42.0, 0.0, 4.548, 123.548, 119.0959, positive
80.0975, -4.5123, 84.1951, -5.4148, -40.0, 1.0975, 4.0, 126.0975, 122.0, positive
102.8063, 4.0317, 103.8063, -0.8063, 70.0, -3.5493, 1.0, 34.6127, 33.6127, positive
84.8959, 0.0, 88.0, -6.1676, 0.0, 0.0, 3.0, 88.0, 84.0, positive
83.1294, 0.0, 86.2588, 0.0, -3.7412, -12.9057, 3.0, 91.7412, 88.0, positive
81.9549, 0.0, 86.9549, 2.1803, -40.0, 6.9549, 5.0, 127.9549, 123.9098, positive
84.0, 0.0, 88.0, -0.5294, 3.0589, -1.5883, 3.5294, 84.4706, 80.9411, positive
83.6806, 0.0, 87.5209, 0.0, -3.2776, -12.7985, 3.0, 90.7985, 88.6388, positive
82.4348, 0.0, 86.0, 0.0, -8.522, -10.3043, 3.0, 95.9567, 92.522, positive
105.7853, 3.5706, 106.7853, 1.7853, 70.0, 0.0, 1.0, 36.7853, 35.7853, positive
81.4365, 0.0, 86.4365, 0.873, -40.0, 4.1825, 4.4365, 127.4365, 122.873, positive
78.9948, -0.9896, 82.9948, 0.0052, -40.0, 0.0364, 4.0, 124.9896, 120.0, positive
76.1131, 0.0, 80.1131, -4.8115, -40.0, 0.0, 4.0, 121.1131, 118.0754, positive
104.4081, 0.0, 105.4081, 0.136, 72.0, 10.5919, 1.0, 33.4081, 32.2721, positive
84.6448, 0.0, 88.0, -4.1587, 0.0, 0.0, 3.0, 88.0, 84.0, positive
79.9907, 3.9626, 83.9907, 0.0, -28.0187, -0.0747, 4.0, 112.0187, 108.0187, positive
78.1697, 0.8303, 82.1697, 0.0, -40.8303, 0.0, 4.0, 124.4151, 120.8303, positive
84.6538, 0.0, 88.0, 2.6152, 4.6152, 0.0, 3.0, 83.6924, 80.6924, positive
75.8854, 1.7708, 80.8854, 0.4584, -40.2292, 0.0, 4.1146, 122.2292, 118.2292, positive
77.9453, -1.5411, 82.9453, 2.4316, -40.0, 13.1369, 5.0, 123.9453, 118.9179, positive
101.0, 4.0909, 102.0, 0.0, 72.0, 14.1818, 1.0, 29.0, 28.0, positive
80.3431, 0.3431, 85.3431, 3.2845, -40.0, 6.9707, 4.6569, 126.3431, 122.0, positive
101.826, 0.0438, 103.6521, 0.0, 72.0, 12.3479, 1.0, 30.6521, 29.6521, positive
84.0, -1.1524, 88.0, -0.8476, 6.0, -2.5429, 4.4238, 83.0, 78.0, positive
106.0, 1.1226, 107.4796, 1.0409, 70.0, 0.0, 1.0, 37.4796, 36.0, positive
81.6575, 1.7717, 85.6575, 0.0, -22.6849, 11.2557, 4.0, 109.3425, 106.2283, positive
80.055, 1.0, 84.7401, 0.315, -40.0, 5.63, 4.0, 125.7401, 121.37, positive
76.0, -0.9142, 80.0, -4.0858, -40.0, 0.0, 4.0, 121.0, 117.6343, positive
106.3251, -1.3498, 108.0, 0.3251, 70.6502, 2.6009, 1.0, 37.3498, 35.3498, positive
102.0, 1.6181, 102.1909, 0.0, 70.0, -8.8185, 1.0, 33.0, 32.0, positive
84.9915, -0.0085, 88.0, -0.0254, -0.0169, -9.0339, 3.0, 88.0169, 86.0169, positive
80.5165, 1.9671, 85.0329, 0.0, -40.9671, 1.0329, 4.0, 127.4835, 122.9671, positive
84.2478, 0.0, 88.0, -0.5129, 6.0, -4.5129, 4.5043, 83.0, 78.4957, positive
84.0, -0.7396, 88.0, -2.2189, -2.0, -12.7396, 3.0, 90.0, 88.0, positive
81.0, -0.695, 85.1525, -1.695, -40.0, 0.7624, 4.0, 126.1525, 122.0, positive
82.0274, -0.9726, 86.0, 0.0, -2.0547, 24.8358, 3.0, 88.1095, 84.1095, positive
79.2263, 0.9053, 83.2263, 0.0, -29.5474, -6.1894, 4.0, 113.5474, 109.5474, positive
85.1118, 6.7764, 89.0, 0.0, 3.7764, -6.7764, 3.8882, 85.1118, 81.3354, positive
83.2659, 0.0, 86.5318, 0.0, -3.4682, -12.0, 3.0, 91.4682, 88.0, positive
102.3048, 0.0, 103.3048, 0.0, 72.0, 12.6952, 1.0, 31.3048, 30.3048, positive
82.5049, 0.0, 85.7573, 0.0, -7.9806, -15.7379, 3.0, 93.7379, 90.9903, positive
81.0, 0.9028, 86.0, 0.5831, -40.0, 5.0972, 4.0972, 127.0, 122.0, positive
78.6933, 0.0, 82.6933, -0.5111, -40.0, 0.0, 4.0, 123.6933, 119.7956, positive
78.3295, 0.0057, 82.3295, 0.0, -40.6705, 0.0, 4.0, 125.0, 120.6705, positive
80.0, 0.5771, 84.0, 0.4229, -28.0, -3.4623, 4.0, 112.0, 108.0, positive
77.3929, 1.869, 81.3929, 0.3929, -42.0, -3.4055, 4.131, 125.3929, 122.262, positive
102.0015, -3.9976, 104.001, 0.0, 70.0, -0.0015, 1.0, 34.001, 32.001, positive
78.2103, 0.0, 82.4078, 0.7897, -40.3948, 0.0, 4.1974, 124.0, 120.0, positive
80.1162, -2.7904, 83.5581, 0.0, -25.5353, -6.8838, 4.0, 110.6515, 106.6515, positive
76.0, 2.0, 81.0, -3.2452, -41.6226, -0.8113, 4.8113, 124.4339, 119.6226, positive
77.7002, 0.9001, 81.8001, 4.0, -42.0, 0.0, 4.0999, 125.8001, 121.8001, positive
81.7877, -4.1509, 86.5754, -0.4246, -40.0, 0.0, 4.7877, 127.5754, 123.5754, positive
75.813, 0.0, 80.6098, 3.187, -41.5935, 0.0, 4.7967, 124.0, 120.0, positive
81.5252, 0.4748, 86.5252, 0.5252, -40.0, 3.0505, 4.5252, 127.5252, 123.0505, positive
83.6214, 0.0, 86.6214, 0.0, -2.1359, 18.3786, 3.0, 90.1359, 86.1359, positive
84.5393, 0.0, 88.0, 0.0, 4.157, -0.5393, 3.0, 83.9215, 80.9215, positive
77.3313, -0.3328, 81.3313, -5.3328, -38.6687, 0.0, 4.0, 120.6672, 117.3343, positive
77.9454, -1.0546, 82.2969, 0.0, -32.2184, 23.8362, 4.3515, 115.5153, 110.8122, positive
77.7041, 1.1479, 81.8521, 0.8521, -40.0, 5.9645, 4.0, 122.8521, 119.7041, positive
80.3454, 0.0, 85.3454, 5.3454, -40.0, 7.3091, 5.0, 126.3454, 122.0, positive
82.0, -0.4064, 86.0, 0.0, -12.0, -5.3421, 3.4064, 99.0, 95.1871, positive
105.9234, 3.7702, 107.8468, 1.8468, 70.0, -0.2298, 1.0, 37.8468, 35.8468, positive
102.8449, -0.9224, 103.8449, -3.6897, 72.0, 9.5346, 1.0, 30.8449, 29.8449, positive
101.0278, 4.861, 102.0278, 0.0, 72.0, 13.9722, 1.0, 29.0556, 28.0556, positive
79.0279, 0.0279, 83.0279, 0.0, -29.9442, -7.9442, 4.0, 113.9442, 109.9442, positive
101.0, 0.0, 102.0, 0.0, 72.0, 20.1326, 1.0, 29.2232, 28.0, positive
101.9167, 0.4163, 102.9167, 0.0, 72.0, 13.0833, 1.0, 30.8335, 29.8335, positive
84.1073, -3.1073, 87.4049, 0.0, 0.8097, 8.844, 3.0, 86.5951, 82.5951, positive
104.8503, 0.0, 105.8503, -0.4251, 70.8503, 1.2754, 1.0, 35.0, 34.0, positive
76.8706, 2.0, 81.0, 0.0, -41.7411, 0.0, 4.0, 124.6117, 121.4823, positive
81.1731, 0.8269, 86.1731, 0.1731, -40.0, 2.3463, 4.1731, 127.1731, 122.3463, positive
79.4213, 0.0, 83.2106, 0.0, -26.3149, 21.6319, 4.0, 110.5255, 106.7362, positive
83.0575, 0.0, 86.1151, 0.0575, -3.7699, 17.907, 3.0, 91.7699, 87.7699, positive
81.7942, 2.5885, 86.0, 3.9711, -40.0, 0.4115, 4.7942, 127.7942, 123.5885, positive
101.0, 2.7827, 102.0, 0.0, 72.0, 24.643, 1.0, 29.4435, 28.0, positive
80.0, -0.1199, 84.0, -3.3596, -36.0, 0.0, 4.0, 120.4401, 116.0, positive
103.3929, -0.3035, 104.6965, 0.0, 72.0, 11.3035, 1.0, 32.3929, 31.3929, positive
80.1063, 0.3625, 84.2125, 0.0, -27.3625, -5.3625, 4.0, 111.6812, 107.575, positive
76.0, 2.0, 81.0, -2.8961, -41.4481, -0.724, 4.724, 124.1721, 119.4481, positive
80.1453, -0.7266, 84.2907, 0.8547, -27.128, 0.0, 4.0, 111.564, 107.4187, positive
79.4232, 0.0, 83.4232, 0.4232, -29.1535, -4.6141, 4.0, 113.1535, 109.1535, positive
79.0, 0.0, 83.0, 0.0, -28.0, 26.6282, 4.0, 112.0, 108.0, positive
106.0, -0.6119, 107.0, -1.8158, 72.0, 2.3881, 1.0, 35.0, 34.0, positive
80.6283, 0.0, 85.6283, 4.0575, -40.0, 7.6858, 5.0, 126.6283, 122.6283, positive
84.6188, 3.4304, 88.3812, 0.0, 3.5246, -13.9508, 3.7623, 85.2377, 80.4754, positive
77.9067, 0.7289, 82.2711, 0.0, -40.0, 0.0, 4.0, 123.2711, 119.2711, positive
101.3857, 0.0, 102.3857, 1.1571, 71.2286, 2.0714, 1.0, 30.5429, 29.5429, positive
81.3627, 1.0881, 86.0, 1.8135, -40.0, 1.2746, 4.3627, 127.3627, 122.7254, positive
84.4073, 0.4073, 88.0, 0.5927, 0.0, -0.4073, 3.0, 88.0, 84.8147, positive
84.0, -1.3956, 88.0, 0.0, 4.7913, 0.0, 3.6978, 83.6044, 79.2087, positive
84.04, 0.0, 88.0, -1.92, 6.0, -5.7999, 4.92, 83.0, 78.08, positive
84.1219, -0.4877, 88.0, 0.0, 2.0, 0.2439, 3.0, 85.1219, 82.0, positive
101.3081, -0.1541, 102.3081, -0.6162, 72.0, 14.2297, 1.0, 29.3081, 28.3081, positive
101.8057, 0.1655, 103.6115, 0.0, 72.0, 12.3885, 1.0, 30.6115, 29.6115, positive
102.0, 0.8638, 102.5681, 0.0, 70.0, -7.8404, 1.0, 33.0, 32.0, positive
84.5894, -2.3574, 88.0, 0.0, 2.0, 1.1787, 3.0, 85.5894, 82.0, positive
79.7494, 0.4988, 83.7494, 0.0, -37.0024, 0.0, 4.0, 122.0024, 117.0024, positive
103.4107, 0.0, 104.4107, 0.8839, 70.0, -0.2946, 1.0, 34.4107, 33.4107, positive
85.0, -1.9514, 88.0, 0.0, 2.0, 11.7309, 3.0, 86.0, 82.0, positive
101.9281, -0.9281, 103.8561, 0.0, 72.0, 12.2158, 1.0, 30.8561, 29.8561, positive
79.0, 0.0, 83.0, 0.0, -28.0, 21.4671, 4.0, 112.0, 108.0, positive
105.1939, 0.7755, 106.3878, 6.8367, 70.0, 0.0, 1.8061, 36.3878, 34.3878, positive
81.0, 0.4188, 86.0, 0.0, -40.0, 3.2563, 4.0, 127.0, 122.0, positive
79.2767, 0.2767, 83.2767, 0.0, -31.6599, -5.7868, 4.0, 115.9366, 111.6599, positive
84.5029, 0.5029, 88.0, 0.4971, 0.0, -0.5029, 3.0, 88.0, 85.0058, positive
80.0, 1.332, 84.0, 2.502, -42.0, -21.6836, 4.834, 128.0, 124.0, positive
106.0, 3.1274, 107.1454, 1.7091, 70.0, 0.0, 1.0, 37.1454, 36.0, positive
101.4153, 0.0, 102.4153, 0.0, 72.0, 14.1694, 1.0, 29.8306, 28.8306, positive
82.0, -1.8047, 86.0, 0.0, -10.3905, 0.8047, 4.0, 96.5858, 92.3905, positive
83.104, -0.896, 86.736, 0.0, -6.3199, 0.264, 3.632, 93.0559, 89.7919, positive
102.3634, 1.8169, 103.3634, -0.3634, 70.0, -7.0929, 1.0, 33.7268, 32.7268, positive
76.2464, -0.0616, 80.2464, -5.0616, -39.7536, 0.0, 4.0, 120.9384, 117.8768, positive
105.1383, 3.4256, 106.4256, 4.0106, 70.0, 0.0, 1.2872, 36.4256, 35.4256, positive
101.3795, 2.7228, 102.7591, 0.0, 72.0, 13.2409, 1.0, 29.7591, 28.7591, positive
81.0, 0.3223, 85.6612, -0.6777, -40.0, 1.3223, 4.0, 126.6612, 122.0, positive
84.6257, 0.0, 87.6673, -562.8789, -1.7467, -0.4575, 3.0416, 89.4972, 85.4972, positive
82.3189, -0.0948, 85.8663, -8.4914, 381.0871, 5384.8135, 3.5474, -295.3717, -298.0699, positive
78.0, 3.6476, 81.3381, 1.3524, -42.0, 0.0, 4.0, 125.3381, 122.0, positive
79.8434, -4.2171, 83.8434, -5.0605, -40.0, 0.8434, 4.0, 125.6868, 121.6868, positive
84.6481, -0.3519, 88.0, -1.0558, -0.7038, -15.5923, 3.0, 88.7038, 86.7038, positive
80.5386, 0.5386, 85.3079, 0.0, -40.0, 1.5386, 4.0, 126.5386, 121.5386, positive
81.1133, -0.2267, 84.2267, 1.7733, -13.5467, 0.1133, 4.0, 99.5467, 95.5467, positive
76.0, 1.9636, 80.9818, -4.0182, -41.9636, -0.9818, 4.9818, 124.9273, 119.9636, positive
81.0, -0.1166, 85.8834, -0.2333, -40.0, 1.7667, 4.0, 126.8834, 122.0, positive
81.5656, 1.7104, 85.5656, 0.0, -22.8687, 12.4614, 4.0, 109.4344, 106.2896, positive
80.3613, 1.9162, 84.7225, 0.0, -41.2775, 0.7225, 4.0, 127.6387, 123.2775, positive
84.3813, -1.2375, 88.0, 0.0, 6.0, -0.3813, 3.6187, 83.0, 78.7625, positive
101.1271, 0.0, 102.1271, 0.0, 72.0, 36.8557, 1.0, 30.1271, 28.1695, positive
78.0587, 0.9413, 82.0587, 3.7652, -41.8826, 0.0, 4.0, 125.8826, 121.8826, positive
83.2901, -0.6451, 86.9352, -1.9352, -4.8394, -14.4197, 3.0, 91.7746, 89.4197, positive
101.0, 4.7112, 102.0, 0.0, 72.0, 15.3863, 1.0, 29.0578, 28.0, positive
83.0651, 0.0, 86.1301, 0.0, -3.8699, -12.0, 3.0, 91.8699, 88.0, positive
102.0, -0.7237, 103.7237, 0.0, 72.0, 12.2763, 1.0, 31.0, 30.0, positive
102.0, 0.8918, 102.5541, 0.0, 70.0, -7.7704, 1.0, 33.0, 32.0, positive
103.4987, 4.0027, 104.4987, -0.7507, 70.0, -2.2493, 1.0, 35.2493, 34.0, positive
81.9541, 0.0459, 86.9541, 0.9541, -40.0, 4.0459, 4.9541, 127.9541, 123.9082, positive
106.9686, 0.0, 107.9686, 0.9372, 72.0, 7.8429, 1.0, 35.9686, 34.0, positive
77.0242, 1.9758, 81.0242, 0.097, -42.0, 0.0, 4.0, 125.0242, 122.0, positive
102.0, 0.558, 102.721, 0.0, 70.0, -8.6049, 1.0, 33.0, 32.0, positive
80.125, -1.0, 84.125, -1.125, -40.0, 0.0, 4.0, 125.5625, 121.125, positive
104.5199, -3.37, 105.89, -3.1499, 71.26, 0.0, 1.0, 34.63, 33.26, positive
84.1862, -3.1862, 88.0, 0.0, 5.255, 0.3725, 4.6275, 83.5587, 78.745, positive
104.8125, 1.6251, 106.2188, 0.8125, 70.0, 0.0, 1.0, 36.2188, 34.8125, positive
102.0, 0.0, 103.0, 0.157, 70.0, -9.6859, 1.0, 33.0, 32.0, positive
102.0, -0.5361, 103.5361, 0.0, 72.0, 12.4639, 1.0, 31.0, 30.0, positive
103.2997, 4.9001, 104.3996, -0.7003, 70.0, -1.8002, 1.0, 35.2997, 34.1998, positive
105.3098, 0.0, 106.3098, -0.6549, 71.3098, 1.9647, 1.0, 35.0, 34.0, positive
79.0, 0.0, 83.0, 0.0, -28.0, 22.8768, 4.0, 112.0, 108.0, positive
76.5673, 2.0, 81.0, -1.7307, -42.0, -0.4327, 4.4327, 125.0, 121.1346, positive
84.3374, 8.3252, 89.0, 0.0, 5.3252, -8.3252, 4.6626, 84.3374, 79.0122, positive
105.5115, -0.5345, 107.023, 0.0, 70.0, -1.4655, 1.0, 37.023, 35.023, positive
75.5505, 2.2247, 80.5505, 1.5731, -40.4495, 0.0, 4.0, 122.2247, 118.0, positive
84.0, -2.3991, 88.0, -0.4006, 6.0, -1.2018, 5.0, 83.0, 78.0, positive
81.0, -5.0, 84.3926, 0.0, -22.0, -4.8222, 4.0, 108.1963, 104.0, positive
83.7314, 0.0, 87.4629, 0.0, -2.5371, -17.1201, 3.0, 90.5371, 88.0, positive
79.0789, -0.8421, 83.0789, 0.0, -39.6843, 0.0, 4.0, 124.6843, 119.6843, positive
83.1316, -0.8684, 86.7544, 0.0, -6.2281, 0.2456, 3.6228, 92.9825, 89.7369, positive
85.0, -0.9492, 88.0, -5.3389, 0.4746, 0.4746, 3.0, 87.5254, 83.5254, positive
76.9975, 1.335, 81.665, 0.0, -40.0, 0.0, 4.0, 122.665, 118.665, positive
84.093, 0.093, 88.0, 0.907, 0.0, -0.093, 3.0, 88.0, 84.1861, positive
103.7184, 4.7605, 104.7184, -0.2816, 70.0, -1.521, 1.0, 35.479, 34.479, positive
80.3096, 0.0, 83.6548, 0.0, -22.7616, 22.9644, 4.0, 107.4164, 104.0712, positive
103.0025, 4.9873, 104.0025, -0.9975, 70.0, -1.9949, 1.0, 35.0, 34.0, positive
80.3028, -0.8167, 84.0, 0.0, -26.1833, -6.0, 4.0, 110.7888, 106.7888, positive
102.7042, -3.824, 104.5281, -0.8802, 70.3521, 0.0, 1.0, 34.176, 32.3521, positive
80.8416, 0.0, 83.9208, 0.0, -20.6338, 23.7623, 4.0, 105.5545, 102.4753, positive
80.0, 0.691, 84.0, 0.8272, -28.0, 0.0, 4.0, 112.0, 108.0, positive
104.1614, 1.6771, 105.1614, 8.0, 70.0, 0.0, 1.5807, 35.5807, 34.0, positive
101.7556, 0.0, 102.7556, 0.0, 72.0, 13.9926, 1.0, 30.0074, 29.0074, positive
84.0, 0.0, 88.0, 0.6368, 0.7265, 0.0, 3.0, 86.9103, 83.2735, positive
79.534, 0.0, 83.534, 0.534, -28.9321, -3.7283, 4.0, 112.9321, 108.9321, positive
83.209, -0.209, 86.4179, -0.6269, -3.5821, -12.209, 3.0, 91.5821, 88.0, positive
75.2194, 0.0731, 80.1463, 4.0, -42.0, 0.0, 4.9269, 124.1463, 120.1463, positive
84.3186, 0.0, 88.0, 0.0, -1.3628, -11.0442, 3.0, 89.3628, 87.3628, positive
84.797, 0.797, 88.0, 0.203, 0.0, -0.797, 3.0, 88.0, 85.594, positive
80.7314, -2.0744, 84.7314, -3.0744, -40.0, 0.2686, 4.0, 126.0, 122.0, positive
83.0808, 0.0, 86.1616, 0.0, -3.8384, -12.0, 3.0, 91.8384, 88.0, positive
80.0, 0.3102, 84.0, 0.6898, -28.0, -1.8612, 4.0, 112.0, 108.0, positive
102.8491, 0.283, 103.8491, 0.0, 70.0, -18.7731, 1.0, 33.8491, 32.5661, positive
84.4546, -2.9091, 88.0, 0.0, 4.1817, 0.9091, 3.5454, 84.3637, 79.8183, positive
102.0, 0.7721, 102.614, 1.2279, 70.0, -5.614, 1.0, 33.0, 32.0, positive
79.6909, 2.897, 83.6909, 0.0, -42.0, 0.0, 4.0, 127.6909, 123.7939, positive
76.2101, -0.0525, 80.2101, -5.0525, -39.7899, 0.0, 4.0, 120.9475, 117.8949, positive
85.0, -0.2908, 88.0, -6.4912, 0.1454, 0.1454, 3.0, 87.8546, 83.8546, positive
80.8526, 0.8526, 85.7789, 0.0, -40.0, 1.8526, 4.0, 126.8526, 121.8526, positive
103.5811, -0.4189, 104.5811, -1.6757, 72.0, 10.5811, 1.0, 32.1622, 31.1622, positive
102.7672, 4.2328, 104.0, 7.0688, 70.0, -0.4656, 1.0, 34.7672, 33.5344, positive
85.0, 0.0, 88.0, 0.0, 0.0776, -9.3103, 3.0, 87.9224, 85.8449, positive
84.0, -2.5353, 88.0, 0.0, 6.0, 0.0, 4.5353, 83.0, 78.0, positive
80.0, 3.0341, 84.0, 0.2415, -28.0, 0.0, 4.0, 112.0, 108.0, positive
102.2155, 2.6464, 102.4309, -0.2155, 70.0, -4.3536, 1.0, 33.4309, 32.4309, positive
85.8839, 5.2322, 89.0, 0.0, 2.2322, -5.2322, 3.1161, 85.8839, 83.6517, positive
85.0, 0.0, 88.0, 0.0, 2.0, -24.9894, 3.0, 86.0, 82.0, positive
78.4186, 0.1629, 82.4186, 0.5814, -40.0, 4.0701, 4.0, 123.8371, 120.0, positive
96.4179, -0.2083, 98.0427, -2.0828, 147.8137, 1350.3691, 1.6248, -49.771, -51.9793, positive
78.5826, -0.4174, 82.7217, 0.0, -29.6697, 20.5826, 4.1391, 113.3914, 109.1131, positive
102.6608, -1.0, 104.0, -2.6432, 72.0, 10.6784, 1.0, 31.0, 30.0, positive
79.7363, -0.3681, 83.7363, -0.7363, -40.0, 0.0, 4.0, 124.7363, 120.7363, positive
102.0, 0.0, 103.0, 0.9483, 70.0, -7.1552, 1.0, 33.0, 32.0, positive
102.0, -0.2787, 103.2787, 2.164, 70.0, -0.7213, 1.0, 33.2787, 32.0, positive
102.9706, -0.9706, 103.9706, -3.8826, 72.0, 10.0881, 1.0, 31.0, 30.0, positive
77.773, 1.227, 81.773, 0.0, -41.227, 0.0, 4.0, 124.6135, 121.227, positive
79.8736, 1.0, 83.8736, 3.0632, -42.0, -24.3569, 4.9368, 127.8736, 123.8736, positive
78.9087, 0.0913, 82.9087, 0.365, -40.1825, 0.0, 4.0, 124.1825, 120.1825, positive
102.0, -0.542, 103.1355, 2.5935, 70.0, -0.8645, 1.0, 33.1355, 32.0, positive
82.5883, 0.0, 85.8824, 0.0, -7.6469, -15.5293, 3.0, 93.5293, 90.8235, positive
80.6016, 1.7968, 85.2032, 0.0, -40.7968, 1.2032, 4.0, 127.3984, 122.7968, positive
80.0, 0.3192, 84.0, 0.6808, -28.0, -1.915, 4.0, 112.0, 108.0, positive
81.0, 0.5266, 86.0, 0.0, -40.0, 3.5799, 4.0, 127.0, 122.0, positive
77.7315, 1.1342, 81.8658, 0.8658, -40.0, 6.0603, 4.0, 122.8658, 119.7315, positive
80.9532, -4.5784, 85.9063, 0.0, -22.2811, 0.0, 4.0, 109.1405, 104.1874, positive
101.7263, -0.3632, 102.7263, -1.4526, 72.0, 13.1842, 1.0, 29.7263, 28.7263, positive
102.0, -0.655, 103.655, 0.0, 72.0, 12.345, 1.0, 31.0, 30.0, positive
78.1748, 4.8252, 81.2622, 0.0, -42.0, 0.0, 4.0, 125.2622, 122.1748, positive
85.7935, 3.9674, 88.7935, 0.0, 1.587, -5.826, 3.0, 86.413, 84.413, positive
76.8322, 2.0559, 80.8881, 0.3916, -42.0, 0.0, 4.0, 124.8881, 121.7762, positive
78.1345, 0.0, 82.1345, -1.4425, -40.0, 0.0, 4.0, 123.1345, 119.423, positive
84.6412, 0.0, 88.0, 0.0, 0.5647, -23.4882, 3.0, 87.4353, 84.1529, positive
76.2088, 0.4175, 80.2088, -5.5387, -42.0, -8.7037, 4.0, 124.2088, 120.4175, positive
80.1845, -0.1072, 84.0, 0.0, -26.8928, -6.0, 4.0, 111.2619, 107.2619, positive
103.04, 4.92, 104.04, -0.98, 70.0, -2.02, 1.0, 35.02, 34.0, positive
102.0, 0.0, 103.0, 2.5143, 70.0, -3.4284, 1.0, 33.0, 32.0, positive
84.1143, 0.1143, 88.0, 0.0, 1.7714, -0.1143, 3.0, 85.3429, 82.4572, positive
105.7199, 3.8133, 106.8133, 2.6535, 70.0, 0.0, 1.0934, 36.8133, 35.8133, positive
85.3961, 6.2078, 89.0, 0.0, 3.2078, -6.2078, 3.6039, 85.3961, 82.1882, positive
82.3829, 0.0, 85.3829, 0.0, -8.9371, 20.5428, 3.3086, 96.0114, 92.32, positive
81.9545, 0.0455, 86.9545, 0.9545, -40.0, 3.909, 4.9545, 127.9545, 123.909, positive
84.0, 0.0, 88.0, 0.592, 0.8159, 0.0, 3.0, 86.7761, 83.1841, positive
80.0, -0.0482, 84.0, -3.1445, -36.0, 0.0, 4.0, 120.4759, 116.0, positive
82.2581, 0.0, 85.2581, 0.0, -8.4514, -15.7095, 3.0, 94.2257, 90.9676, positive
77.3059, 1.6941, 81.3059, 1.2238, -42.0, 0.0, 4.0, 125.3059, 122.0, positive
85.0, 0.0, 88.0, 0.0, 2.0, -24.6084, 3.0, 86.0, 82.0, positive
84.1002, -0.8998, 88.0, -2.6993, -1.7995, -12.599, 3.0, 89.7995, 87.7995, positive
82.6444, -0.3556, 86.0, 0.0, -3.2888, 21.1335, 3.0, 90.5777, 86.5777, positive
85.0, 0.0, 88.0, 0.0, 0.0, -11.2434, 3.0, 88.0, 86.0, positive
85.0, 0.0, 88.0, 0.0, 0.2105, -17.9471, 3.0, 87.7895, 85.5791, positive
104.3764, 0.3764, 105.3764, 0.0, 70.0, -1.1292, 1.0, 35.3764, 34.0, positive
101.081, 4.5951, 102.081, 0.0, 72.0, 13.919, 1.0, 29.162, 28.162, positive
80.1261, -4.3697, 84.2521, -5.2436, -40.0, 1.1261, 4.0, 126.1261, 122.0, positive
106.4863, -1.0275, 108.0, 0.4863, 70.9725, 3.8901, 1.0, 37.0275, 35.0275, positive
78.7103, -0.4206, 82.7103, 0.2897, -40.0, 2.0278, 4.0, 124.4206, 120.0, positive
101.338, 2.9721, 102.676, 0.0, 72.0, 13.324, 1.0, 29.676, 28.676, positive
82.2244, -0.9252, 86.1496, 0.0, -1.7008, 24.7008, 3.0, 87.8504, 83.8504, positive
76.0, 0.9467, 80.4734, -4.5266, -40.9467, -0.4734, 4.4734, 122.8934, 118.9467, positive
78.1628, 0.8372, 82.1628, 0.0, -40.8372, 0.0, 4.0, 124.4186, 120.8372, positive
102.0, -1.0126, 104.0, 0.0, 70.0, 0.0, 1.0, 34.0, 32.0, positive
81.3441, 0.0, 86.3441, 4.2795, -40.0, 5.3118, 5.0, 127.3441, 122.6882, positive
80.1605, -4.1977, 84.3209, -5.0372, -40.0, 1.1605, 4.0, 126.1605, 122.0, positive
102.0778, 4.9222, 104.0, 4.3113, 70.0, -1.8444, 1.0, 34.0778, 32.1556, positive
74.6603, 2.6698, 79.6603, 4.6888, -41.3397, 0.0, 4.0, 122.6698, 118.0, positive
82.0, 0.0, 85.3198, 0.0, -10.6397, -14.4413, 3.0, 96.2794, 93.2794, positive
81.9684, 2.0316, 85.9684, 0.0, -22.0949, 9.8418, 4.0, 109.0475, 106.0316, positive
75.3562, 0.3562, 80.1781, 3.2876, -42.0, 0.0, 4.8219, 124.1781, 120.3562, positive
84.7567, -3.0269, 88.0, 0.2433, 1.5135, 1.5135, 3.0, 86.4865, 82.4865, positive
84.4025, 0.0, 88.0, 0.0, 3.6099, -0.4025, 3.0, 84.195, 81.195, positive
104.6742, 0.3258, 105.8371, 8.1629, 70.0, 0.0, 2.0, 35.8371, 34.0, positive
78.0154, 0.9846, 82.0154, 0.9846, -40.0, 6.8925, 4.0, 123.0154, 120.0, positive
105.0428, 4.3191, 106.7237, 1.0428, 70.0, -0.6382, 1.0, 37.0428, 35.3618, positive
79.7517, 0.0013, 84.7517, 0.0, -40.0, 8.2457, 4.2497, 125.7517, 120.502, positive
79.0648, 1.0, 83.4197, 0.6451, -40.0, 6.2901, 4.0, 124.4197, 120.7099, positive
81.1874, 0.0, 86.1874, 0.1874, -40.0, 2.3749, 4.1874, 127.1874, 122.3749, positive
81.6652, 1.9956, 86.0, 3.326, -40.0, 0.6696, 4.6652, 127.6652, 123.3304, positive
