@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
1.1371, 1.8183, 0.846, 1.5439, -0.409, 1
0.2471, 0.699, 2.6417, 1.167, 0.6099, 1
0.5404, 2.1023, 0.9155, 0.6135, -0.3969, 1
0.1161, 0.2327, 0.8363, -0.4043, -0.6535, 1
0.2697, 0.7234, 1.7058, 0.9113, 0.5019, 1
0.3559, 1.1258, 2.5163, -0.641, 0.4599, 1
0.1359, 0.1516, -0.1671, -0.6729, 1.2274, 1
0.5351, 0.5752, 1.6322, 1.1889, 0.6915, 1
0.5176, 2.7667, -0.5714, 0.5123, 0.6921, 1
-0.3969, -0.6998, -0.8697, -0.9041, -0.4407, 1
0.2906, 1.1488, 1.8176, 1.3483, 0.0, 1
0.0768, 0.291, 0.8588, -0.3217, -0.4013, 1
0.5152, 0.7994, 2.5211, -0.8199, -0.4011, 1
-0.1107, 0.4868, 1.0615, 1.9419, -0.9107, 1
0.2561, 1.2301, 2.0462, -0.5548, -0.3006, 1
0.4262, 0.392, 0.3856, 1.3789, 1.2845, 1
0.1206, 0.5732, 0.3544, -0.7966, 0.0, 1
0.3775, 1.2642, 1.5312, 0.8356, -0.4425, 1
0.152, 0.6447, 1.4543, 1.2818, -0.7105, 1
0.1296, 0.6328, 1.3241, -0.0969, 0.0816, 1
0.0847, 0.5332, 0.2714, 0.5876, 0.0, 1
0.6926, 0.6265, 0.7154, 2.079, -0.5641, 1
0.4128, 2.58, 1.9845, -0.4569, -0.1928, 1
0.9013, 1.644, 1.9003, 0.6459, -0.2191, 1
0.1369, 0.6537, 0.3922, 0.3401, 0.9541, 1
0.569, 0.9085, 2.019, -0.531, -0.226, 1
0.5303, 0.6232, 1.6822, 1.1612, 1.2804, 1
0.7166, 1.1805, 0.7923, 0.462, 0.8869, 1
0.4252, 0.4725, 1.6109, 1.3344, 0.6472, 1
0.1573, 0.4559, 0.5029, 0.7918, 0.0, 1
0.3471, 1.0679, 2.6017, -0.7121, -0.4082, 1
0.3926, 2.9734, -0.5593, 1.0487, -0.3508, 1
0.5653, 1.6321, 1.949, 0.8736, -0.2475, 1
0.116, 0.5043, 0.2818, 0.6064, 0.0, 1
0.5916, 3.0599, 0.9417, 0.5984, -0.255, 1
0.2092, 0.4545, 0.5204, -0.7307, 0.0, 1
0.1011, 0.3125, 0.4201, 1.0371, -0.4028, 1
0.5488, 2.9839, -0.6374, 0.5114, 0.5025, 1
0.34, 0.9856, 1.4579, 0.9983, -0.264, 1
0.2425, 0.6644, 2.6171, 1.305, 0.8783, 1
0.1109, 0.405, 0.2822, -0.2312, 0.0, 1
0.3563, 0.7516, 1.6591, 1.1001, 0.0, 1
0.1802, 0.717, 1.5808, 1.3433, 1.4469, 1
0.2906, 0.4982, 1.333, -0.9817, 2.1102, 1
0.3407, 0.8626, 1.867, 1.0376, 0.0, 1
0.1546, 0.5622, 1.1354, -0.4954, -0.5295, 1
-0.0315, 0.2075, -0.1489, -0.3346, -0.4477, 1
-0.236, 0.5217, 1.1019, 1.9186, -0.9599, 1
0.5823, 1.5411, 2.1817, 0.7422, -0.2658, 1
0.5779, 0.5699, 1.6232, 1.0453, 1.1235, 1
0.3395, 0.9725, 1.7297, -0.5754, -0.3382, 1
1.6694, 2.3206, -0.436, -0.1506, -0.0925, 1
0.1584, 0.6699, 0.9029, 2.0877, 0.0, 1
0.9562, 1.8705, 0.8025, 1.4619, -0.4577, 1
0.5317, 1.4327, 1.5437, -0.3695, -0.247, 1
0.5484, 1.1301, 1.6518, -0.5028, -0.2519, 1
0.1878, 0.6233, 0.2347, 1.1172, 1.4118, 1
1.9075, 2.2715, -0.4216, -0.1099, -0.1273, 1
1.6021, 1.1443, 1.3172, 0.724, 0.7131, 1
0.1283, 0.6883, 0.4116, -0.7756, 0.0, 1
0.8352, 1.2221, 1.8984, 1.0009, 0.6753, 1
0.1267, 0.4217, 0.783, 2.3452, -0.7975, 1
0.5393, 1.9852, 0.9574, -0.28, -0.2627, 1
0.0815, 0.7333, 1.5437, 1.3533, 0.9982, 1
0.3581, 1.1337, 2.1886, -0.549, -0.5341, 1
0.1867, 0.7434, 1.2763, 1.9263, -0.7693, 1
0.109, 0.5022, 0.8113, 0.0, 0.0, 1
0.3296, 0.713, 1.1238, 1.5302, -0.5428, 1
0.6332, 1.2713, -0.5748, -0.3373, -0.2571, 1
0.1306, 0.6619, 1.1763, 0.0, 0.0, 1
0.6919, 1.7866, 1.2229, -0.3388, -0.209, 1
0.5322, 1.0992, 1.5854, -0.5109, -0.2691, 1
0.499, 0.351, 0.358, 1.423, 1.371, 1
0.4062, 2.5826, 2.0114, -0.4115, -0.179, 1
0.5775, 1.429, 1.532, -0.3556, -0.26, 1
1.1631, 2.7175, 1.0557, -0.2433, -0.1423, 1
0.6493, 1.2989, 2.2552, 1.1192, -0.3901, 1
0.3091, 2.1899, 0.874, 1.0339, -0.3632, 1
-0.1213, 0.4977, 0.8084, 1.7479, -0.7811, 1
0.7469, 0.6919, 1.9901, 1.8414, -0.5486, 1
0.3249, 1.2404, 1.9575, -0.5499, -0.3877, 1
-0.0284, 0.6879, 1.7428, -0.8437, -0.4371, 1
0.1985, 0.4274, 0.7831, 2.0096, 0.0, 1
-0.0889, -0.3787, -0.5289, -0.7095, 0.0, 1
0.1436, 0.5476, 0.7308, 2.2849, 0.0, 1
0.8027, 1.4916, 1.4203, -0.3217, -0.2584, 1
1.068, 0.8974, 2.5431, -0.6656, -0.3698, 1
0.1214, 0.4395, 0.5429, -0.547, 1.1632, 1
0.9067, 2.1135, 0.8639, -0.2302, -0.107, 1
0.312, 0.986, 0.8779, 1.0641, -0.493, 1
0.2724, 0.6619, 2.6545, 1.069, 0.5653, 1
1.4109, 0.9902, 0.8392, 0.6545, 0.3814, 1
0.1767, 0.6387, 1.6356, 0.9148, -0.4234, 1
0.0964, 0.4341, 0.6399, 2.1181, -0.8965, 1
0.4515, 2.8339, 1.3428, 0.5943, -0.1876, 1
0.1275, 0.591, 0.8168, 2.2565, 0.0, 1
0.5694, 0.9119, 2.0174, -0.5319, -0.2261, 1
0.5343, 1.2054, 1.4818, 1.8738, -0.5348, 1
1.0863, 2.5923, 1.1162, 0.6774, -0.1859, 1
0.0959, 0.7068, 1.0954, 1.2478, 0.0, 1
0.1028, 0.3868, 0.324, -0.2596, -0.0879, 1
0.1449, 0.7866, 1.0197, 1.8527, 0.0, 1
0.4717, 1.1973, 2.4649, -0.6463, -0.3077, 1
0.1968, 0.5277, 0.4558, 1.927, -0.7271, 1
0.1852, 0.654, 1.4288, 1.2676, 0.0, 1
0.283, 0.8019, 0.9187, -0.419, 0.0, 1
0.2415, 0.4717, 1.0754, -0.9946, 2.322, 1
0.1453, 0.5664, 0.8785, -0.6697, 0.0, 1
0.788, 2.6153, 1.061, 0.653, 0.542, 1
0.1122, 0.644, 0.2544, 0.4297, 0.9102, 1
0.049, -0.103, 0.3194, -0.3967, -0.0863, 1
0.7009, 0.8031, 1.7283, 2.1476, -0.1585, 1
0.7265, 1.4169, 1.4924, -0.3099, -0.3028, 1
0.1333, 0.6674, 0.501, -0.8259, 0.0, 1
0.6958, 1.7841, 1.224, -0.3395, -0.2076, 1
0.5134, 1.1272, 2.5081, 1.0999, -0.357, 1
0.2478, 0.7743, 1.6594, 0.8966, -0.3887, 1
0.4436, 1.0589, 0.8122, 1.1125, -0.4437, 1
0.1249, 0.6464, 0.3376, 0.3841, 0.9501, 1
0.2586, 0.6558, 2.3089, -0.7633, -0.795, 1
0.4322, 0.9007, 1.5896, 0.7298, -0.3489, 1
0.1884, 0.3179, 0.5038, 1.2261, 1.8323, 1
0.5444, 1.1149, 2.4974, 1.1065, -0.3595, 1
0.1522, 0.5999, 1.1192, 1.7423, 0.0, 1
-0.1029, -0.3707, -0.4679, 1.4458, 0.0, 1
0.305, 0.599, 0.826, 1.9204, -0.6354, 1
0.3537, 1.081, 2.1803, 1.2933, 0.0, 1
0.2527, 0.9633, 2.2257, -0.6967, -0.8487, 1
1.1475, 1.8163, 0.8494, 1.5449, -0.4051, 1
0.2382, 0.712, 2.6372, 1.2013, 0.6256, 1
0.355, 0.5839, 1.9509, 0.9365, 0.6804, 1
0.3006, 1.1456, 2.5365, -0.6484, -0.6549, 1
0.0056, -0.7826, 1.2108, -0.4919, 0.1685, 1
0.8387, 2.3837, 1.5593, -0.3428, -0.162, 1
0.1072, 0.4047, 0.4597, 0.4267, -0.3523, 1
0.3814, 0.7103, 1.0617, 1.8211, 0.0, 1
0.2606, 0.8955, 2.2592, -0.6016, -0.3581, 1
0.2893, 0.7105, 1.6089, 1.2082, 0.0, 1
1.5415, 1.0727, 1.1276, 0.7085, 0.566, 1
-0.0527, 0.3598, -0.3945, 0.7128, 0.8813, 1
-0.1403, -0.7686, 1.1551, -0.5048, 0.0034, 1
0.1152, 0.4431, 0.7219, -0.5985, 1.3211, 1
0.5378, 2.411, 1.0887, 0.7869, -0.2776, 1
0.1411, 0.4705, 0.6222, 1.9911, -0.8034, 1
1.2129, 1.7572, 1.0451, 0.7112, 1.1171, 1
0.4509, 1.3114, 2.2893, 1.2191, -0.5366, 1
-0.1079, 0.794, -1.1034, 1.7394, 0.0, 1
0.2346, 0.7993, 1.0566, 1.0169, -0.5467, 1
0.4701, 1.0617, 1.3652, 0.692, -0.3695, 1
1.6091, 1.1694, 1.3672, 0.7209, 0.7612, 1
0.538, 1.1034, 1.581, -0.509, -0.2674, 1
0.9988, 2.6169, 0.804, 0.3845, -0.1682, 1
0.2446, 0.4951, 0.6308, -0.721, 0.0, 1
-0.6226, -0.9808, -0.8727, -0.8185, -0.3772, 1
1.113, 0.8552, 1.116, 1.0254, 0.5086, 1
0.2564, 1.2315, 2.0412, -0.5475, -0.2922, 1
0.4068, 2.6063, 2.0181, -0.4072, -0.1845, 1
0.0827, 0.5432, 0.268, 0.5942, 0.0, 1
0.1589, 0.6188, 0.4587, 0.7345, 1.2678, 1
0.104, 0.6609, 1.0852, 0.0, 0.0, 1
0.2015, 0.4064, 0.6509, 1.5219, 1.855, 1
-0.0775, 0.7222, 1.3974, 1.2526, 0.8355, 1
0.5178, 2.7328, -0.5236, 0.4863, 0.74, 1
0.8378, 2.04, 0.9032, 1.2773, -0.4413, 1
1.3483, 0.8333, 1.659, 0.8728, 0.5871, 1
0.7606, 2.5588, 1.1201, 0.6185, 0.6179, 1
0.1313, 0.6613, 1.1615, 0.0, 0.0, 1
1.2618, 2.675, 1.0001, -0.2214, -0.1306, 1
0.3736, 1.2836, 1.5725, 0.7201, -0.4189, 1
0.4026, 1.0933, 2.3911, -0.6869, -0.0032, 1
0.371, 0.4247, 1.8799, 1.0635, 0.7524, 1
0.2527, 0.8659, 0.9185, 2.4413, -0.9114, 1
0.1396, 0.5234, 1.1819, -0.379, 0.3193, 1
-0.4123, -0.7235, 1.0313, -0.5329, -0.3058, 1
1.6114, 1.0922, 1.5371, 0.798, 0.7984, 1
0.3007, 0.5378, 0.551, 1.2902, 0.0, 1
0.1872, 0.7908, 1.3334, 1.7271, -0.6275, 1
0.5561, 0.6278, 1.9824, -0.6024, -0.3455, 1
0.2576, 0.8861, 2.3006, -0.595, -0.3457, 1
0.1867, 0.6698, 1.5105, 1.3005, 0.0, 1
1.128, 1.2262, 2.2812, -0.4802, -0.2809, 1
0.328, 0.6367, 1.1101, 1.987, 0.0, 1
0.5453, 2.5084, -0.5772, 0.4267, 0.4871, 1
0.1252, 0.43, 0.9307, 1.9814, -0.7763, 1
0.1514, 0.6431, 1.4541, 1.2813, -0.7139, 1
1.3146, 0.8035, 1.7026, 0.8815, 0.5676, 1
0.208, 0.4284, 0.6294, 1.4497, 1.9792, 1
-0.0835, -0.3186, -0.5071, 1.5867, -0.3963, 1
0.3677, 1.2608, 1.5572, 0.6983, -0.3648, 1
-0.0861, 0.4536, 0.9592, -0.4288, -0.4074, 1
0.5499, 2.0136, 0.8836, -0.2699, -0.2591, 1
0.2103, 0.704, -0.6214, -0.7494, 0.1658, 1
0.1396, 0.537, 0.7585, 2.2684, 0.0, 1
0.2063, 0.8183, 1.2572, 1.8024, -0.7412, 1
0.9, 1.3144, 2.122, -0.5347, -0.2658, 1
0.1586, 0.4517, 0.5369, 1.0298, 0.0, 1
0.2711, 1.0085, 2.4149, -0.7597, 1.1228, 1
0.3325, 0.695, 2.953, -0.8008, 0.4833, 1
0.0814, 0.3363, 0.4259, -0.7472, 1.9968, 1
-0.067, -0.2861, -0.5851, 1.797, -0.6863, 1
0.2678, 1.0674, 2.0381, 1.2883, 0.0, 1
-0.2097, 0.5264, 1.1283, 1.9406, -0.9653, 1
0.1601, 0.7099, 1.0655, 1.9153, 0.0, 1
0.1609, 0.4317, 0.6364, 1.0152, 0.0, 1
0.5436, 1.3415, 2.4832, -0.6957, -0.2886, 1
0.2416, 0.479, 0.7397, 0.9615, 0.865, 1
0.0923, 0.4146, 0.6341, 1.8737, -0.7214, 1
0.509, 1.904, 1.168, -0.309, -0.273, 1
0.1083, 0.4857, 0.7423, 0.6824, 0.6389, 1
0.6847, 1.169, 1.8189, -0.5082, -0.3492, 1
1.3898, 2.0693, 1.3596, 0.5815, -0.1612, 1
0.1118, 0.4412, 0.6966, 2.0562, -0.8591, 1
0.9647, 1.3775, 1.7147, 0.7302, 0.6176, 1
0.5873, 1.4114, 2.3927, -0.6628, -0.2744, 1
0.0289, -0.0624, -0.4084, 1.0758, 1.1824, 1
1.3016, 2.2389, 1.1015, 0.6852, -0.1896, 1
0.5954, 1.388, 2.4726, -0.6926, -0.273, 1
0.2717, 0.3861, 1.1369, 1.3772, -0.7959, 1
0.5188, 2.5688, -0.5018, 0.4395, 0.66, 1
0.6242, 1.2046, 1.8059, -0.4988, -0.4353, 1
-0.6032, -1.1865, -0.6803, -0.7166, -0.1531, 1
0.5283, 1.3561, 2.3329, 0.8707, -0.2955, 1
1.0571, 2.6153, 1.0456, -0.3025, -0.1592, 1
0.3758, 1.2197, 1.5, 0.8513, -0.3712, 1
1.4726, 1.918, 1.5332, -0.3029, -0.1227, 1
0.1982, 0.5983, 0.5605, -0.7342, 0.0, 1
0.35, 1.1135, 1.6478, -0.6327, -0.325, 1
0.5122, 3.1576, 1.0942, 0.665, -0.2244, 1
0.3661, 1.1178, 2.4035, -0.6722, 0.9141, 1
-0.2084, 0.5159, 1.0313, 1.8776, -0.9169, 1
0.4571, 0.8211, -1.2433, 0.7808, -0.3885, 1
0.2155, 0.3538, -0.2132, 0.9947, 1.3564, 1
0.9524, 2.329, 1.2016, 0.3857, -0.1772, 1
0.3643, 1.2623, 1.5959, 1.5853, 0.0, 1
0.544, 2.0815, 0.9045, 0.603, -0.4045, 1
0.5412, 2.9954, 0.9372, 0.6109, -0.2463, 1
0.1004, 0.6345, 0.4203, 0.654, 0.6483, 1
1.1784, 2.6324, 0.9861, 0.6612, -0.1713, 1
0.1809, 0.3653, 0.5476, 1.2782, 1.7838, 1
0.3417, 0.6016, 0.8156, 1.9359, -0.6292, 1
0.2561, 0.5696, 1.491, -0.8336, 2.3147, 1
0.6417, 1.9376, 0.7216, 0.4493, -0.3234, 1
0.4918, 2.8713, -0.5484, 0.5544, 0.8168, 1
0.3791, 1.1189, 1.7805, 1.204, 0.0, 1
0.5757, 1.8612, 1.188, -0.3199, -0.2497, 1
-0.3706, -0.9146, -0.5437, -0.6637, 0.0, 1
0.0547, 0.5591, -0.9288, 1.617, -0.6743, 1
0.2042, 0.5275, 0.4078, 1.6683, -0.7148, 1
0.9963, 2.6167, 1.1755, 0.6378, -0.1881, 1
0.1207, 0.4152, 0.345, -0.2352, 0.0, 1
0.5472, 2.6444, -0.5558, 1.5506, -0.4168, 1
1.7933, 2.0452, -0.4199, 0.0428, -0.2647, 1
0.5541, 2.0249, 0.8542, -0.2658, -0.2576, 1
1.6165, 1.1964, 1.4209, 0.7176, 0.8129, 1
0.4605, 0.5024, 2.2428, 0.9399, 0.5872, 1
0.281, 0.897, 1.1205, 2.381, -0.8639, 1
0.2099, 0.4226, 0.6072, 1.3964, 1.9949, 1
0.2732, 0.5139, 0.7098, 1.9019, 0.0, 1
0.7515, 1.2187, 1.8629, -0.4904, -0.3624, 1
-0.0924, -0.3744, -0.5378, -0.6886, 0.0, 1
0.4752, 0.6209, 2.0667, 1.1662, 0.7013, 1
0.6759, 2.304, 1.0411, 1.2839, -0.3932, 1
0.341, 1.3289, 1.5381, 0.7085, -0.4702, 1
0.2512, 0.5668, 0.4108, 1.0779, 1.3373, 1
0.4564, 1.944, 1.3271, 0.8121, 1.1018, 1
0.642, 1.3956, 2.3117, -0.63, -0.2724, 1
0.381, 1.3678, 1.6079, 0.7828, -0.6005, 1
0.9983, 1.9454, 2.0441, -0.4312, -0.1835, 1
0.5601, 1.3833, 2.385, -0.6556, -0.2822, 1
0.3858, 2.9575, -0.4436, 1.1982, -0.3872, 1
0.1302, 0.6639, 0.3538, 0.4164, 0.9279, 1
0.3328, 0.842, 2.3215, -0.6906, -0.4536, 1
0.6561, 2.5319, 1.2376, 0.879, -0.2382, 1
-0.2308, -0.6629, -1.1109, -1.0697, -0.5247, 1
0.0595, 0.321, 0.7464, -0.2197, -0.2989, 1
0.3153, 0.5054, 1.42, -1.0045, 2.0036, 1
0.4807, 1.0653, 1.6239, -0.5282, -0.2876, 1
0.1284, 0.5114, 0.9056, 1.6507, 0.0, 1
0.556, 2.03, 0.841, -0.264, -0.257, 1
0.6376, 2.718, -0.5748, 0.3795, 0.5744, 1
1.1201, 0.8594, 0.9883, 0.9484, 0.4299, 1
0.6264, 1.425, 1.5188, -0.3405, -0.2741, 1
1.0173, 1.2382, 2.0671, 0.7483, 0.433, 1
0.113, 0.6452, 0.2547, 0.4268, 0.906, 1
0.4886, 0.6792, 0.9099, 1.7705, -0.6323, 1
0.5557, 2.0293, 0.8429, -0.2643, -0.2571, 1
0.6026, 2.7415, 0.9014, 0.9431, -0.321, 1
0.4703, 0.9508, 1.5032, 0.6785, -0.3458, 1
0.3958, 2.696, -0.5854, 1.5772, -0.4551, 1
0.2268, 0.7206, 2.2607, -0.7465, -0.8857, 1
0.0031, -0.0856, -0.5602, 1.5595, -1.1159, 1
0.0942, 0.3426, 0.5522, 0.4935, -0.3158, 1
0.4107, 2.4545, 2.1648, -0.4022, -0.2103, 1
0.5969, 1.4066, 2.4561, -0.6916, -0.2726, 1
0.3367, 0.8022, -0.6619, -0.7197, 0.2386, 1
0.297, 0.6444, 1.5929, 0.782, 0.707, 1
0.7857, 1.84, 0.6953, -0.2338, -0.1627, 1
1.8714, 2.1767, -0.4222, -0.0208, 0.0374, 1
0.2187, 0.6478, 1.7173, 1.3339, 1.0539, 1
0.005, 0.6922, 1.2369, 1.7997, 0.0, 1
0.6503, 2.9229, -0.568, 0.4976, 0.4937, 1
0.2616, 0.532, 0.71, -0.73, 0.0, 1
0.0932, 0.4162, 0.6906, 0.0, 0.0, 1
0.1561, 0.3227, 0.5642, 1.3211, 1.8421, 1
0.386, 1.1113, 1.7901, 1.1869, 0.0, 1
0.1301, 0.4425, 0.5208, -0.1783, 0.0, 1
0.9255, 1.9324, 0.8664, 1.4099, -0.4594, 1
0.5161, 1.2579, 1.7323, 1.4561, -0.3048, 1
0.6444, 1.3001, 2.259, 1.1104, -0.3867, 1
0.2788, 2.1444, 0.8442, 1.1391, -0.3826, 1
0.4642, 2.7816, 1.3055, 0.6062, -0.191, 1
0.6036, 1.3287, 1.7067, 0.6706, 1.1895, 1
0.3612, 0.8048, 2.4349, -0.751, -0.4941, 1
0.3669, 1.9939, 1.1673, 0.5159, -0.3685, 1
1.0358, 2.6261, 0.88, 0.3814, -0.0788, 1
0.4094, 1.1141, 1.6245, -0.5954, -0.3064, 1
0.1309, 0.6269, 1.3163, -0.112, 0.0943, 1
0.0483, 0.4102, 0.7178, 0.8538, 0.0, 1
0.1397, 0.1899, -0.2235, -0.7127, 1.209, 1
0.6465, 1.8157, 1.2093, -0.3314, -0.2249, 1
0.1148, 0.4091, 0.3075, -0.2328, 0.0, 1
0.2364, 0.5379, 0.6344, -0.7327, 0.0, 1
0.2269, 0.7588, 1.6303, 0.8784, -0.4046, 1
0.4264, 0.5207, 2.0178, -0.8296, -0.0938, 1
0.2471, 0.6989, 2.6417, 1.1667, 0.6098, 1
0.1762, 0.5433, 0.554, 1.6618, 1.1791, 1
0.1284, 0.4078, 0.7192, 2.1644, -0.7742, 1
0.4885, 1.0485, 2.3363, -0.8051, 0.6018, 1
0.9919, 0.9123, 1.7175, 0.622, -0.2718, 1
0.6069, 1.07, 1.8758, -0.5559, -0.3091, 1
0.3832, 2.8285, -0.5554, 1.2622, -0.3411, 1
0.2894, 0.6371, 2.6631, 1.0034, 0.5354, 1
0.0991, 0.4358, 0.7635, -0.0624, -0.0913, 1
0.4753, 0.7265, 0.9529, 1.8002, -0.6338, 1
0.7159, 1.058, 1.805, 0.5219, -0.2963, 1
0.4679, 0.4957, 1.1529, 1.905, 0.0, 1
0.6808, 2.7116, -0.4331, 1.084, -0.3306, 1
0.1459, 0.4925, 0.7778, -0.7075, 0.0, 1
0.1725, 0.6343, 1.6403, 0.8813, -0.4405, 1
0.1827, 0.3804, 0.6047, 1.3985, 1.9617, 1
0.4155, 2.4686, 2.1405, -0.4062, -0.2104, 1
0.1841, 0.5929, 0.6067, 1.6968, 0.0, 1
0.1173, 0.4431, 0.6012, -0.57, 1.2205, 1
0.2128, 0.4641, -0.1352, 0.9985, 1.5691, 1
0.1435, 0.5116, 1.0454, 1.5742, 0.0, 1
0.1816, 0.5395, 0.4808, -0.7505, 0.0, 1
1.0053, 2.838, 0.9074, 0.4363, -0.1157, 1
0.3578, 0.7774, 2.3777, -0.7463, -0.5529, 1
0.2898, 1.029, 2.4096, -0.7381, 1.0855, 1
0.1486, 0.3929, 0.7783, 2.2183, -0.6994, 1
0.1358, 0.3856, 0.3112, -0.545, 1.1726, 1
0.5068, 1.148, 2.4785, 1.15, -0.3869, 1
0.017, 0.2751, -0.0053, -0.2982, -0.2921, 1
0.5772, 0.6349, 1.5906, 1.1475, 0.6311, 1
1.0172, 1.269, 2.2039, -0.5067, -0.2736, 1
0.4866, 0.7638, 2.4573, -0.8043, -0.4435, 1
0.2472, 0.9469, 2.2095, -0.7025, -0.666, 1
0.3924, 1.197, 1.47, 0.8318, -0.3727, 1
0.2399, 0.5886, 2.4586, 0.8981, 0.003, 1
0.4612, 0.5022, 1.1293, 1.9628, 0.0, 1
0.157, 0.512, 0.8403, -0.702, 0.0, 1
0.556, 2.03, 0.841, -0.264, -0.257, 1
0.1114, 0.66, 0.3435, 0.7866, 1.2766, 1
0.2575, 0.4458, 0.3217, 0.9956, -0.9916, 1
0.2004, 0.4598, 0.5561, -0.7275, 0.0, 1
0.1327, 0.4564, 0.4432, -0.5001, 1.0915, 1
0.4445, 1.0612, 0.8128, 1.1179, -0.4482, 1
0.3598, 2.9, -0.4613, 1.2651, -0.3709, 1
-0.5835, -1.3147, -0.5488, -0.6475, 0.0, 1
0.3247, 0.64, 1.1091, 1.9889, 0.0, 1
0.5057, 1.0301, 1.4873, 0.8881, -0.3535, 1
0.1274, 0.6846, 0.4098, -0.7699, 0.0, 1
0.3503, 1.0424, 2.3937, -0.6765, 0.9573, 1
1.1989, 1.268, 1.164, 0.4343, 0.239, 1
0.0915, 0.3638, 0.4797, 0.5695, -0.0488, 1
0.5451, 0.7527, 2.025, -0.6037, -0.3624, 1
0.0997, 0.4435, 0.7135, 2.2993, -0.9002, 1
1.3088, 1.107, 0.9351, 0.5479, 0.2868, 1
0.3264, 1.2406, 1.9557, -0.55, -0.3898, 1
0.1845, 0.5149, 0.8085, -0.7049, 0.0, 1
0.6697, 0.8954, 2.0225, -0.5486, -0.373, 1
0.2153, 0.5956, 2.1485, 0.7635, -0.6799, 1
0.0773, -0.5407, 0.9606, -0.556, 0.2175, 1
-0.0647, 0.5103, 0.8103, 1.4404, -0.5733, 1
0.3958, 0.6697, 3.0363, -0.5516, 0.5152, 1
0.3661, 0.413, 1.8268, 1.1351, 0.7417, 1
-0.4044, -0.7824, -1.1334, -1.021, -0.5399, 1
0.6788, 0.6098, 0.6953, 2.1149, -0.5674, 1
0.1636, 0.4235, 0.7638, 2.0405, 0.0, 1
0.1606, 0.5425, 0.8282, 2.3528, -0.9511, 1
0.1722, 0.6368, 1.6428, 0.8602, -0.4496, 1
0.0601, 0.3043, 0.7234, -0.2304, -0.2898, 1
0.2288, 0.6806, 0.8972, 2.2502, -1.0016, 1
0.3652, 0.4098, 1.7795, 1.2016, 0.7254, 1
0.7589, 2.2493, 0.9933, 1.2804, -0.4137, 1
0.1333, 0.6801, 1.174, 1.5531, 0.0, 1
0.6723, 1.9438, 0.7922, 0.6133, -0.3345, 1
0.1453, 0.6488, 0.4345, -0.7755, 0.0, 1
0.1699, 0.3464, 0.5549, 1.2972, 1.8096, 1
0.4218, 2.4327, 2.1756, -0.4061, -0.1993, 1
-0.0575, -0.2074, 0.7315, -0.5617, -0.0883, 1
0.139, 0.5076, 0.8081, 2.2132, 0.0, 1
0.2066, 0.5563, 0.742, 0.9321, 0.9586, 1
0.7686, 1.5214, 0.9481, 0.4795, 0.6275, 1
0.316, 0.8327, 2.3069, 0.8094, -0.6491, 1
0.4071, 3.1346, 1.4183, 0.5414, -0.1859, 1
0.4053, 1.0902, 1.8165, 1.1396, 0.0, 1
0.263, 1.1099, 2.188, -0.6713, -0.7155, 1
0.1389, 0.6725, 1.0162, 1.8982, 0.0, 1
0.2766, 0.6559, 2.6566, 1.053, 0.558, 1
0.1899, 0.7453, 0.8805, 2.446, 0.0, 1
0.6407, 2.7144, 0.8956, 0.9116, -0.321, 1
0.9129, 1.1491, 2.1538, 0.7927, 0.4865, 1
1.1678, 2.2858, 0.7936, 0.2711, -0.1343, 1
1.0927, 2.6048, 0.8883, 0.5389, -0.1755, 1
0.4549, 2.82, 1.3358, 0.597, -0.1882, 1
0.3835, 1.4656, 1.4585, 1.8493, 0.0, 1
-0.062, 0.5064, -0.6979, -1.0167, 0.3525, 1
0.443, 2.4222, 2.1715, -0.3925, -0.2091, 1
0.4586, 0.6469, 2.0416, 0.9043, -0.4958, 1
0.3076, 0.9559, 1.5883, 0.9219, 0.0, 1
0.258, 1.188, 2.1349, -0.6669, -0.4239, 1
0.786, 2.755, 1.178, 0.6841, 0.4236, 1
0.3238, 0.756, 1.4686, 1.2345, -0.464, 1
0.4989, 0.502, 1.5284, 0.6913, 0.6438, 1
0.6947, 1.2148, 1.5351, -0.3184, -0.267, 1
0.6075, 1.0878, 1.8836, -0.5715, -0.2775, 1
0.4476, 1.3218, 2.2753, 1.2392, -0.5502, 1
0.3808, 2.848, -0.5007, 1.38, -0.4176, 1
0.5345, 2.902, -0.5102, 0.909, -0.3695, 1
0.2655, 0.8815, 1.0873, 2.4217, -0.8961, 1
0.3856, 0.5787, 1.1277, 1.9535, 0.0, 1
0.1542, 0.5881, 1.1305, 1.597, -0.5382, 1
0.2112, 0.4077, 0.5846, 1.3499, 1.9706, 1
0.2592, 0.7308, 2.1382, -0.6521, 0.4939, 1
0.5799, 0.873, 2.0594, -0.5345, -0.2269, 1
0.0954, 0.3859, 0.5556, 0.492, -0.3019, 1
0.2863, 1.3034, 1.9363, -0.537, -0.1004, 1
0.3165, 1.1894, 2.5294, -0.6379, -0.5155, 1
1.6358, 2.0323, -0.4581, -0.1893, -0.1281, 1
0.6506, 2.9778, -0.5659, 0.531, 0.4765, 1
1.5936, 1.0853, 1.2741, 0.7586, 0.6719, 1
