@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.1618, 0.34, -0.0759, 0.895, 1.0975, 1
0.0602, 0.2995, 0.7169, -0.2335, -0.2872, 1
0.332, 0.9346, 2.318, -0.7334, 0.4238, 1
1.4323, 1.9659, 0.7036, 0.5478, -0.0052, 1
1.2139, 2.7584, 0.8739, -0.2514, -0.14, 1
0.3575, 2.8627, -0.5366, 1.2136, -0.3399, 1
0.6932, 0.6261, 0.7149, 2.081, -0.5642, 1
0.1431, 0.7074, 1.14, 1.9013, 0.0, 1
1.4286, 1.7475, 1.6418, -0.3589, -0.1426, 1
0.4738, 0.7494, 1.5105, 1.0725, 1.1812, 1
0.1243, 0.5812, 0.9312, 0.0, 0.0, 1
0.1216, 0.6869, 0.3964, -0.7376, 0.0, 1
0.4402, 0.5364, 1.0667, 2.1685, 0.0, 1
1.4505, 1.6663, 0.9926, 0.6943, 1.1093, 1
1.29, 1.8724, 0.6587, 0.591, 0.0, 1
1.0995, 1.0624, 1.9014, 0.8076, 0.4737, 1
0.4497, 3.2096, 1.2283, 0.6887, -0.2022, 1
0.415, 0.6849, 0.9112, 1.8442, -0.6347, 1
0.1659, 0.7291, 1.4073, 1.3037, -0.526, 1
0.0047, 0.3756, 0.6096, 1.0555, 0.0, 1
0.6006, 1.6315, 2.0555, 0.7238, -0.2464, 1
0.3875, 2.2555, 0.9282, 1.1576, -0.3701, 1
0.607, 1.6279, 2.0832, 0.694, -0.247, 1
0.5352, 0.8312, 2.1676, 1.7504, -0.5307, 1
0.0831, 0.3397, 0.4527, -0.6925, 1.8633, 1
1.0779, 2.4396, 1.475, -0.3124, -0.169, 1
0.1282, 0.7247, 1.2724, 1.2937, -0.5003, 1
-0.0274, 0.6509, 1.2069, 1.2973, 0.0, 1
0.6469, 0.8486, 1.7517, 0.9873, 1.4078, 1
0.8392, 1.5487, 2.0245, 0.819, -0.2474, 1
0.3518, 1.1574, 2.1702, -0.5411, -0.5315, 1
0.0958, 0.4475, 0.7605, 2.5079, 0.0, 1
0.0823, 0.3882, 0.6447, 1.9178, -0.5911, 1
0.2087, 0.3138, 0.6147, 1.7109, 1.2601, 1
0.4447, 0.7685, 1.0297, 1.5761, -0.504, 1
1.1721, 2.2927, 0.786, 0.2875, -0.1406, 1
0.1053, 0.3618, 0.5233, -0.848, 2.1435, 1
0.3753, 2.9683, -0.481, 1.1677, -0.3751, 1
0.5382, 0.8513, 2.0572, -0.4644, 0.3779, 1
0.3731, 1.2391, 1.5338, 0.7648, -0.3621, 1
0.172, 0.7205, 1.2152, 1.5963, 0.0, 1
0.6662, 0.8361, 1.9836, -0.7195, -0.7002, 1
0.4828, 2.6539, 0.8274, 1.3417, -0.3446, 1
0.5049, 2.0913, 0.9085, 0.5726, -0.3906, 1
0.6042, 2.7818, -0.5867, 0.4982, 0.4563, 1
0.1448, 0.3922, 0.7897, 2.1954, -0.7064, 1
0.2332, 0.4566, 0.6253, 1.361, 2.0172, 1
0.1555, 0.6077, 1.1647, 1.6695, -0.5304, 1
1.5925, 1.0911, 1.2803, 0.745, 0.6507, 1
0.2285, 1.0205, 0.9332, 0.638, 0.0, 1
0.241, 0.7817, 1.0847, 1.0186, -0.5602, 1
0.2469, 0.4489, 0.7502, 0.9631, 0.8377, 1
0.5089, 2.3863, 1.0768, 0.7661, -0.3063, 1
0.1214, 0.5104, 0.8836, -0.6955, 0.0, 1
0.9494, 2.1529, 1.7264, -0.387, -0.1518, 1
0.2659, 1.1963, 2.0685, -0.5591, -0.2965, 1
0.6101, 0.789, 2.1766, -0.6447, -0.0945, 1
1.1974, 0.6509, 1.6464, 0.6586, 0.3171, 1
1.0104, 0.815, 1.0784, 1.0635, 0.4713, 1
0.4138, 2.7346, 0.7836, 1.375, -0.3365, 1
1.4378, 0.882, 1.671, 0.8773, 0.6522, 1
0.0685, 0.6845, 1.2124, 1.5948, 0.0, 1
0.2859, 0.7329, 2.6779, -0.7929, 0.4965, 1
0.2958, 0.9704, 1.3578, 1.8893, 0.0, 1
0.6144, 1.0452, 1.8882, -0.5544, -0.31, 1
0.1954, 0.505, 0.5181, 1.1095, 1.1208, 1
0.4097, 0.667, 2.7675, -0.692, 0.5388, 1
0.2092, 0.6925, 1.0529, 1.4225, -0.592, 1
0.6654, 0.7436, 1.5233, 1.9394, -0.834, 1
0.177, 0.5459, 0.556, 1.6651, 1.184, 1
0.2158, 0.6831, 1.5983, 1.2478, 0.0, 1
0.5196, 0.9126, 1.4478, -0.7387, -0.6427, 1
0.1695, 0.7346, 1.0399, 1.2403, 0.0, 1
0.4642, 1.1055, 1.3521, 0.7132, -0.3756, 1
0.6218, 2.6972, -0.562, 0.386, 0.5893, 1
0.3465, 0.4286, 1.8915, 1.0582, 0.7255, 1
0.7248, 1.5401, 2.3327, -0.5873, -0.2456, 1
0.2628, 0.5921, 0.5428, 0.9654, 1.2653, 1
0.3202, 1.1236, 2.1876, -0.6008, -0.5692, 1
0.1923, 0.5494, 0.556, 1.0127, 0.0, 1
0.1058, 0.4786, 0.8096, 0.0, 0.0, 1
0.0833, 0.7157, 1.2565, 0.0, 0.0, 1
0.7708, 2.0415, 0.969, -0.2573, -0.1637, 1
0.1449, 0.665, 1.2462, 1.5955, 0.0, 1
0.1707, 0.7362, 1.4483, 1.4547, -0.4916, 1
0.1487, 0.5664, 0.9417, 1.8382, -0.4628, 1
0.8448, 2.2323, 1.5757, -0.3343, -0.1571, 1
0.3015, 0.9167, 2.534, -0.6713, -0.5164, 1
0.1798, 0.6982, 0.5093, 0.7807, 0.0, 1
-0.1498, -0.1854, -0.3782, 0.9755, 1.6068, 1
0.3306, 0.8734, 1.2311, 0.6995, 0.0, 1
0.2525, 0.9135, 2.8314, -0.8386, 0.624, 1
1.5919, 1.0975, 1.2498, 0.7392, 0.6484, 1
0.0971, 0.4496, 0.7644, 2.5116, 0.0, 1
0.195, 0.4517, 0.7653, 0.6997, 0.728, 1
0.0739, 0.3534, 0.7993, 1.8819, -0.6138, 1
0.2436, 0.7451, 2.8711, -0.927, 0.5113, 1
0.3908, 0.994, 2.3915, 0.8607, -0.5084, 1
0.1658, 0.5854, 0.5355, 0.5912, 0.0, 1
0.1227, 0.6996, 1.1612, 0.0, 0.0, 1
0.2176, 0.8661, 1.3837, -0.4217, -0.177, 1
0.5418, 0.8095, 2.0621, -0.4685, 0.4627, 1
0.2964, 0.9643, 1.7508, -0.599, -0.3522, 1
0.2482, 0.9326, 2.1369, -0.6328, -0.6471, 1
0.5307, 2.0852, 0.9062, 0.5927, -0.4001, 1
0.3342, 2.6965, -0.5317, 1.2081, -0.3612, 1
0.0709, 0.3668, 0.7604, -0.144, -0.2106, 1
0.4763, 1.3628, 2.4696, -0.7347, 0.6427, 1
-0.0369, -0.0854, 0.6104, -0.6581, 1.3463, 1
0.5192, 2.3998, -0.5448, 0.4168, 0.481, 1
0.195, 0.447, 0.7597, 0.6728, 0.7442, 1
0.5161, 1.1565, 1.5021, 1.8152, -0.5219, 1
0.273, 0.563, 1.9697, -0.5869, 0.0, 1
-0.0972, -0.398, -0.5474, -0.6948, -0.0163, 1
0.173, 0.4965, 0.5286, 1.8306, -0.7049, 1
0.4695, 1.1702, 2.4136, 0.9478, -0.4021, 1
0.5568, 2.4494, 1.1569, 0.8148, -0.3555, 1
0.4127, 0.0774, 2.2156, -0.7078, 0.8803, 1
0.5829, 0.7128, 1.539, 2.013, -0.7999, 1
0.4709, 1.2231, 0.9378, 0.8277, -0.7203, 1
0.305, 0.944, 2.0405, 0.982, 0.0, 1
1.0615, 2.6288, 1.0459, -0.2976, -0.1582, 1
0.4692, 0.7231, 2.1413, 1.7111, -0.5756, 1
0.6609, 0.6352, 1.9373, 0.9227, 0.5452, 1
1.1852, 1.8089, 0.8619, 1.5485, -0.3911, 1
0.1885, 0.7698, 1.3013, 1.8143, -0.6873, 1
0.556, 0.5578, 1.6043, 1.1035, 1.1291, 1
0.1203, 0.4635, 0.267, 0.5413, 0.0, 1
0.0923, 0.5419, 0.2861, 0.574, 0.0, 1
0.1436, 0.6467, 0.9521, 1.9007, 0.0, 1
0.6347, 2.5965, -0.5024, 1.2816, -0.3345, 1
0.7302, 2.397, 1.7592, 0.7187, -0.2162, 1
0.4519, 2.4835, 2.0758, -0.4172, -0.2022, 1
0.5129, 0.9137, 1.4459, -0.7554, -0.6639, 1
0.2687, 1.1036, 2.18, -0.6639, -0.561, 1
1.3534, 1.4572, 1.8994, -0.4246, -0.1583, 1
0.3596, 2.1318, 0.9807, 1.3834, -0.4246, 1
0.2782, 1.1037, 2.3306, -0.6639, -0.7656, 1
1.1658, 2.2916, 0.8085, 0.2816, -0.1364, 1
0.1843, 0.7641, 1.7154, 0.9915, 0.0, 1
0.5044, 2.8951, 1.7064, -0.4262, -0.1713, 1
0.3985, 0.6625, 2.9782, -0.6695, 0.4701, 1
0.3327, 1.0596, 2.2013, -0.5643, -0.5049, 1
0.5473, 0.6435, 1.9704, -0.6086, -0.3615, 1
0.4347, 2.6013, 1.9332, -0.4597, -0.1955, 1
0.608, 1.3734, 2.2944, -0.7027, -0.2568, 1
0.4725, 0.8613, 2.06, 1.4378, 0.0, 1
0.2065, 0.7754, 0.9155, 1.3393, 0.0, 1
0.5974, 0.7183, 1.5362, 2.0, -0.8059, 1
1.5769, 1.376, 1.5203, -0.4568, 0.1437, 1
0.0544, 0.3396, 0.7736, -0.2162, -0.3091, 1
0.882, 2.6574, 1.2441, 0.5775, -0.1896, 1
0.4117, 0.7291, 2.3128, 0.8264, -0.5627, 1
0.1248, 0.7117, 0.2912, 0.5231, 0.0, 1
0.1451, 0.5561, 0.9306, 1.83, -0.465, 1
0.4034, 1.1146, 1.6266, -0.5995, -0.3082, 1
0.1682, 0.6913, 1.4601, 1.296, -0.6168, 1
1.1428, 1.1888, 2.3442, -0.476, -0.2675, 1
0.2751, 0.5504, 0.72, 1.9265, -0.7809, 1
1.0621, 2.2104, 0.9788, -0.364, -0.1454, 1
0.4209, 1.6878, 1.5261, 0.9053, 1.1315, 1
0.0049, 0.3876, 0.6029, 0.9984, 0.0, 1
0.0804, 0.3911, 0.7552, -0.0919, -0.1343, 1
1.958, 2.3116, -0.4157, -0.1411, -0.0905, 1
0.1244, 0.6776, 0.4037, -0.7515, 0.0, 1
1.3139, 1.095, 0.9194, 0.5555, 0.2901, 1
1.2195, 1.675, 1.1379, 0.4662, -0.2184, 1
0.0098, 0.0614, 0.5668, -0.6181, 1.2946, 1
0.0935, 0.4377, -0.8428, 1.602, -0.833, 1
0.1272, 0.5144, 0.8045, 1.6582, 0.0, 1
0.4041, 0.9349, 1.0638, 0.8428, 0.0, 1
0.2269, 0.6776, 1.8053, -0.7813, -0.374, 1
0.0673, -0.0813, 0.4852, -0.3746, -0.0518, 1
0.7888, 2.318, 1.6507, -0.3969, -0.1636, 1
0.1771, 0.4736, 1.9067, -0.6599, -0.087, 1
0.6024, 0.7246, 2.1467, -0.5596, -0.257, 1
0.3204, 0.9128, 0.9221, 0.8416, 0.0, 1
0.195, 0.451, 0.7645, 0.6961, 0.7302, 1
0.7934, 1.4883, 0.9468, 0.4661, 0.5991, 1
0.2255, 0.7743, 0.6065, 1.9565, 1.1218, 1
0.1436, 0.4043, 0.7697, 2.1668, -0.7262, 1
0.572, 2.4683, 1.182, 0.83, -0.371, 1
1.8791, 2.2599, -0.4094, -0.1411, -0.0915, 1
-0.0166, 0.6436, 1.191, 1.2393, 0.0, 1
0.1963, 0.4857, 0.5767, 0.9722, 0.0, 1
0.5847, 1.4136, 2.3708, -0.6527, -0.2749, 1
0.2514, 0.9837, 2.1023, 1.1282, 0.0, 1
0.1706, 0.5307, 0.531, 1.1279, 0.0, 1
1.1592, 1.1971, 2.3082, -0.4802, -0.2848, 1
0.5585, 2.4514, 1.1595, 0.8164, -0.3572, 1
0.5949, 0.5564, 2.1173, 0.8982, -0.4233, 1
1.0444, 2.5902, 0.9831, -0.3281, -0.1637, 1
0.3558, 2.6851, -0.5542, 1.322, -0.4006, 1
0.255, 0.7473, 2.3945, -0.723, -0.725, 1
0.6062, 0.7854, 2.1582, -0.5437, -0.23, 1
0.3076, 0.9358, 1.7873, -0.5885, -0.3474, 1
0.5913, 0.9646, 1.9242, -0.5713, -0.3214, 1
0.509, 1.904, 1.168, -0.309, -0.273, 1
0.1288, 0.65, 0.4351, -0.7236, 0.0, 1
0.0996, 0.6589, 0.354, 0.6332, 0.6737, 1
0.1525, 0.5846, 1.129, 1.5972, -0.5392, 1
0.0596, 0.3193, 0.7441, -0.2208, -0.2979, 1
-0.0026, 0.0015, 0.6624, -0.4066, -0.15, 1
0.0403, 0.6681, 1.2504, 1.5994, 0.0, 1
0.2053, 0.5383, 0.451, 1.934, -0.7398, 1
0.2593, 0.9559, 2.082, 1.0905, 0.0, 1
0.4402, 1.0287, 1.0579, 0.8228, 0.0, 1
0.5226, 1.1128, 1.6997, 1.3452, 0.0, 1
0.3731, 1.2389, 1.5336, 0.7654, -0.3621, 1
1.1717, 2.7992, 0.8439, -0.2656, -0.1461, 1
0.4674, 0.7259, 0.9519, 1.8076, -0.6341, 1
0.3085, 0.7076, 2.9483, -0.8404, 0.4909, 1
0.6108, 0.1796, 1.703, -0.5739, 0.5369, 1
0.0853, 0.1497, 0.0835, -0.428, 0.8634, 1
0.4815, 2.356, 1.0409, 0.771, -0.2959, 1
0.4469, 1.3375, 2.2455, 1.2613, -0.5707, 1
-0.3644, -0.6723, -0.9305, -0.7224, 0.7582, 1
0.4839, 2.9605, -0.5807, 0.5789, 0.7531, 1
0.9993, 2.737, 1.0511, 0.5191, -0.1783, 1
0.3347, 2.7335, -0.5221, 1.289, -0.3439, 1
0.5487, 1.0312, 1.5383, -0.5484, -0.3498, 1
0.2937, 1.0955, 2.6399, -0.6496, 0.6777, 1
0.1155, 0.4431, 0.7118, 2.0469, -0.8506, 1
0.3855, 1.6774, -0.4028, -0.354, 0.6188, 1
0.2199, 0.8398, 0.9921, 1.013, -0.5158, 1
0.9207, 1.6781, 0.5601, 0.6658, -0.0126, 1
0.6476, 1.8674, 1.5518, 0.7565, 1.0301, 1
0.9319, 1.7905, 1.2219, 1.4259, -0.4795, 1
0.1409, 0.6821, 1.2118, 1.5938, 0.0, 1
0.5589, 2.4311, 1.1054, 0.8032, -0.2711, 1
0.1995, 0.6831, 1.7085, 1.0226, 0.0, 1
-0.1276, -0.3282, -0.4363, 1.25, 0.0, 1
0.6115, 0.8802, 1.569, -0.4497, 0.3667, 1
0.1035, 0.3816, 0.7661, 0.693, 0.5122, 1
0.3873, 0.514, 1.9884, -0.8448, -0.1405, 1
0.6168, 1.1732, 1.7651, -0.4868, -0.2859, 1
0.2217, 0.7509, 0.9815, 1.2366, 0.0, 1
0.6296, 1.7144, 1.0974, -0.3582, -0.1825, 1
0.8935, 1.4232, 1.8774, 1.0505, -0.392, 1
0.1277, 0.6215, 0.8862, 2.1972, -0.7526, 1
0.4822, 3.0088, 0.9995, 0.8322, -0.2787, 1
0.2073, 0.444, 0.8006, 1.9918, 0.0, 1
0.4499, 1.4108, 2.5002, -0.6796, 0.416, 1
0.6819, 3.1617, -0.5639, 0.6195, 0.3962, 1
0.6949, 2.3401, 1.7625, 0.5885, -0.1976, 1
0.1241, 0.4001, 0.828, 2.118, -0.7606, 1
1.3021, 1.371, 1.8326, -0.5144, -0.1881, 1
0.0083, 0.3487, 0.9067, -0.399, -0.4959, 1
0.6785, 0.6097, 0.6953, 2.1146, -0.5675, 1
0.5256, 1.8944, 1.1849, -0.3186, -0.27, 1
0.6982, 0.6948, 2.0161, 1.8185, -0.5539, 1
0.4193, 1.1951, 2.4235, -0.712, 0.8652, 1
0.1175, 0.6782, 1.1451, 0.0, 0.0, 1
0.2738, 0.9608, 2.1953, -0.605, -0.353, 1
0.2486, 0.6352, 2.6093, 1.3404, 0.9951, 1
-0.1002, -0.3807, -0.6192, 1.7511, 0.0, 1
0.4157, 0.5616, 1.9448, -0.6004, -0.2326, 1
1.0698, 1.8438, 0.9688, 1.4141, -0.462, 1
0.1593, 0.46, 0.5526, 0.9992, 0.0, 1
0.1589, 0.4254, 0.7672, 0.7051, 0.6379, 1
0.5601, 0.9087, 1.4626, -0.6337, -0.5139, 1
-0.0417, -0.1663, -0.343, 1.5145, -1.1428, 1
0.2306, 0.4541, 0.6251, 1.3684, 2.0166, 1
0.8288, 1.0618, 0.8788, 0.9447, 0.719, 1
0.3369, 0.9762, 2.4012, -0.7097, 0.4482, 1
0.672, 0.5964, 0.6527, 2.1227, -0.5542, 1
1.162, 2.1765, 1.1663, 0.7273, -0.2074, 1
0.3784, 0.624, 1.6056, 1.2882, 1.125, 1
0.5615, 1.2543, 2.3375, -0.6674, -0.2803, 1
0.0957, 0.7454, 1.6442, 1.3863, 1.0671, 1
0.5805, 1.3873, 2.3657, -0.6554, -0.2758, 1
0.1228, 0.3994, 0.8334, 2.1206, -0.7636, 1
0.5171, 2.7362, -0.5242, 0.488, 0.7419, 1
0.9256, 2.5987, 1.5482, -0.349, -0.1676, 1
0.2972, 1.0859, 2.1556, -0.5951, -0.3142, 1
-0.0991, -0.3493, -0.4338, 1.3885, -0.1223, 1
0.067, 0.3281, -0.7795, 1.592, -0.8889, 1
0.18, 0.5144, 0.8138, -0.7044, 0.0, 1
0.1598, 0.335, 0.6153, 1.4717, 1.908, 1
0.1873, 0.4738, 0.5496, 0.9981, 0.0, 1
0.4609, 1.3961, 1.5044, -0.4405, -0.2626, 1
0.1285, 0.6518, 0.433, -0.7258, 0.0, 1
0.3023, 1.1017, 2.204, -0.6258, -0.7408, 1
1.0054, 0.8152, 1.0425, 1.13, 0.4866, 1
0.207, 0.826, 0.9659, 1.0411, -0.5292, 1
0.5488, 2.4896, 1.1538, 1.1112, -0.3577, 1
0.672, 0.5982, 0.6635, 2.1254, -0.559, 1
0.0942, 0.3796, 0.601, -0.6587, 1.5545, 1
0.8096, 2.3791, 1.6726, -0.4384, -0.168, 1
0.2005, 0.6288, 0.7467, 1.2644, 0.0, 1
0.9434, 1.1623, 2.1162, 0.7734, 0.4572, 1
0.1205, 0.6012, 1.0017, 0.0, 0.0, 1
0.2797, 0.3274, 0.5385, 1.5586, 1.2316, 1
0.3352, 2.687, -0.5366, 1.1694, -0.3686, 1
0.4921, 3.1449, -0.6733, 0.5945, 0.4689, 1
0.1259, 0.4742, 0.2488, 0.4228, 0.8624, 1
0.1272, 0.4961, 0.8177, 1.1226, 1.3485, 1
0.4402, 0.5362, 1.0668, 2.1676, 0.0, 1
0.8577, 2.2623, 1.6234, 0.6069, -0.1836, 1
1.1787, 2.7855, 0.8597, -0.27, -0.1457, 1
0.2023, 0.5336, 0.6067, 1.2292, 1.6473, 1
0.9511, 1.6977, 0.585, 0.6282, -0.187, 1
0.4121, 3.1321, 1.3706, 0.5785, -0.197, 1
0.4661, 1.3671, 2.1502, 1.2636, -0.6084, 1
0.8015, 2.3153, 1.6359, 0.6079, -0.1851, 1
0.2509, 0.4906, 0.452, 1.2728, 1.0763, 1
-0.0437, -0.2901, 0.5848, -0.5519, 0.0, 1
0.3664, 2.6876, -0.563, 1.3951, -0.416, 1
0.1379, 0.6506, 1.2054, 1.5284, 0.0, 1
0.3762, 1.1675, 2.1798, 0.9505, -0.5784, 1
0.6314, 1.2149, 2.3717, 1.3231, -0.1083, 1
0.7767, 1.587, 2.3185, -0.5631, -0.2347, 1
0.597, 1.1325, 1.8955, -0.601, -0.231, 1
0.5195, 2.2215, 0.9769, 0.6754, -0.3492, 1
0.1396, 0.2324, 0.8711, -0.5262, -0.695, 1
0.5417, 2.6642, -0.5858, 0.4692, 0.5829, 1
0.1261, 0.6677, 0.4137, -0.7459, 0.0, 1
0.3898, 1.0183, 1.22, 2.0317, 0.0, 1
0.567, 0.9071, 1.4641, -0.6169, -0.492, 1
0.5355, 2.4208, 1.1212, 0.793, -0.3336, 1
0.5785, 1.6161, 2.0275, 0.8043, -0.252, 1
0.7114, 2.4028, 1.769, 0.7364, -0.2207, 1
0.6095, 1.3717, 2.2952, -0.7043, -0.2559, 1
0.3596, 1.3525, 0.9602, 0.5955, 0.3879, 1
0.1762, 0.3607, 0.6129, 1.4773, 1.8355, 1
0.129, 0.6742, 0.4063, 0.5433, 0.0, 1
-0.0863, 0.7605, 1.4436, 1.2701, 0.8061, 1
0.4565, 0.5257, 1.14, 1.893, 0.0, 1
0.6034, 0.7933, 1.9807, -0.5609, -0.3771, 1
-0.2511, -0.6252, -0.7783, -0.9086, -0.3749, 1
0.4604, 2.1093, 1.1594, 0.54, -0.2494, 1
0.0397, 0.1906, -0.0367, 1.0007, 1.6754, 1
1.0473, 1.1344, 2.434, -0.4967, -0.2181, 1
0.542, 1.9213, 1.1429, -0.3025, -0.2592, 1
0.2276, 0.5631, 0.7159, 0.9722, 0.9528, 1
0.1196, 0.2819, -0.2216, 0.8465, 1.0034, 1
0.7393, 1.591, 2.1261, -0.5818, -0.2444, 1
1.3877, 1.8567, 1.482, 0.541, -0.1771, 1
0.1996, 0.431, 0.927, -1.0294, 2.2581, 1
0.5368, 0.6038, 1.5146, 1.1754, 0.6309, 1
0.2329, 0.6002, 0.3088, 1.135, 1.3853, 1
0.4758, 0.9768, 1.6671, -1.0108, -0.8182, 1
0.3649, 0.4325, 1.7094, 1.3104, 0.6333, 1
1.1492, 1.8324, 0.9223, 1.5385, -0.3706, 1
0.4558, 1.5428, 2.2142, -0.5387, -0.3479, 1
0.1521, 0.6418, 0.9237, 2.0676, -0.7812, 1
0.547, 0.6584, 1.9779, -0.608, -0.3617, 1
0.2074, 0.6562, 1.1327, 1.9101, 0.0, 1
0.4176, -0.0104, 2.0285, -0.6874, 0.6427, 1
-0.0105, 0.3691, 0.8387, -0.3182, -0.3278, 1
0.263, 0.5286, 0.4924, 1.1834, 1.1365, 1
0.5595, 2.4518, 1.1611, 0.8173, -0.3582, 1
0.1251, 0.6191, 0.8747, 2.204, -0.7742, 1
0.2626, 0.8177, 1.347, 1.7035, -0.8368, 1
0.1576, 0.5628, 0.7589, -0.5059, 1.4087, 1
0.2957, 0.6086, 0.4983, 1.2894, 1.0218, 1
0.1503, 0.65, 0.4958, 0.5054, 0.0, 1
0.5273, 0.8033, 2.1257, 1.7402, -0.5506, 1
0.479, 1.5003, 2.4946, -0.6892, 0.4017, 1
0.1576, 0.5711, 0.4886, 0.6625, 0.0, 1
0.4306, 1.2454, 2.3837, -0.778, 0.8383, 1
0.5029, 1.0301, 1.7094, 0.7405, -0.3323, 1
0.7758, 1.2038, 1.9909, -0.5207, 0.3525, 1
0.1072, 0.5847, 0.8793, 2.2894, 0.0, 1
0.7537, 1.0408, 1.7974, 0.5327, -0.2924, 1
0.2618, 1.0234, 2.1391, 1.2646, 0.0, 1
-0.0793, -0.2902, -0.4999, 1.6175, -0.8437, 1
0.2159, 0.8337, 1.6694, 0.9645, 0.0, 1
0.2873, 0.7024, 0.7575, 0.9631, 0.9316, 1
0.227, 0.5399, 0.7008, 1.5828, 0.0, 1
0.195, 0.453, 0.7668, 0.7073, 0.7235, 1
0.1772, 0.5985, 0.5138, 0.735, 1.336, 1
0.2565, 0.8827, 2.3157, -0.5926, -0.3412, 1
0.7274, 2.4112, 1.7284, -0.4585, -0.171, 1
0.3064, 0.8913, 2.2823, -0.7, 0.4081, 1
0.5382, 1.1017, 1.5803, -0.5097, -0.2684, 1
0.1477, 0.6488, 0.4366, 0.7938, 0.0, 1
-0.0033, -0.0701, -0.2704, -0.5095, 1.0134, 1
-0.1325, -0.295, -0.4892, 1.3124, -0.1246, 1
0.5441, 2.0827, 0.9302, 0.6032, -0.3923, 1
0.4338, 0.8178, 2.0303, 1.4209, 0.0, 1
0.1491, 0.4978, 0.9755, 2.0409, -0.8465, 1
0.1457, 0.4096, 0.7607, 0.6716, 0.6265, 1
0.1194, 0.3975, 0.8471, 2.1225, -0.7708, 1
0.1077, 0.3654, 0.4038, 0.4377, -0.4013, 1
0.0964, 0.3956, 0.5502, 0.4876, -0.3024, 1
0.521, 0.9129, 1.4488, -0.7346, -0.6382, 1
-0.1795, -0.4944, -0.8223, -0.8314, 0.2348, 1
0.3211, 0.9617, 2.5607, -0.69, -0.4704, 1
1.08, 1.0368, 2.4651, -0.5386, -0.2753, 1
0.9488, 2.3436, 1.204, 0.3947, -0.1778, 1
0.5776, 1.2901, 2.3247, -0.6801, -0.2721, 1
0.345, 0.9852, 1.4476, 1.0073, -0.2892, 1
0.5546, 2.5753, 0.8036, 1.0297, -0.4055, 1
0.132, 0.4722, 0.8592, 1.2104, 1.316, 1
0.2501, 0.9728, 2.0927, 1.0965, 0.0, 1
0.4279, 2.0519, -0.5476, -0.3163, 0.2565, 1
0.1059, 0.4529, 0.7629, -0.0371, -0.0543, 1
0.0965, 0.4051, 0.6276, 1.9009, -0.6091, 1
0.1446, 0.4616, 0.7405, 2.0141, -0.8261, 1
0.0378, 0.6947, 1.4984, -0.6511, -0.1282, 1
0.8514, 1.8775, 1.1891, 1.4436, -0.4253, 1
0.3112, 1.204, 1.671, 1.3685, 0.0, 1
0.2446, 0.875, 2.1312, -0.6209, -0.7403, 1
0.2787, 1.1063, 1.9327, 1.317, 0.0, 1
0.985, 2.497, -0.441, 1.1745, -0.2849, 1
0.578, 1.3692, 2.362, -0.6571, -0.2764, 1
0.5824, 1.4109, -0.9498, -0.5309, -0.4134, 1
0.409, 0.6802, 0.9066, 1.8484, -0.6348, 1
0.1102, 0.6897, 1.4916, -0.5635, 0.0, 1
0.2928, 0.9462, 2.6379, -0.7283, -0.4546, 1
0.0726, 0.3692, 0.7, 1.9155, -0.5888, 1
0.0635, 0.6504, 1.2064, 1.4241, 0.0, 1
0.3395, 1.0196, 1.461, 1.087, 0.6925, 1
0.5061, 2.298, 1.0164, 0.7152, -0.3186, 1
-0.0872, -0.3405, -0.5685, 1.7155, -0.4187, 1
0.6059, 1.624, 2.0896, 0.6953, -0.2482, 1
0.5971, 0.5022, 2.289, 0.8917, -0.4344, 1
0.7786, 1.0628, 2.0582, -0.6416, 0.7567, 1
0.3546, 0.6983, 2.8736, -0.6396, 0.5053, 1
0.1965, 0.5457, 0.6765, 1.5754, 0.0, 1
0.56, 1.8746, 1.2201, -0.3386, -0.2638, 1
0.172, 0.6468, 1.1445, 1.771, -0.4954, 1
0.1213, 0.5126, 0.4975, 1.8518, 0.0, 1
0.6253, 1.0204, 1.7286, 0.5699, -0.3121, 1
0.4706, 1.066, 1.3612, 0.6927, -0.3704, 1
-0.1375, -0.314, -0.4987, 1.3158, 0.0, 1
-0.1195, -0.4865, -0.9033, -0.8976, 0.0, 1
0.2781, 2.0867, 0.8415, 1.3448, -0.4091, 1
0.271, 0.7107, 1.6476, 0.8316, 0.6444, 1
0.5134, 2.7563, -0.5278, 0.4978, 0.753, 1
0.1311, 0.551, 0.6701, -0.6631, 0.0, 1
0.2817, 0.5785, 0.5084, 1.0548, 1.2785, 1
-0.036, 0.6916, 1.2743, 1.6621, 0.0, 1
0.5471, 0.6552, 1.9763, -0.6081, -0.3616, 1
0.4238, 0.3429, 0.4199, 1.4695, 1.3232, 1
0.4331, 1.039, 1.5761, -0.6276, -0.3874, 1
0.5216, 1.2327, 0.9547, 0.7627, -0.7059, 1
-0.1096, 0.4599, -0.5492, -0.8347, -0.037, 1
0.7142, 1.6351, 2.1068, -0.5702, -0.2419, 1
0.3844, 1.3711, 1.634, 0.8571, -0.5677, 1
0.1199, 0.4213, 0.5217, 1.0758, 0.0, 1
