Method,Model,Methods+Model,Dataset,y_true,y_score
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,1,0.851265
SUBoost,-,SUBoost,yeast6,0,0.129325
SUBoost,-,SUBoost,yeast6,0,0.129325
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.124813
SUBoost,-,SUBoost,yeast6,0,0.134300
SUBoost,-,SUBoost,yeast6,0,0.134300
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.124813
SUBoost,-,SUBoost,yeast6,0,0.129325
SUBoost,-,SUBoost,yeast6,0,0.134589
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.464996
SUBoost,-,SUBoost,yeast6,0,0.129325
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.124813
SUBoost,-,SUBoost,yeast6,0,0.139562
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.124969
SUBoost,-,SUBoost,yeast6,0,0.124969
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.476820
SUBoost,-,SUBoost,yeast6,0,0.129325
SUBoost,-,SUBoost,yeast6,0,0.134300
SUBoost,-,SUBoost,yeast6,0,0.134133
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.129325
SUBoost,-,SUBoost,yeast6,0,0.442832
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.453583
SUBoost,-,SUBoost,yeast6,0,0.474091
SUBoost,-,SUBoost,yeast6,0,0.124813
SUBoost,-,SUBoost,yeast6,0,0.484583
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.129876
SUBoost,-,SUBoost,yeast6,0,0.442832
SUBoost,-,SUBoost,yeast6,0,0.442832
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.124969
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.124969
SUBoost,-,SUBoost,yeast6,0,0.442832
SUBoost,-,SUBoost,yeast6,0,0.442832
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.506160
SUBoost,-,SUBoost,yeast6,0,0.484470
SUBoost,-,SUBoost,yeast6,0,0.124969
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.138892
SUBoost,-,SUBoost,yeast6,0,0.129325
SUBoost,-,SUBoost,yeast6,0,0.486161
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.124969
SUBoost,-,SUBoost,yeast6,0,0.120292
SUBoost,-,SUBoost,yeast6,0,0.463329
SUBoost,-,SUBoost,yeast6,0,0.124813
SUBoost,-,SUBoost,yeast6,0,0.124969
SUBoost,-,SUBoost,yeast6,0,0.120461
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.460454
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.125096
SUBoost,-,SUBoost,yeast6,0,0.120406
SUBoost,-,SUBoost,yeast6,1,0.479338
SUBoost,-,SUBoost,yeast6,0,0.468091
SUBoost,-,SUBoost,yeast6,0,0.120406
SUBoost,-,SUBoost,yeast6,0,0.130080
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.125096
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.120724
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.130336
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.120689
SUBoost,-,SUBoost,yeast6,0,0.120461
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.435791
SUBoost,-,SUBoost,yeast6,0,0.120889
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.128539
SUBoost,-,SUBoost,yeast6,0,0.131465
SUBoost,-,SUBoost,yeast6,0,0.192929
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.121932
SUBoost,-,SUBoost,yeast6,0,0.125096
SUBoost,-,SUBoost,yeast6,0,0.446401
SUBoost,-,SUBoost,yeast6,0,0.120724
SUBoost,-,SUBoost,yeast6,0,0.130080
SUBoost,-,SUBoost,yeast6,0,0.120889
SUBoost,-,SUBoost,yeast6,0,0.120559
SUBoost,-,SUBoost,yeast6,0,0.125230
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.128884
SUBoost,-,SUBoost,yeast6,0,0.439255
SUBoost,-,SUBoost,yeast6,0,0.446401
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.435791
SUBoost,-,SUBoost,yeast6,0,0.117573
SUBoost,-,SUBoost,yeast6,0,0.435791
SUBoost,-,SUBoost,yeast6,0,0.428782
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.125096
SUBoost,-,SUBoost,yeast6,0,0.119068
SUBoost,-,SUBoost,yeast6,0,0.120406
SUBoost,-,SUBoost,yeast6,0,0.125267
SUBoost,-,SUBoost,yeast6,0,0.457346
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.505217
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.120889
SUBoost,-,SUBoost,yeast6,0,0.479338
SUBoost,-,SUBoost,yeast6,0,0.120559
SUBoost,-,SUBoost,yeast6,0,0.480114
SUBoost,-,SUBoost,yeast6,0,0.425338
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.125096
SUBoost,-,SUBoost,yeast6,0,0.120406
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.120724
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.135021
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.435791
SUBoost,-,SUBoost,yeast6,0,0.120559
SUBoost,-,SUBoost,yeast6,0,0.120559
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.125096
SUBoost,-,SUBoost,yeast6,0,0.125096
SUBoost,-,SUBoost,yeast6,0,0.130080
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.125096
SUBoost,-,SUBoost,yeast6,0,0.119068
SUBoost,-,SUBoost,yeast6,0,0.117468
SUBoost,-,SUBoost,yeast6,0,0.425338
SUBoost,-,SUBoost,yeast6,1,0.122184
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.545101
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.120689
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.125096
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.120461
SUBoost,-,SUBoost,yeast6,0,0.425338
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.120889
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.125096
SUBoost,-,SUBoost,yeast6,0,0.446401
SUBoost,-,SUBoost,yeast6,0,0.120406
SUBoost,-,SUBoost,yeast6,0,0.446401
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.120889
SUBoost,-,SUBoost,yeast6,0,0.460454
SUBoost,-,SUBoost,yeast6,0,0.131552
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.125096
SUBoost,-,SUBoost,yeast6,0,0.435791
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.120406
SUBoost,-,SUBoost,yeast6,0,0.125096
SUBoost,-,SUBoost,yeast6,1,0.468175
SUBoost,-,SUBoost,yeast6,0,0.135021
SUBoost,-,SUBoost,yeast6,0,0.493676
SUBoost,-,SUBoost,yeast6,0,0.425338
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.446401
SUBoost,-,SUBoost,yeast6,0,0.425338
SUBoost,-,SUBoost,yeast6,0,0.120461
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.131887
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.486431
SUBoost,-,SUBoost,yeast6,0,0.120889
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.135201
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.468091
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.460454
SUBoost,-,SUBoost,yeast6,1,0.567163
SUBoost,-,SUBoost,yeast6,0,0.497689
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.479808
SUBoost,-,SUBoost,yeast6,0,0.505217
SUBoost,-,SUBoost,yeast6,0,0.120889
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.446831
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.125096
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.131465
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.468175
SUBoost,-,SUBoost,yeast6,0,0.135021
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.135021
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.120406
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.120461
SUBoost,-,SUBoost,yeast6,0,0.468709
SUBoost,-,SUBoost,yeast6,0,0.447296
SUBoost,-,SUBoost,yeast6,0,0.324436
SUBoost,-,SUBoost,yeast6,0,0.120406
SUBoost,-,SUBoost,yeast6,0,0.120406
SUBoost,-,SUBoost,yeast6,0,0.447296
SUBoost,-,SUBoost,yeast6,0,0.447296
SUBoost,-,SUBoost,yeast6,0,0.125436
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.120406
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.125324
SUBoost,-,SUBoost,yeast6,0,0.468560
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.435791
SUBoost,-,SUBoost,yeast6,0,0.122335
SUBoost,-,SUBoost,yeast6,0,0.446831
SUBoost,-,SUBoost,yeast6,0,0.458007
SUBoost,-,SUBoost,yeast6,0,0.120406
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.117494
SUBoost,-,SUBoost,yeast6,0,0.458007
SUBoost,-,SUBoost,yeast6,0,0.126673
SUBoost,-,SUBoost,yeast6,0,0.120559
SUBoost,-,SUBoost,yeast6,0,0.134981
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.467604
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.871437
SUBoost,-,SUBoost,yeast6,0,0.314293
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.457068
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.125096
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.458007
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,1,0.163674
SUBoost,-,SUBoost,yeast6,0,0.125267
SUBoost,-,SUBoost,yeast6,0,0.475639
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.131465
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.346832
SUBoost,-,SUBoost,yeast6,0,0.457346
SUBoost,-,SUBoost,yeast6,1,0.126971
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.460517
SUBoost,-,SUBoost,yeast6,0,0.120461
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.468175
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.129838
SUBoost,-,SUBoost,yeast6,0,0.120461
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.460454
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.120461
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.135452
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.120406
SUBoost,-,SUBoost,yeast6,0,0.439317
SUBoost,-,SUBoost,yeast6,0,0.120406
SUBoost,-,SUBoost,yeast6,0,0.479338
SUBoost,-,SUBoost,yeast6,0,0.468560
SUBoost,-,SUBoost,yeast6,0,0.120559
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.120461
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.120889
SUBoost,-,SUBoost,yeast6,0,0.446401
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.456960
SUBoost,-,SUBoost,yeast6,0,0.125287
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.478850
SUBoost,-,SUBoost,yeast6,0,0.125267
SUBoost,-,SUBoost,yeast6,0,0.120889
SUBoost,-,SUBoost,yeast6,0,0.117595
SUBoost,-,SUBoost,yeast6,1,0.472239
SUBoost,-,SUBoost,yeast6,0,0.124995
SUBoost,-,SUBoost,yeast6,0,0.491285
SUBoost,-,SUBoost,yeast6,0,0.509042
SUBoost,-,SUBoost,yeast6,0,0.120724
SUBoost,-,SUBoost,yeast6,0,0.116017
SUBoost,-,SUBoost,yeast6,0,0.120683
SUBoost,-,SUBoost,yeast6,0,0.130118
SUBoost,-,SUBoost,yeast6,0,0.120889
SUBoost,-,SUBoost,yeast6,0,0.147825
SMOTECSL,-,SMOTECSL,yeast1,0,0.222191
SMOTECSL,-,SMOTECSL,yeast1,1,0.733267
SMOTECSL,-,SMOTECSL,yeast1,0,0.252558
SMOTECSL,-,SMOTECSL,yeast1,1,0.652776
SMOTECSL,-,SMOTECSL,yeast1,0,0.110568
SMOTECSL,-,SMOTECSL,yeast1,0,0.651569
SMOTECSL,-,SMOTECSL,yeast1,0,0.309916
SMOTECSL,-,SMOTECSL,yeast1,0,0.741034
SMOTECSL,-,SMOTECSL,yeast1,0,0.028954
SMOTECSL,-,SMOTECSL,yeast1,0,0.697791
SMOTECSL,-,SMOTECSL,yeast1,1,0.761179
SMOTECSL,-,SMOTECSL,yeast1,0,0.333651
SMOTECSL,-,SMOTECSL,yeast1,0,0.650078
SMOTECSL,-,SMOTECSL,yeast1,1,0.669575
SMOTECSL,-,SMOTECSL,yeast1,0,0.001607
SMOTECSL,-,SMOTECSL,yeast1,0,0.011393
SMOTECSL,-,SMOTECSL,yeast1,0,0.006089
SMOTECSL,-,SMOTECSL,yeast1,0,0.082789
SMOTECSL,-,SMOTECSL,yeast1,0,0.027994
SMOTECSL,-,SMOTECSL,yeast1,0,0.599970
SMOTECSL,-,SMOTECSL,yeast1,0,0.004695
SMOTECSL,-,SMOTECSL,yeast1,0,0.318724
SMOTECSL,-,SMOTECSL,yeast1,0,0.275157
SMOTECSL,-,SMOTECSL,yeast1,1,0.420902
SMOTECSL,-,SMOTECSL,yeast1,0,0.115921
SMOTECSL,-,SMOTECSL,yeast1,0,0.005429
SMOTECSL,-,SMOTECSL,yeast1,0,0.664331
SMOTECSL,-,SMOTECSL,yeast1,1,0.667215
SMOTECSL,-,SMOTECSL,yeast1,0,0.751832
SMOTECSL,-,SMOTECSL,yeast1,1,0.631016
SMOTECSL,-,SMOTECSL,yeast1,1,0.719270
SMOTECSL,-,SMOTECSL,yeast1,0,0.032249
SMOTECSL,-,SMOTECSL,yeast1,0,0.491635
SMOTECSL,-,SMOTECSL,yeast1,0,0.151581
SMOTECSL,-,SMOTECSL,yeast1,0,0.450569
SMOTECSL,-,SMOTECSL,yeast1,0,0.157607
SMOTECSL,-,SMOTECSL,yeast1,0,0.197822
SMOTECSL,-,SMOTECSL,yeast1,0,0.053791
SMOTECSL,-,SMOTECSL,yeast1,0,0.100203
SMOTECSL,-,SMOTECSL,yeast1,0,0.195584
SMOTECSL,-,SMOTECSL,yeast1,0,0.160379
SMOTECSL,-,SMOTECSL,yeast1,0,0.207033
SMOTECSL,-,SMOTECSL,yeast1,0,0.026365
SMOTECSL,-,SMOTECSL,yeast1,0,0.088379
SMOTECSL,-,SMOTECSL,yeast1,0,0.263226
SMOTECSL,-,SMOTECSL,yeast1,0,0.411445
SMOTECSL,-,SMOTECSL,yeast1,0,0.523960
SMOTECSL,-,SMOTECSL,yeast1,0,0.010577
SMOTECSL,-,SMOTECSL,yeast1,0,0.251193
SMOTECSL,-,SMOTECSL,yeast1,1,0.578797
SMOTECSL,-,SMOTECSL,yeast1,0,0.102356
SMOTECSL,-,SMOTECSL,yeast1,0,0.579425
SMOTECSL,-,SMOTECSL,yeast1,0,0.084257
SMOTECSL,-,SMOTECSL,yeast1,0,0.002671
SMOTECSL,-,SMOTECSL,yeast1,0,0.439466
SMOTECSL,-,SMOTECSL,yeast1,0,0.199186
SMOTECSL,-,SMOTECSL,yeast1,0,0.054490
SMOTECSL,-,SMOTECSL,yeast1,0,0.636523
SMOTECSL,-,SMOTECSL,yeast1,1,0.606889
SMOTECSL,-,SMOTECSL,yeast1,0,0.133128
SMOTECSL,-,SMOTECSL,yeast1,0,0.059770
SMOTECSL,-,SMOTECSL,yeast1,0,0.454709
SMOTECSL,-,SMOTECSL,yeast1,0,0.397796
SMOTECSL,-,SMOTECSL,yeast1,1,0.701961
SMOTECSL,-,SMOTECSL,yeast1,0,0.633317
SMOTECSL,-,SMOTECSL,yeast1,0,0.070496
SMOTECSL,-,SMOTECSL,yeast1,1,0.803354
SMOTECSL,-,SMOTECSL,yeast1,0,0.073334
SMOTECSL,-,SMOTECSL,yeast1,1,0.756843
SMOTECSL,-,SMOTECSL,yeast1,0,0.087041
SMOTECSL,-,SMOTECSL,yeast1,0,0.379130
SMOTECSL,-,SMOTECSL,yeast1,0,0.604132
SMOTECSL,-,SMOTECSL,yeast1,1,0.718669
SMOTECSL,-,SMOTECSL,yeast1,1,0.616376
SMOTECSL,-,SMOTECSL,yeast1,0,0.619795
SMOTECSL,-,SMOTECSL,yeast1,1,0.563956
SMOTECSL,-,SMOTECSL,yeast1,1,0.648018
SMOTECSL,-,SMOTECSL,yeast1,1,0.411259
SMOTECSL,-,SMOTECSL,yeast1,1,0.714414
SMOTECSL,-,SMOTECSL,yeast1,0,0.102259
SMOTECSL,-,SMOTECSL,yeast1,0,0.017809
SMOTECSL,-,SMOTECSL,yeast1,1,0.723277
SMOTECSL,-,SMOTECSL,yeast1,0,0.582937
SMOTECSL,-,SMOTECSL,yeast1,0,0.330920
SMOTECSL,-,SMOTECSL,yeast1,0,0.757125
SMOTECSL,-,SMOTECSL,yeast1,0,0.407637
SMOTECSL,-,SMOTECSL,yeast1,0,0.091216
SMOTECSL,-,SMOTECSL,yeast1,1,0.606814
SMOTECSL,-,SMOTECSL,yeast1,0,0.110551
SMOTECSL,-,SMOTECSL,yeast1,0,0.002332
SMOTECSL,-,SMOTECSL,yeast1,0,0.472641
SMOTECSL,-,SMOTECSL,yeast1,0,0.491880
SMOTECSL,-,SMOTECSL,yeast1,0,0.177155
SMOTECSL,-,SMOTECSL,yeast1,0,0.271698
SMOTECSL,-,SMOTECSL,yeast1,1,0.068624
SMOTECSL,-,SMOTECSL,yeast1,1,0.587190
SMOTECSL,-,SMOTECSL,yeast1,1,0.753894
SMOTECSL,-,SMOTECSL,yeast1,0,0.288346
SMOTECSL,-,SMOTECSL,yeast1,0,0.013497
SMOTECSL,-,SMOTECSL,yeast1,0,0.127552
SMOTECSL,-,SMOTECSL,yeast1,0,0.404040
SMOTECSL,-,SMOTECSL,yeast1,0,0.054031
SMOTECSL,-,SMOTECSL,yeast1,0,0.230862
SMOTECSL,-,SMOTECSL,yeast1,0,0.692268
SMOTECSL,-,SMOTECSL,yeast1,0,0.006590
SMOTECSL,-,SMOTECSL,yeast1,0,0.010054
SMOTECSL,-,SMOTECSL,yeast1,0,0.197710
SMOTECSL,-,SMOTECSL,yeast1,0,0.016455
SMOTECSL,-,SMOTECSL,yeast1,0,0.100191
SMOTECSL,-,SMOTECSL,yeast1,0,0.464188
SMOTECSL,-,SMOTECSL,yeast1,0,0.083662
SMOTECSL,-,SMOTECSL,yeast1,0,0.456841
SMOTECSL,-,SMOTECSL,yeast1,0,0.667649
SMOTECSL,-,SMOTECSL,yeast1,0,0.053141
SMOTECSL,-,SMOTECSL,yeast1,0,0.605359
SMOTECSL,-,SMOTECSL,yeast1,1,0.426497
SMOTECSL,-,SMOTECSL,yeast1,1,0.138066
SMOTECSL,-,SMOTECSL,yeast1,0,0.602933
SMOTECSL,-,SMOTECSL,yeast1,0,0.211285
SMOTECSL,-,SMOTECSL,yeast1,0,0.684381
SMOTECSL,-,SMOTECSL,yeast1,1,0.700833
SMOTECSL,-,SMOTECSL,yeast1,0,0.563431
SMOTECSL,-,SMOTECSL,yeast1,0,0.257469
SMOTECSL,-,SMOTECSL,yeast1,1,0.673923
SMOTECSL,-,SMOTECSL,yeast1,1,0.749405
SMOTECSL,-,SMOTECSL,yeast1,0,0.113970
SMOTECSL,-,SMOTECSL,yeast1,1,0.541765
SMOTECSL,-,SMOTECSL,yeast1,1,0.756290
SMOTECSL,-,SMOTECSL,yeast1,0,0.019366
SMOTECSL,-,SMOTECSL,yeast1,0,0.050369
SMOTECSL,-,SMOTECSL,yeast1,0,0.646131
SMOTECSL,-,SMOTECSL,yeast1,0,0.413201
SMOTECSL,-,SMOTECSL,yeast1,0,0.577849
SMOTECSL,-,SMOTECSL,yeast1,0,0.578544
SMOTECSL,-,SMOTECSL,yeast1,0,0.004770
SMOTECSL,-,SMOTECSL,yeast1,0,0.481039
SMOTECSL,-,SMOTECSL,yeast1,0,0.680963
SMOTECSL,-,SMOTECSL,yeast1,0,0.385868
SMOTECSL,-,SMOTECSL,yeast1,0,0.544320
SMOTECSL,-,SMOTECSL,yeast1,0,0.433795
SMOTECSL,-,SMOTECSL,yeast1,0,0.579555
SMOTECSL,-,SMOTECSL,yeast1,0,0.063921
SMOTECSL,-,SMOTECSL,yeast1,1,0.707950
SMOTECSL,-,SMOTECSL,yeast1,0,0.407949
SMOTECSL,-,SMOTECSL,yeast1,0,0.177243
SMOTECSL,-,SMOTECSL,yeast1,0,0.101666
SMOTECSL,-,SMOTECSL,yeast1,1,0.712637
SMOTECSL,-,SMOTECSL,yeast1,0,0.526613
SMOTECSL,-,SMOTECSL,yeast1,0,0.549251
SMOTECSL,-,SMOTECSL,yeast1,0,0.246788
SMOTECSL,-,SMOTECSL,yeast1,1,0.559179
SMOTECSL,-,SMOTECSL,yeast1,0,0.500000
SMOTECSL,-,SMOTECSL,yeast1,0,0.692194
SMOTECSL,-,SMOTECSL,yeast1,1,0.690760
