@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.5442, 2.0833, 0.9757, 0.6037, -0.3681, 1
0.7873, 2.6656, 1.1021, 0.6641, 0.5007, 1
1.2125, 1.806, 0.8991, 1.5272, -0.3863, 1
0.4643, 0.8716, 1.6953, 0.7583, -0.305, 1
1.0875, 2.1491, 1.5138, -0.3616, -0.1433, 1
-0.1563, -0.4943, -0.808, -0.9059, -0.1803, 1
0.4518, 0.9289, 1.9685, -0.6341, 1.5865, 1
0.2341, 0.7448, 2.6193, 1.2311, 0.664, 1
0.2379, 0.7427, 2.1796, -0.6307, 0.4218, 1
0.469, 0.8779, 1.6915, 0.7557, -0.3137, 1
0.4205, 1.027, 0.7521, 0.9991, -0.3472, 1
1.5052, 0.8148, 2.557, -0.5023, -0.2679, 1
0.2604, 1.1361, 2.1612, -0.67, -0.5051, 1
0.343, 0.9288, 1.6243, 1.0865, -0.6672, 1
-0.0207, -0.4264, 0.8064, -0.5943, 0.0931, 1
1.061, 2.2989, 1.5475, -0.39, -0.1633, 1
0.1723, 0.5106, 0.8666, 1.9219, -0.7761, 1
0.4819, 0.9637, -0.7226, -0.635, 0.1939, 1
0.3214, 0.9977, 1.5871, 0.8685, -0.1737, 1
0.1498, 0.8256, 0.9496, 1.8279, 0.0, 1
0.4803, 0.4414, 1.3686, 1.3417, 2.027, 1
0.7109, 1.5189, 1.2266, 1.0935, 1.1961, 1
0.6768, 1.031, 1.8739, -0.5502, 0.8525, 1
0.4193, 0.578, 1.6266, 1.139, 1.9352, 1
0.9823, 0.7117, 1.7031, 0.9963, 1.4133, 1
0.6006, 0.5561, 1.4969, 0.8856, 0.5194, 1
0.3464, 0.745, 1.2374, 0.8942, 0.483, 1
0.572, 2.4682, 1.182, 0.83, -0.371, 1
0.1873, 0.8602, 0.7607, 1.3003, 0.8958, 1
0.2516, 0.6032, 1.6104, -0.728, 2.1638, 1
0.2809, 0.5494, 0.3709, 1.2761, 0.7439, 1
1.4744, 1.9142, 1.5767, -0.2761, -0.1228, 1
0.1559, 0.6645, -0.7128, 1.9959, -0.8047, 1
0.2524, 0.6005, 0.9634, 2.1505, -1.0381, 1
0.6004, 1.5331, 0.995, 1.7734, -0.5562, 1
0.1612, 0.5944, 0.6896, 1.3549, 0.7905, 1
0.3764, 0.7892, 0.9743, 1.5481, -0.9462, 1
0.5233, 1.7065, 1.3815, 1.762, -0.4624, 1
0.482, 0.7209, 1.0988, 1.4216, -0.447, 1
0.3462, 1.0075, 0.7827, 1.8007, -0.7156, 1
0.8629, 1.2738, 1.7631, 1.085, 0.8068, 1
0.1298, 0.6313, 0.4392, 0.6094, 1.3194, 1
-0.1198, 0.5058, -0.5876, -1.1112, -0.026, 1
1.3137, 1.319, 0.9171, 0.6481, 1.4108, 1
0.1884, 0.7896, 1.3206, 1.7274, -0.6247, 1
0.1229, 0.6452, 0.3284, 0.3915, 0.9495, 1
0.2895, 0.8909, 1.138, 2.2696, -0.8238, 1
0.6465, 0.7988, 1.7371, 0.9625, 1.3455, 1
0.7861, 2.7482, 1.1728, 0.6827, 0.4289, 1
0.6815, 0.8472, 2.0034, -0.664, -0.6373, 1
0.7851, 2.8164, 1.2301, 0.698, 0.371, 1
0.5052, 1.141, 0.9851, 1.3227, 1.7139, 1
0.157, 0.7101, 0.9311, 0.6899, -0.467, 1
0.4082, 0.5616, 0.9025, 1.1738, 0.0, 1
1.4065, 1.2274, 0.9845, 0.6666, 1.4403, 1
0.5052, 1.5022, 1.594, 1.4792, -0.4675, 1
0.3271, 0.8955, 1.2395, 1.0445, 0.3727, 1
0.3605, 1.8343, 1.3085, 0.7766, 1.2953, 1
0.2684, 0.7464, 1.1042, 2.0836, -1.0572, 1
0.0736, 0.3564, 0.7804, 1.8883, -0.6091, 1
0.4274, 1.0588, 1.4412, 0.7506, -0.3612, 1
0.6197, 0.8758, 1.9954, -0.5389, -0.3641, 1
0.2961, 0.9346, 1.592, -0.4986, 0.4288, 1
0.2819, 0.4542, 1.4188, 1.7068, 1.9195, 1
0.2156, 0.7855, 0.8108, 1.8097, 0.0, 1
0.2584, 0.6985, 0.9861, 1.1647, 0.5585, 1
0.1211, 0.8197, 0.4428, 1.2185, 0.0, 1
1.2449, 2.428, 1.238, -0.2367, -0.1234, 1
0.9966, 2.7929, 0.8739, 0.5333, -0.1772, 1
0.3309, 0.6663, 2.1231, 1.1206, 1.7902, 1
0.3111, 0.677, 1.0567, 0.8054, 0.9386, 1
0.578, 2.487, 1.1602, 0.8355, -0.3671, 1
0.2847, 0.5385, 0.3625, 1.2942, 0.7974, 1
0.4939, 2.3511, 2.1603, -0.4333, -0.1898, 1
1.0775, 0.5164, 1.8204, 0.76, -0.2507, 1
0.468, 0.6396, 1.5381, 1.7635, -0.704, 1
0.1694, 0.6856, 0.938, 2.0424, -0.8009, 1
0.4314, 0.1044, 1.5751, 0.8636, -0.5689, 1
0.0915, 0.3834, 0.7699, 0.6949, 0.5076, 1
0.4675, 1.3288, 2.2566, 1.2543, -0.5509, 1
1.0981, 0.5679, 1.722, 0.7027, -0.2537, 1
0.2589, 1.2127, 0.7807, 1.2585, 0.7289, 1
1.2746, 1.4099, 0.9576, 0.6584, 1.2821, 1
0.3394, 0.8166, 2.2581, 0.8066, -0.5764, 1
0.3619, 0.8894, 1.1413, 1.225, 0.7682, 1
0.1289, 0.6441, 0.329, 0.3638, 0.8883, 1
0.175, 0.4125, 0.3684, 1.3702, -0.7615, 1
0.2302, 0.9257, 1.2328, 2.2436, 0.0, 1
0.6804, 1.064, 1.1782, 1.0546, 1.8381, 1
0.2744, 0.4459, 1.8791, 1.345, 1.7159, 1
0.28, 0.5529, 0.725, 1.9269, -0.783, 1
-0.053, 0.7516, 1.6375, 1.3279, 0.9958, 1
0.6192, 1.0974, -1.0568, 0.8774, -0.3166, 1
0.8137, 0.9511, 2.0841, 1.0582, 1.0436, 1
0.1762, 0.4112, 0.7602, 2.0288, 0.0, 1
-0.2387, 0.7156, 0.85, 1.4828, 0.0, 1
0.1372, 0.6876, 1.0998, 1.6133, 0.0, 1
0.4223, 0.689, 2.4902, 0.9407, 0.7604, 1
-0.1339, 0.504, -0.5029, -1.1291, 0.0, 1
0.6105, 1.3624, 1.7656, 1.367, -0.3691, 1
0.5565, 0.4358, 2.1414, 0.9083, 0.4918, 1
0.543, 2.662, -0.5163, 0.4413, 0.6848, 1
0.2051, 0.9946, 0.6249, 1.1388, 0.0, 1
0.1276, 0.5084, 0.8053, 2.2731, 0.0, 1
0.7166, 1.1055, 1.9024, -0.5631, 0.7425, 1
0.1864, 0.8247, 0.7173, 2.0341, 0.0, 1
0.1914, 0.8292, 0.7773, 1.3019, 0.8644, 1
0.4767, 0.9883, 1.2727, 0.9152, 1.9575, 1
0.7862, 2.7399, 1.1659, 0.6809, 0.4359, 1
0.2023, 0.6994, 0.3684, 1.1735, 0.0, 1
0.119, 0.8039, 0.373, 1.2779, 0.0, 1
0.4668, 1.4915, 0.9271, 1.7728, -0.5753, 1
0.6128, 0.3787, 1.5891, 0.7667, 0.7093, 1
0.5964, 0.6067, 1.7632, 0.9977, -0.4008, 1
0.753, 1.3779, 1.4994, -0.4074, -0.1969, 1
0.2095, 0.7017, 0.9809, 0.5051, 1.3367, 1
0.1331, 0.656, 0.4502, -0.7349, 0.0, 1
0.2691, 0.5546, 0.4063, 1.4004, 0.7164, 1
-0.1214, 0.4942, 0.79, 1.7479, -0.8129, 1
0.9331, 1.5905, 1.484, 1.1687, -0.5458, 1
-0.0801, 0.7211, 1.3686, 1.2443, 0.8122, 1
0.7366, 1.0559, 1.3821, -0.9719, 1.6163, 1
0.6965, 0.6386, 1.8321, 1.6198, 0.7372, 1
0.7846, 1.0905, 2.0478, -0.6277, 0.7042, 1
0.6044, 1.3911, 2.4049, -0.703, -0.2652, 1
0.291, 2.0849, 0.8632, 1.3831, -0.4157, 1
0.5741, 0.8922, 2.038, -0.5327, -0.2265, 1
0.2149, 0.8789, 2.5505, 1.0825, 1.164, 1
0.4607, 0.3811, 1.8338, 2.4689, -0.6709, 1
0.1887, 0.535, 0.2145, 1.0849, 1.5263, 1
0.5464, 0.231, 1.5997, 0.8831, -0.574, 1
0.5393, 0.5725, 2.0637, 1.3779, 1.4424, 1
0.2168, 0.4112, 0.7476, 0.7716, 0.7497, 1
0.2387, 0.5526, 0.649, 1.2106, 1.4179, 1
0.8203, 1.9619, 1.0927, 1.4713, -0.3608, 1
-0.0629, 0.5102, 0.8075, 1.4489, -0.5751, 1
0.2919, 0.7096, 2.96, -0.8094, 0.5175, 1
0.4729, 1.0134, 1.3917, 0.7926, 1.9169, 1
0.3376, 0.9052, 1.7399, 1.2007, 1.6271, 1
0.121, 0.5584, 0.8771, 0.8818, 0.0, 1
-0.0155, 0.7995, -0.6558, 1.6583, -0.7399, 1
0.4622, 1.1254, 0.8256, 1.1581, -0.5352, 1
0.5358, 2.6587, -0.5122, 0.4464, 0.6935, 1
0.4844, 1.2863, 1.9686, 0.9521, 0.9103, 1
0.2645, 0.7424, 1.3789, 1.7423, -0.6448, 1
0.1477, 0.343, 0.5463, 1.6875, -0.8761, 1
0.5317, 1.1006, 1.0095, 1.2433, 1.7518, 1
0.181, 0.417, 0.3815, 1.3895, -0.738, 1
0.2352, 0.7822, 0.8642, -0.4071, 1.2157, 1
0.3995, 0.617, 2.1433, 0.909, 0.5914, 1
0.3538, 1.1397, 1.6185, -0.6276, -0.3228, 1
0.2806, 0.9755, 2.3858, 1.0944, 1.1746, 1
-0.0478, 0.5695, 0.9128, 0.9423, -0.7287, 1
0.5312, 0.5696, 1.8986, 1.2884, 1.1784, 1
1.0199, 0.4937, 1.7347, 0.881, -0.2434, 1
0.2222, 0.9497, 0.9722, -0.559, 0.8797, 1
0.1529, 0.6524, 0.8946, 2.1104, -0.765, 1
0.9661, 0.8046, 0.9796, 1.2503, 0.5188, 1
0.3004, 0.7842, 1.3635, 0.813, 1.2478, 1
0.596, 0.5482, 2.1454, 0.8968, -0.4251, 1
0.2135, 0.7485, 0.8756, -0.3528, 1.2619, 1
0.487, 1.881, 1.522, 1.629, -0.476, 1
0.1437, 0.6422, 0.9264, 1.9027, 0.0, 1
0.7577, 0.5769, 2.0401, -0.5798, 0.3828, 1
-0.161, -0.4486, -0.5872, -0.6687, 0.2086, 1
0.1483, 0.6528, 0.4487, 0.2955, 0.9476, 1
0.2139, 0.6066, 1.4004, -0.4451, 0.4773, 1
0.1186, 0.5136, 0.639, 1.2633, -0.5147, 1
0.1504, 0.638, 1.4367, 1.1856, -0.6877, 1
0.5694, 2.4704, 1.1789, 0.8611, -0.3695, 1
0.1347, 0.6086, 1.6542, -0.5708, 0.0, 1
0.1768, 0.4723, 1.9281, -0.5831, -0.0007, 1
0.5025, 0.9712, 0.8959, 1.8364, 1.6963, 1
0.6831, 0.6108, 1.7274, 1.2895, 0.5793, 1
1.1983, 2.1927, 1.1495, 0.7163, -0.2027, 1
0.0401, 0.5237, -0.7304, 1.6019, -0.8698, 1
0.3851, 1.3561, 1.7227, 1.1564, -0.5076, 1
0.857, 1.2695, 1.7753, 1.0807, 0.7979, 1
0.1125, 0.5397, -0.8302, 1.7274, -0.806, 1
1.0217, 1.4677, 1.1917, 0.8205, 1.1997, 1
0.6519, 0.6533, 1.7463, 1.297, 0.6199, 1
0.3829, 1.1946, 2.2891, 0.9881, 1.0702, 1
0.6831, 0.6148, 1.7614, 1.3338, 0.5976, 1
0.5982, 0.9306, 2.1827, 1.7865, -0.4915, 1
0.391, 1.3134, 1.4936, 1.7975, 0.0, 1
0.1826, 0.5619, 1.238, -0.4903, 0.5427, 1
0.2139, 0.7064, -0.6219, -0.748, 0.1677, 1
0.2378, 0.7341, 1.0985, 1.0628, -0.5483, 1
0.2136, 0.7834, 0.9131, -0.4286, 1.1363, 1
0.5212, 0.5425, 1.5739, 1.192, 1.1387, 1
0.3202, 0.7295, 1.5525, 0.719, 0.5092, 1
0.3469, 1.2626, 1.7575, 1.0052, 1.1867, 1
0.6124, 0.7649, 2.1815, -0.5458, -0.2306, 1
0.1184, 0.5859, 0.8674, 2.2142, -0.7485, 1
0.1042, 0.4046, 0.3645, -0.1754, 0.0, 1
0.5327, 2.6552, -0.512, 0.4486, 0.6933, 1
1.5276, 1.2833, 1.9763, -0.5723, -0.2521, 1
0.2095, 0.7279, -0.7752, 1.8959, -0.7583, 1
0.2737, 0.5513, 0.7797, 1.9882, 1.7391, 1
0.3439, 0.6891, 1.3296, 1.7372, 1.6782, 1
0.9981, 2.8343, 0.9203, 0.4352, -0.1457, 1
0.3058, 0.6187, 0.4994, 1.2857, 1.0189, 1
0.3257, 0.9556, 0.736, 1.7458, -0.7053, 1
0.4304, 0.5843, 2.0903, 1.0361, -0.8171, 1
0.3254, 0.6634, 0.7226, 1.6043, 1.133, 1
0.1336, 1.0151, 0.6414, 1.368, 0.0, 1
0.2468, 0.7979, 1.6849, 0.9179, -0.2872, 1
0.1, 0.4212, 0.8117, 0.5577, -0.6986, 1
0.5033, 0.5442, 1.9542, 1.0038, -0.5934, 1
0.5722, 0.736, 2.0365, -0.4455, 0.6353, 1
1.3095, 1.4119, 0.929, 0.6787, 1.2827, 1
0.269, 0.5482, 0.7393, 1.9254, -0.7822, 1
1.0201, 2.2793, 1.7004, -0.3746, -0.1681, 1
0.5815, 1.1013, 2.1628, 1.2954, -0.6704, 1
0.7719, 2.5313, 1.0415, 0.6422, 0.601, 1
0.4989, 0.824, 2.5308, -0.8106, -0.3995, 1
0.1156, 0.649, 0.2557, 0.4169, 0.8918, 1
0.305, 0.599, 0.826, 1.9201, -0.6351, 1
0.7869, 2.6916, 1.124, 0.67, 0.4787, 1
0.4342, 0.3875, 0.3826, 1.3838, 1.294, 1
0.2336, 1.1402, 0.6358, 0.8822, 0.9884, 1
0.3431, 0.7742, 2.3119, 0.9161, 1.4097, 1
0.1449, 0.5135, 0.6324, 1.4135, 0.8081, 1
0.2066, 0.5319, 0.409, 1.5896, -0.7109, 1
0.4494, 1.332, 2.2592, 1.2595, -0.5618, 1
0.4518, 0.6002, 0.77, 2.005, -0.6092, 1
1.3098, 0.762, 2.6201, -0.5704, -0.2484, 1
0.1802, 0.7152, 0.5222, 0.7872, 0.0, 1
0.2137, 0.5195, 0.5121, 1.4321, -0.9315, 1
1.1348, 2.2272, 1.6767, -0.3227, -0.1663, 1
0.0711, 0.5091, 0.6471, 1.27, -0.4887, 1
0.1611, 0.4401, 0.6722, 2.0147, -0.7029, 1
0.3438, 1.2325, 2.2871, 0.942, 1.1, 1
0.3189, 0.8159, 0.8318, 0.8143, 0.844, 1
0.2013, 0.7337, 0.8879, 0.3409, 1.2475, 1
0.493, 2.223, 1.209, 1.384, -0.442, 1
0.1825, 0.5347, -1.0227, -0.8811, -0.4589, 1
0.1565, 1.0685, 0.6438, 1.2874, 1.1592, 1
1.2716, 0.7426, 2.6754, -0.5814, -0.2431, 1
0.342, 0.9096, 1.7487, -0.6946, 1.3973, 1
0.6295, 1.7145, 1.0974, -0.3582, -0.1826, 1
0.2782, 2.0494, 0.8341, 1.4218, -0.3385, 1
0.1993, 0.4249, 0.6751, 1.5755, -1.0603, 1
0.0807, -0.0303, 0.2049, -0.3147, 0.0, 1
0.1112, 0.6432, 0.3774, 0.8326, 0.0, 1
0.4112, 0.662, 1.5354, 1.7731, -0.6978, 1
0.2192, 0.6982, 1.0719, 1.1512, -0.6547, 1
0.4903, 1.087, 1.5345, 1.7235, -0.495, 1
0.1296, 0.4389, 0.8349, 2.1567, -0.6858, 1
0.6217, 0.8142, 2.0897, -0.5434, -0.3103, 1
0.3586, 0.3634, 0.489, 1.5748, 1.37, 1
0.2156, 0.4262, 0.7493, 0.7724, 0.7154, 1
0.3741, 1.2891, 1.5748, 0.7242, -0.4308, 1
0.3098, 1.1533, 2.5657, -0.6628, -0.496, 1
0.5923, 0.5921, 1.715, 1.1535, -0.4188, 1
0.1805, 0.5473, 0.5311, 1.1724, 0.0, 1
0.6214, 0.9952, 1.599, -0.4396, 1.0183, 1
0.2035, 0.5743, 0.5566, 1.3115, 0.0, 1
0.5663, 1.0282, 1.2383, 0.9375, 1.9478, 1
1.1389, 0.6735, 1.7561, 1.489, -0.6655, 1
0.4352, 0.6581, 1.3087, 1.0175, 2.0556, 1
0.4839, 0.7433, 2.1373, 1.7184, -0.5693, 1
0.6629, 1.1206, 1.8356, -0.5165, -0.3457, 1
0.2876, 0.7969, 1.5906, 1.2325, 1.7861, 1
0.2007, 0.5932, 1.4563, 0.6336, 1.2857, 1
0.2587, 1.0699, 2.2423, -0.8289, 1.0815, 1
1.1906, 2.4049, 1.2811, -0.2438, -0.1269, 1
0.1637, 0.3381, 0.5773, 1.6221, -0.9978, 1
0.1869, 0.6569, 1.6404, 0.9132, -0.4182, 1
0.6374, 1.0917, 1.8568, -0.5367, -0.3234, 1
1.3276, 1.3699, 1.7896, -0.5134, -0.1854, 1
1.0137, 0.6535, 1.827, 1.0694, 1.2979, 1
0.3781, 0.4966, 1.7365, 2.5958, -0.6986, 1
0.1306, 0.546, 0.901, 2.1112, -0.6992, 1
0.4981, 0.6045, 1.7248, 1.2541, 1.5676, 1
0.2094, 0.8105, 0.9121, -0.4331, 1.1002, 1
0.0765, 0.2983, 0.8688, -0.317, -0.4053, 1
0.1676, 0.6544, 1.0249, 1.4657, 0.6663, 1
0.0434, 0.5304, -0.9943, -0.8018, -0.2039, 1
0.2635, 1.1016, 2.1792, -0.6702, -0.5602, 1
0.7122, 0.6403, 1.3923, 0.5686, 0.462, 1
0.759, 0.5594, 2.0211, -0.5559, 0.3785, 1
0.2075, 0.471, 0.392, 1.1182, 1.6819, 1
0.1246, 0.4942, 0.986, 0.8353, -0.5021, 1
0.4528, 0.9445, 1.5748, 0.7155, -0.3395, 1
0.6718, 3.2286, -0.56, 0.6682, 0.3845, 1
0.4234, 1.2673, 1.8532, 0.9188, 0.8298, 1
0.5266, 2.6532, 0.8555, 0.7958, 0.7082, 1
1.3262, 1.4088, 2.0839, -0.4192, -0.1698, 1
0.3992, 0.4578, 1.9222, 0.8467, 0.4018, 1
0.3389, 0.6325, 2.0123, 1.0603, 1.4053, 1
0.195, 0.4539, 0.7679, 0.7126, 0.7203, 1
0.3371, 0.5775, 2.2371, 0.9002, 1.3283, 1
0.1255, 0.4686, 0.7712, 0.6904, 0.6537, 1
0.984, 0.7087, 1.7095, 1.0001, 1.4073, 1
0.1102, 0.4637, 0.7625, -0.0212, -0.031, 1
0.3349, 0.5178, 1.9029, 1.5572, 1.5185, 1
0.9382, 0.4246, 1.9828, -0.6365, 0.3444, 1
0.3821, 3.0477, 1.7688, -0.4128, -0.1746, 1
0.2447, 0.4714, 1.1289, -1.068, 2.3343, 1
0.1132, 0.5724, -0.7582, 1.8777, -0.8212, 1
-0.1281, -0.248, -0.4324, 1.0625, 1.5534, 1
0.1291, 0.4026, 0.8073, 2.1083, -0.7493, 1
0.2098, 0.7377, 0.8086, 1.8795, -0.9004, 1
0.155, 0.328, 0.5344, 1.6612, -0.8889, 1
0.8271, 1.08, 1.8742, -0.592, 0.8223, 1
0.2949, 0.5611, 0.6128, 1.1742, -0.878, 1
0.2702, 0.5479, 0.4316, 1.4293, 0.8119, 1
0.0822, 0.9531, 1.1134, -0.6093, 0.9213, 1
0.2536, 1.0017, 2.1181, 1.1807, 0.0, 1
1.3931, 1.894, 1.5754, 0.5926, -0.1721, 1
1.0561, 2.2939, 1.5531, -0.3959, -0.163, 1
0.1394, 0.6649, 0.9941, 1.8984, 0.0, 1
0.3306, 0.7068, 2.559, 1.0808, 0.7015, 1
0.4407, 2.8558, 1.0335, 0.6392, -0.2204, 1
0.3601, 0.588, 0.7839, 1.5011, 1.115, 1
0.556, 2.03, 0.841, -0.264, -0.257, 1
0.7509, 1.3703, 1.5026, -0.4302, -0.1725, 1
0.5208, 0.5952, 1.0749, 1.5514, -0.5717, 1
0.4501, 0.7568, 0.5068, 1.0776, 0.9846, 1
0.1483, 0.4114, 0.7604, 0.6704, 0.6334, 1
0.5505, 0.6167, 0.7564, 2.0203, -0.5904, 1
-0.105, -0.4639, -0.7655, -1.1013, 0.0, 1
0.8202, 1.3298, 1.475, -0.381, -0.1829, 1
0.1306, 0.4411, 0.5113, -0.1853, 0.0, 1
0.1603, 0.6725, 0.9265, 1.4528, 0.6893, 1
0.1079, 0.3908, 0.8217, 0.6557, 0.0, 1
0.221, 0.9381, 0.8645, 1.6367, 0.0, 1
0.2479, 0.5625, 0.8418, 1.9206, -0.6971, 1
0.162, 0.5996, 0.694, 1.3564, 0.7866, 1
0.1238, 0.5578, 0.8496, 2.2306, 0.0, 1
0.0997, 0.4077, 0.4829, -0.111, 0.0, 1
0.4026, 0.6797, 2.3377, 0.8861, 0.7774, 1
0.1067, 0.4167, 0.6303, 1.8596, -0.6456, 1
0.2608, 0.7256, 0.9506, 2.2867, 0.0, 1
0.2066, 0.3248, 0.641, 1.8, 1.3704, 1
0.2186, 0.7935, 2.5218, 1.1038, 1.1848, 1
1.0955, 2.1353, 1.5948, -0.3042, -0.1506, 1
0.5417, 0.6806, 1.7588, 1.1736, 1.5489, 1
0.5464, 0.4224, 2.1354, 0.9116, 0.4906, 1
0.4156, 1.0368, 0.709, 0.9902, -0.3393, 1
0.5083, 0.9095, 1.7941, -0.6899, 1.4305, 1
0.3402, 1.0253, 1.324, 1.9848, 0.0, 1
0.2784, 0.789, 2.1025, -0.6208, 0.4365, 1
0.3062, 0.7627, 0.9841, 1.8097, 0.0, 1
0.1105, 0.4395, 0.883, 0.7524, 0.0, 1
0.3107, 0.4958, 1.4004, 1.6952, 1.7667, 1
0.2428, 0.6814, 0.4809, 1.1521, -0.5223, 1
1.079, 2.2928, 0.9634, 0.3113, -0.1518, 1
0.9355, 0.7969, 0.9306, 1.3441, 0.5438, 1
0.1777, 0.734, 1.1359, 1.5861, -0.5894, 1
0.6062, 2.4928, 1.1836, 0.8509, -0.3187, 1
-0.2056, -0.5431, -0.7651, -0.9, -0.3557, 1
0.4254, 0.3506, 1.7527, 1.0497, -0.6907, 1
0.3105, 0.9664, 2.1093, 1.3118, 0.0, 1
0.1177, 0.7207, 0.322, 0.568, 0.0, 1
0.8484, 1.5807, 1.3471, -0.3478, -0.1958, 1
0.9725, 1.5315, 1.4642, 0.571, 1.1769, 1
0.2244, 0.9546, 0.9691, -0.5519, 0.9009, 1
-0.1282, -0.6009, -1.061, -1.1216, -0.6892, 1
1.1719, 1.8192, 0.9477, 1.4706, -0.4134, 1
0.3669, 0.788, 0.858, 1.386, 1.212, 1
0.4162, 0.5737, 2.0455, 0.9597, 1.7496, 1
1.406, 1.666, 1.6685, -0.4027, -0.1524, 1
1.1575, 2.3285, 1.3229, -0.3427, -0.1421, 1
0.4872, 0.5432, 1.9257, 0.9972, -0.565, 1
0.774, 1.042, 2.066, -0.652, 0.7963, 1
0.2862, 0.7531, 1.0144, 1.1835, 0.5835, 1
0.464, 0.5606, 1.3089, 1.1922, 2.0777, 1
0.3193, 0.8239, 0.8456, 0.8034, 0.825, 1
0.4129, 1.4212, 1.5351, 1.5447, -0.4493, 1
0.7726, 2.1983, 1.8112, 0.5209, -0.1936, 1
0.1195, 0.4817, 0.9098, 0.6757, -0.688, 1
1.0154, 1.4146, 1.248, 0.559, 1.3821, 1
0.2041, 0.5274, 0.4076, 1.667, -0.7147, 1
0.173, 0.8095, 0.8835, 0.7091, -0.3499, 1
1.0316, 0.5837, 1.8676, 1.531, -0.671, 1
0.4334, 0.4915, 1.9078, 1.1067, -0.7631, 1
2.0334, 2.2405, -0.4493, -0.1323, -0.0834, 1
0.0948, 0.6424, 0.2868, 0.7878, 0.0, 1
0.5689, 1.0291, 1.237, 0.94, 1.9455, 1
0.6849, 3.172, -0.5651, 0.623, 0.39, 1
0.511, 0.4871, 1.8323, 1.0937, -0.3974, 1
0.8603, 1.917, 1.4652, 1.3515, -0.2901, 1
0.2131, 0.6968, 1.0893, 1.1182, -0.6266, 1
0.6576, 0.7948, 1.3595, 0.8013, -1.1043, 1
1.399, 1.1716, 0.982, 0.6633, 1.4821, 1
0.714, 2.2493, 1.1925, 0.9342, 0.8268, 1
0.2219, 0.8312, 1.0146, 2.0261, -0.7371, 1
0.4134, 1.0705, 0.8856, 2.3357, -0.6881, 1
0.3472, 0.9223, 1.7832, 1.1906, 1.5435, 1
0.751, 1.327, 0.994, 1.1875, -0.4515, 1
0.3272, 0.6585, 0.7776, 2.1832, 2.0852, 1
0.2908, 0.8811, 2.2553, -0.6408, -0.4038, 1
0.3269, 1.0355, 2.2901, 1.1061, 1.1636, 1
0.4432, 0.4095, 1.868, 2.4357, -0.7062, 1
0.5535, 2.6052, 0.9388, 0.9261, 0.5461, 1
0.2188, 0.7876, 0.7944, 1.7592, 0.0, 1
0.2597, 0.604, 0.8707, 2.2224, -1.0486, 1
0.2982, 0.6452, 1.5998, 0.7926, 0.7116, 1
1.3463, 0.7916, 2.5171, -0.573, -0.2414, 1
0.245, 0.708, 0.817, 1.827, 0.0, 1
0.0044, 0.5581, 0.7505, 1.6541, 0.0, 1
0.3302, 1.0893, 2.0354, 1.0716, 1.0447, 1
0.215, 0.5239, 0.5132, 1.4331, -0.9254, 1
0.2546, 0.5873, 0.9005, 2.195, -1.0416, 1
-0.1891, -0.6141, -1.1032, -1.0478, -0.3769, 1
0.5512, 1.3882, 1.6723, 1.4747, -0.4241, 1
0.1461, 0.4537, 0.538, 0.6679, -0.3569, 1
0.95, 0.555, 1.311, 1.481, 1.4958, 1
0.1577, 0.5403, 0.9599, 1.5583, -0.8655, 1
0.8619, 0.5198, 2.0206, -0.587, 0.356, 1
0.8511, 1.6549, 2.2967, -0.5283, -0.2192, 1
1.139, 0.662, 2.77, -0.607, -0.242, 1
0.2628, 0.7836, 2.4286, -0.7853, 1.1691, 1
0.7855, 2.7837, 1.2023, 0.6906, 0.399, 1
0.5562, 0.5336, 1.7543, 1.0865, -0.3961, 1
0.1981, 0.7547, 1.1008, 2.0191, -0.8038, 1
0.5512, 0.7429, 2.4983, -0.8401, -0.4063, 1
1.3276, 1.509, 1.8337, -0.4416, -0.1595, 1
0.7982, 1.0574, 1.3388, -1.0681, 1.6001, 1
0.282, 0.6697, 0.6751, 1.3401, 1.3048, 1
1.1007, 2.3381, 1.5033, -0.3424, -0.1658, 1
0.5883, 0.5827, 1.3877, 0.7388, 0.5317, 1
0.4361, 0.6278, 1.9862, -0.6848, 0.4613, 1
0.4225, 0.8323, 1.9803, 0.948, 1.2624, 1
0.565, 0.5137, 1.0205, 1.5749, -0.615, 1
0.2514, 0.9523, 1.2724, 2.1709, 0.0, 1
1.0237, 0.4998, 1.7578, 0.8316, -0.2405, 1
0.5156, 0.8683, 1.8476, -0.6473, 1.4882, 1
0.2861, 0.9906, 2.7284, -0.7758, -0.4006, 1
0.124, 0.6905, 0.4022, -0.7483, 0.0, 1
0.1762, 0.7056, 0.7576, 1.3623, 0.7593, 1
0.2752, 0.5364, 0.3761, 1.3119, 0.7557, 1
0.1408, 0.6561, 1.2223, 1.5553, 0.0, 1
0.8067, 2.2292, 1.7722, 0.5182, -0.1895, 1
0.2224, 0.8396, 0.9159, 2.4123, 0.0, 1
-0.2354, -0.7092, -1.2577, -1.1347, -0.5799, 1
0.4552, 1.3503, 2.2043, 1.2623, -0.587, 1
0.3771, 0.6863, 0.8026, 1.4602, 1.158, 1
0.3797, 0.6002, 1.2186, 1.1513, 2.0828, 1
