@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.3272, 1.2522, 0.8986, 1.9211, -0.5986, 1
0.2049, 0.4145, 0.6872, 1.7965, 1.6621, 1
0.5835, 1.1584, 1.538, -0.5653, 1.4811, 1
0.2972, 0.8383, 1.5314, 2.8207, -0.802, 1
0.4556, 0.5795, 1.3283, 1.2625, 1.9973, 1
0.3351, 1.0603, 1.4535, 1.0704, 0.6762, 1
0.9858, 1.5025, 1.2266, 0.8333, 1.1781, 1
0.1439, 0.6558, 0.926, 1.9023, 0.0, 1
0.2243, 0.3433, 0.7302, 1.9281, 1.3174, 1
0.3414, 0.672, 2.174, 1.2116, 1.7314, 1
0.544, 2.4937, 1.148, 1.169, -0.355, 1
0.1657, 1.0659, 0.5308, 1.0752, 0.97, 1
0.213, 0.6391, 1.3714, 0.6653, 1.3162, 1
0.2633, 0.7627, 1.0881, 2.0927, -1.0505, 1
0.234, 0.7265, 1.2794, 0.7737, 1.4368, 1
1.4583, 1.3695, 1.6891, -0.4543, -0.1627, 1
0.2232, 0.8918, 2.5254, 1.0776, 1.1799, 1
0.847, 0.3701, 1.2171, 1.9608, 1.1022, 1
1.074, 2.4723, 1.0638, -0.3387, -0.1583, 1
0.1934, 0.6812, 0.8662, 2.1088, -0.8747, 1
0.2425, 0.5053, 0.4739, 1.3497, -0.8457, 1
1.2218, 2.5245, 0.7863, 0.8561, -0.2365, 1
0.6788, 0.8365, 1.6202, 0.9516, 1.5026, 1
0.4801, 1.1458, 0.8511, 1.2321, -0.5432, 1
1.105, 0.8503, 1.7131, 0.6406, -0.2581, 1
0.7852, 2.8089, 1.2231, 0.6968, 0.379, 1
0.5567, 0.5984, 1.5925, 1.1994, 0.6781, 1
0.7906, 0.4311, 2.0307, -0.5671, 0.4848, 1
0.5017, 1.3694, 1.7191, 0.9189, 1.0886, 1
0.4053, 0.7914, 2.4081, -0.7588, -0.4898, 1
0.6568, 0.4944, 1.9735, -0.5765, 0.4096, 1
0.1512, 0.6547, 0.9071, 1.8893, 0.0, 1
0.1768, 0.4904, 0.2939, 0.7085, 0.0, 1
1.402, 0.8927, 1.488, 1.3847, -0.652, 1
0.228, 0.3891, 0.5436, 1.7398, 1.6428, 1
0.6506, 1.1066, 1.8459, -0.5263, -0.3349, 1
0.2405, 1.2672, 0.8439, 0.9488, 0.5499, 1
0.5151, 0.5512, 1.8108, 1.015, 0.0, 1
-0.1464, 0.4874, 0.6735, 1.6576, -1.1012, 1
0.1391, 0.5947, 0.7123, 0.8613, -0.5612, 1
0.3271, 0.6138, 1.0238, 0.941, 0.0, 1
0.6472, 0.6118, 1.8471, 2.2858, -0.6062, 1
0.2742, 0.9528, 0.648, 0.6983, 0.8716, 1
0.6104, 1.2323, 1.4405, 0.8673, 1.5194, 1
0.2952, 0.6291, 1.2109, 0.7944, 1.0611, 1
0.101, 0.6934, 0.3081, 0.676, 0.0, 1
-0.1251, 0.5685, 0.8077, 1.6648, -0.9126, 1
0.5628, 0.4619, 1.5099, 0.6719, 0.6153, 1
0.1889, 0.7622, 0.893, 1.9062, 0.0, 1
0.2132, 0.6051, 1.4856, 0.6229, 0.0, 1
0.2563, 0.4239, 1.8631, 1.3049, 1.837, 1
0.3558, 0.6961, 0.8688, 1.5703, 1.2198, 1
0.9079, 2.2993, 1.612, 0.5531, -0.176, 1
0.2102, 0.5883, 0.6494, 1.6704, 0.0, 1
0.5153, 2.7463, -0.526, 0.4929, 0.7475, 1
0.2603, 0.7556, 1.0954, 2.0381, 0.0, 1
0.6155, 0.8824, 1.4356, 1.2143, -0.3497, 1
0.1718, 0.5097, 0.8674, 1.9223, -0.7763, 1
0.4448, 0.9625, 2.055, 0.9575, 1.311, 1
0.1255, 0.7708, 0.4572, 1.2267, 0.0, 1
0.6123, 0.4367, 1.5499, 0.7109, 0.7047, 1
1.0823, 1.7502, 1.6894, 0.7084, -0.2065, 1
1.1307, 0.8872, 1.6898, 0.6442, -0.2607, 1
0.5607, 0.4769, 2.0984, 0.865, 1.54, 1
0.1315, 0.6581, 0.4136, -0.7532, 0.0, 1
0.3008, 0.5912, 0.8091, 1.921, -0.6597, 1
0.2905, 0.75, 1.2682, 1.0412, -0.3879, 1
0.1115, 0.4696, 0.8668, 0.6462, -0.7391, 1
0.5131, 0.6031, 2.0261, 1.4285, 1.4232, 1
0.2554, 0.5498, 1.4086, -0.8724, 2.3196, 1
0.7763, 1.6319, 1.1734, 0.604, 0.5976, 1
0.6542, 2.5408, 1.3573, 0.872, -0.2318, 1
0.4398, 0.9067, 2.0311, 0.9461, 1.3346, 1
0.5535, 1.6673, 1.5979, 1.4492, -0.3894, 1
0.3997, 0.5625, 1.7542, 1.0967, -0.7253, 1
0.3201, 0.8336, 2.3782, -0.6705, -0.4239, 1
0.2782, 2.0453, 0.833, 1.4277, -0.3271, 1
0.2963, 0.8472, 2.3728, -0.6401, -0.3895, 1
0.4503, 0.6804, 1.284, 1.0353, 2.0631, 1
1.1432, 2.4342, 1.0905, -0.3331, -0.1472, 1
0.1233, 0.4998, 0.9318, 0.8302, 0.0, 1
0.42, 1.4708, 1.7037, 1.1519, -0.501, 1
0.189, 0.7097, 0.851, 1.8358, 0.0, 1
0.573, 2.4687, 1.182, 0.8306, -0.3695, 1
0.3837, 0.7332, 0.4321, 1.1513, 0.7443, 1
0.6081, 0.6319, 1.4307, 0.5607, 0.4494, 1
0.6285, 2.0473, 0.8457, -0.257, -0.226, 1
0.5243, 2.0713, 0.9333, 0.5933, -0.4, 1
0.3052, 0.6346, 0.3636, 1.1548, 0.6827, 1
0.1019, 0.4234, 0.983, 1.8392, -0.7559, 1
0.3505, 0.7903, 0.785, 1.4148, 0.0, 1
0.5813, 2.7596, 0.6893, 0.9043, 0.592, 1
0.1567, 0.6359, 0.4592, 0.7565, 0.0, 1
0.6283, 0.6283, 1.9541, 0.9169, 0.5635, 1
0.1322, 0.6663, 0.3622, 0.4134, 0.9266, 1
0.1761, 0.7141, 1.4629, 1.3029, -0.571, 1
-0.0223, 0.4412, 0.9102, -0.3732, -0.2906, 1
0.13, 0.6495, 0.3609, 0.3653, 0.9518, 1
0.2378, 0.6542, 2.4648, 1.1411, 1.1792, 1
0.389, 0.7999, 2.3002, 0.9374, 1.3755, 1
0.195, 0.454, 0.768, 0.713, 0.72, 1
0.3657, 1.2463, 1.506, 0.8172, -0.3945, 1
0.325, 0.5857, 0.3249, 1.1001, 0.0, 1
0.1147, 0.3986, 0.8287, 0.668, 0.0, 1
0.2824, 0.7148, 1.1138, 1.535, -0.5544, 1
0.1592, 0.6722, 0.8283, 2.1287, -0.8339, 1
1.6159, 1.1532, 1.4895, 0.7551, 0.8186, 1
0.4049, 2.2099, 1.1817, 0.7926, 0.9737, 1
0.6913, 0.6239, 0.7123, 2.0855, -0.5646, 1
0.4111, 2.5587, 2.0238, -0.4107, -0.1796, 1
0.472, 1.5691, 1.7213, 1.1111, -0.3795, 1
0.2416, 0.5991, 0.749, 2.0604, 1.0655, 1
0.4287, 0.7836, 1.9786, 0.921, 1.3865, 1
0.175, 0.391, 0.5881, 1.5703, -0.8255, 1
0.7556, 1.7916, 1.5364, 0.6964, 1.0541, 1
0.1118, 0.4382, 0.8894, 0.7482, 0.0, 1
0.0868, 0.522, 0.2752, 0.5803, 0.0, 1
0.3475, 0.8459, 2.4449, -0.7135, -0.5115, 1
0.0025, 0.5466, -0.9124, -0.8361, -0.5773, 1
0.151, 0.6418, 1.453, 1.2754, -0.7143, 1
0.5325, 0.5718, 2.0685, 1.3804, 1.4675, 1
0.404, 0.6903, 2.2501, 0.8529, 1.2908, 1
0.2467, 0.7255, 1.1237, 1.7379, -0.7824, 1
0.9053, 1.2241, 2.153, -0.5716, -0.2757, 1
0.2196, 0.4126, 0.7532, 0.8194, 0.7294, 1
0.6004, 2.3789, 1.0584, 1.2854, -0.3716, 1
0.7876, 1.027, 2.0567, -0.6479, 0.8088, 1
0.5429, 1.9948, 0.9324, -0.2766, -0.2615, 1
0.3905, 2.7349, -0.5634, 1.5306, -0.4458, 1
0.3521, 1.103, 2.198, -0.5516, -0.5424, 1
0.1993, 0.805, 1.2746, 1.7591, -0.6768, 1
0.311, 0.8836, 1.5724, 2.7462, -0.7073, 1
0.5662, 0.6713, 1.7037, 1.2312, 1.6023, 1
0.2366, 0.7782, 1.0139, 2.1031, -0.8615, 1
0.1516, 0.4703, 0.8699, 1.24, 1.2752, 1
0.3641, 0.6153, 0.8087, 1.524, 1.1364, 1
0.1241, 0.4447, 0.7444, 2.0354, -0.8273, 1
0.2469, 0.3207, 0.6115, 1.2778, 0.9192, 1
1.0639, 2.2436, 1.6872, -0.3647, -0.1598, 1
0.2149, 0.3659, 0.5211, 1.2193, 1.9022, 1
0.2012, 0.721, 0.8667, -0.3508, 1.3069, 1
0.3661, 1.1178, 2.4035, -0.6722, 0.9141, 1
0.21, 0.8178, 0.9141, -0.4415, 1.0847, 1
0.7288, 2.6337, 1.0309, 0.6821, 0.5896, 1
1.0188, 0.4931, 1.7397, 0.8744, -0.2424, 1
0.4539, 0.5438, 2.249, 0.9316, 0.595, 1
-0.0698, 0.4273, 0.6513, 1.7456, -1.2364, 1
0.2264, 0.875, 2.3262, -0.7748, 1.4396, 1
1.1557, 0.6136, 1.6703, 0.6273, -0.0028, 1
0.2246, 0.8185, 0.5429, 1.8077, -1.0684, 1
0.1612, 0.6958, 0.9182, 2.0491, 0.0, 1
0.4168, 0.5859, 2.1314, 1.0169, -0.8191, 1
0.1693, 0.459, 0.5329, 0.8091, 0.0, 1
0.4425, 0.6475, 2.2428, 0.8312, 0.6247, 1
0.3439, 1.2895, 0.9138, 1.9097, -0.588, 1
1.0871, 2.7443, 0.8782, -0.3022, -0.158, 1
0.1499, 0.4103, 0.7902, 2.2014, -0.6952, 1
0.599, 0.7938, 1.7723, 1.0525, 1.4251, 1
0.5604, 0.604, 1.871, 0.9229, -0.4071, 1
0.1955, 0.5305, 0.7034, 1.2789, 1.0642, 1
0.1814, 0.9439, 0.8932, 1.3059, 0.0, 1
0.1279, 0.7939, 0.5236, 1.2365, 0.0, 1
0.4191, -0.6168, 2.0742, -0.6913, 0.8176, 1
0.2904, 0.7685, 0.9671, 1.0467, 0.6255, 1
0.166, 0.6934, 1.0607, 1.2126, 0.0, 1
0.2115, 0.47, 0.4222, 1.181, 1.614, 1
-0.0459, 0.4231, 0.9211, -0.3594, -0.3473, 1
1.1791, 0.707, 1.7151, 1.4729, -0.6634, 1
0.3712, 0.5436, 2.432, 0.9205, 0.9367, 1
0.5621, 1.1892, 1.0093, 1.1965, -0.4621, 1
0.465, 0.6638, 1.7575, 1.0136, 0.0, 1
0.9275, 1.723, 1.2918, -0.3944, -0.1498, 1
0.1108, 0.6298, 0.3749, 0.8362, 0.0, 1
1.4122, 1.3456, 1.7066, -0.4798, -0.1721, 1
0.1593, 0.5035, 0.2829, 0.6694, 0.0, 1
0.6717, 1.2419, 1.537, -0.3253, -0.2636, 1
0.3099, 0.9344, 2.5416, -0.6772, -0.4994, 1
0.2329, 0.5154, 0.4456, 1.2579, 1.0598, 1
0.5654, 0.9169, 1.44, -0.6264, -0.5282, 1
1.056, 2.2314, 0.9728, -0.3596, -0.1467, 1
0.5506, 0.5716, 1.915, 1.1692, 1.5627, 1
0.125, 0.7933, 0.4709, 1.2467, 0.0, 1
0.5169, 0.5496, 1.9483, 0.9753, -0.5394, 1
0.2207, 0.4613, -0.1668, 1.0432, 1.5341, 1
0.1069, 0.5986, 0.9758, 2.2755, -0.883, 1
0.0959, 0.575, 0.2938, 0.5751, 0.0, 1
-0.1245, 0.4887, -0.5621, -0.9685, 0.0, 1
0.2921, 0.9865, 2.017, 1.0333, 1.385, 1
0.5241, 1.3415, 2.3473, 0.8798, -0.2983, 1
0.5992, 1.0839, 1.4088, -0.576, 1.4839, 1
0.6814, 0.6126, 0.6988, 2.1089, -0.5669, 1
0.6915, 1.2119, 1.8251, 0.7933, 1.0146, 1
0.1723, 0.4941, 0.7939, 1.2321, 1.3468, 1
0.5083, 1.1775, 0.9151, 0.8395, -0.6721, 1
0.4936, 2.2374, 1.0765, 1.2599, -0.4234, 1
0.2565, 0.8225, 0.7013, 2.2609, -0.7954, 1
0.1077, 0.6964, 0.3198, 0.5944, 0.0, 1
0.5555, 2.402, 1.0572, 1.2778, -0.3625, 1
0.9381, 1.6071, 1.253, -0.7324, 1.0853, 1
0.2955, 0.5342, 2.1377, 1.1365, 1.4717, 1
0.8667, 2.4135, 1.5568, 0.4632, -0.1659, 1
0.1505, 0.393, 0.7714, 2.1976, -0.6926, 1
0.691, 0.817, 2.021, -0.679, -0.6834, 1
0.2262, 0.5547, 0.4231, 1.3908, -0.717, 1
0.3188, 0.8109, 0.8175, 0.8269, 0.8602, 1
0.718, 2.4008, 1.7656, 0.7302, -0.2191, 1
-0.426, -0.7403, 1.046, -0.5293, -0.3193, 1
0.4863, 1.0319, 1.0484, 2.2738, -0.7518, 1
0.3247, 0.9175, 1.0975, 2.4181, -0.8595, 1
0.0359, 0.6497, 0.9127, 1.7698, -0.8045, 1
0.289, 0.6302, 1.1212, 0.8594, 0.0, 1
0.2358, 0.5821, 0.6966, 0.973, 1.0581, 1
0.5503, 2.5294, -0.5835, 0.4286, 0.4883, 1
0.4276, 0.6668, 2.4347, 0.9364, 0.7183, 1
-0.0773, 0.9677, 1.7635, -0.7729, 1.0308, 1
0.1167, 0.4271, 0.6534, 2.0822, -0.8242, 1
0.1813, 0.7197, 0.5262, 0.7914, 0.0, 1
0.8121, 2.2452, 1.1061, 0.9833, 0.7568, 1
0.5735, 0.4531, 1.5184, 0.6747, 0.6409, 1
0.4179, 0.6265, 2.2437, 0.8884, 0.681, 1
0.1504, 0.9839, 0.7068, 1.483, 0.0, 1
0.2233, 0.5612, 0.7012, 1.8683, 0.0, 1
0.1382, 0.4229, 0.4662, 1.5185, 0.959, 1
0.1658, 0.6216, 0.4554, 0.6776, 1.2583, 1
0.6421, 1.1602, 2.2001, 1.4302, -0.4983, 1
0.7794, 1.1217, 0.8294, 0.9149, 0.7814, 1
0.57, 0.5632, 1.7472, 1.1371, -0.4128, 1
0.5873, 2.3928, 1.1482, 0.6002, 0.8188, 1
1.3621, 1.6457, 1.9294, -0.3665, -0.1527, 1
0.3538, 1.2704, 0.9195, 1.8939, -0.6324, 1
0.2445, 0.6285, 2.398, 0.8907, 0.0734, 1
0.2404, 0.725, 1.5297, 1.2471, 1.7472, 1
0.4424, 1.4521, 1.7297, 0.9484, 0.9511, 1
1.4835, 1.0295, 1.5626, 0.7888, 0.7178, 1
0.1616, 0.6696, 0.8919, 1.8794, 0.0, 1
0.2317, 0.5348, 0.7202, 0.9587, 0.9158, 1
0.2215, 0.3703, 0.7341, 1.6291, -0.9559, 1
1.3634, 1.6245, 1.9224, -0.3744, -0.1526, 1
0.2337, 0.8369, 1.5218, -0.7828, 1.5044, 1
0.3762, 2.8188, -0.5495, 1.2747, -0.3396, 1
0.5591, 0.3848, 1.6553, 0.7144, 0.6926, 1
0.3606, 1.404, 1.5166, 1.546, -0.5172, 1
0.1739, 0.6753, 0.4911, 0.782, 0.0, 1
0.7569, 1.394, 1.4919, -0.359, -0.2488, 1
0.3195, 0.8883, 2.4959, -0.6855, -0.5167, 1
0.5591, 0.624, 1.8842, 1.1466, 1.5165, 1
0.708, 0.8586, 2.0513, 1.7944, -0.5138, 1
0.2807, 0.8186, 1.0901, 2.0105, 0.0, 1
0.1697, 0.4917, 0.5358, 1.8088, -0.7006, 1
0.4677, 0.8434, 2.2264, 0.9912, 1.2593, 1
1.2314, 1.4637, 1.8128, -0.5007, -0.1832, 1
0.2903, 0.8619, 1.5814, 2.6752, -0.8004, 1
0.755, 2.33, 1.4202, 0.6336, 0.842, 1
0.1479, 0.47, 0.6221, 0.9496, 0.0, 1
0.3657, 0.8265, 0.7639, 1.3012, 0.0, 1
0.3072, 0.7124, 0.7151, 1.26, -0.7234, 1
0.6093, 0.6941, 1.9345, 1.183, -0.5334, 1
0.2665, 0.8913, 0.7469, 2.2618, -0.8058, 1
0.3691, 0.8138, 1.5148, 1.5493, -1.0103, 1
0.314, 0.5295, 1.5112, -0.9465, 1.9755, 1
0.544, 2.0817, 0.9047, 0.603, -0.4047, 1
0.2616, 0.795, 1.1102, 2.0754, -0.9948, 1
0.2487, 0.947, 1.638, -0.757, 1.3317, 1
0.4444, 1.0278, 1.5666, -0.6267, -0.3962, 1
0.2276, 0.7464, 1.1779, 1.7354, -0.7287, 1
0.6015, 1.4077, 2.3531, -0.6461, -0.2742, 1
0.4187, 1.1562, 1.4938, 0.8686, -0.3659, 1
0.3758, 0.9203, 1.18, 1.2962, 0.7672, 1
0.3047, 0.732, 0.6019, 1.8702, -0.9901, 1
0.2682, 1.1604, 2.1404, -0.6479, -0.3934, 1
1.1367, 0.603, 1.704, 0.636, -0.2597, 1
0.7608, 1.4094, 1.4851, -0.3129, -0.2981, 1
0.195, 0.4486, 0.7616, 0.6822, 0.7386, 1
0.1666, 0.4665, 0.6462, 1.9694, -0.7191, 1
0.2253, 0.5537, 0.7041, 1.327, -0.6617, 1
0.1277, 0.6859, 0.4105, -0.772, 0.0, 1
0.6546, 1.8127, 1.5277, 0.7326, 1.0318, 1
0.2281, 0.5402, 0.6995, 1.5818, 0.0, 1
0.6538, 0.8847, 1.7803, 0.9723, 1.4308, 1
0.3096, 0.6338, 0.3579, 1.1565, 0.7084, 1
1.1159, 0.7176, 1.696, 0.6458, -0.2608, 1
0.5272, 3.0846, 1.0174, 0.6712, -0.255, 1
0.5734, 0.6276, 1.5926, 1.1581, 0.6409, 1
0.672, 0.5991, 0.6683, 2.1266, -0.5611, 1
0.4789, 0.5351, 1.9013, 0.9671, 1.7142, 1
0.3375, 0.7076, 2.8031, -0.675, 0.5017, 1
0.3039, 0.8041, 1.6383, 2.6021, -0.7905, 1
0.4102, 0.6612, 2.4026, -0.7075, 0.6968, 1
0.2143, 0.6779, 0.7658, 1.2554, 0.0, 1
0.7159, 0.9539, 1.4826, 0.8617, -0.7283, 1
0.4138, 1.0046, 1.0817, 0.8875, 0.0, 1
0.7819, 0.4524, 2.0356, -0.5565, 0.4643, 1
0.1986, 0.4012, 0.646, 1.519, 1.8504, 1
0.3232, 0.9447, 1.4447, 1.0585, 0.5418, 1
0.4349, 2.8675, 0.9337, 0.9198, -0.287, 1
0.3868, 1.03, 1.0489, 2.1489, 1.1655, 1
0.3057, 1.2384, 1.9805, -0.5491, -0.361, 1
0.4659, 0.858, -1.2123, 0.8696, -0.3979, 1
0.4543, 0.7302, 1.1066, 1.5385, -0.5085, 1
0.4403, 1.4719, 1.7651, 0.9357, 0.9857, 1
0.6512, 1.084, 1.4118, -0.7262, 1.477, 1
1.3011, 0.8069, 1.577, 1.6349, -0.5124, 1
0.0026, -0.2372, 0.5351, -0.4955, 0.0, 1
0.4156, 0.67, 2.4826, 0.9381, 0.7835, 1
0.3999, 0.6928, 1.9629, 1.6375, 1.5058, 1
0.9596, 1.5708, 1.9309, 0.7834, -0.2319, 1
0.2269, 0.7552, 0.9117, 1.2944, 0.0, 1
0.4768, 1.4607, 1.6211, 1.5017, -0.509, 1
0.2834, 0.7711, 2.3108, 0.9682, 1.3392, 1
0.1103, 0.3963, 0.862, 0.656, 0.0, 1
0.1204, 0.4649, 0.8535, 2.1138, -0.6818, 1
0.3482, 1.6094, 1.5302, 1.4803, -0.5803, 1
0.5079, 1.0962, 1.7384, 1.2876, 0.0, 1
0.2413, 0.6702, 2.6186, 1.2981, 0.8553, 1
0.1339, 0.4728, 0.4507, -0.4949, 1.0967, 1
1.3885, 1.6035, 1.7106, -0.4263, -0.1567, 1
1.1188, 0.8306, 2.6094, -0.6455, -0.3248, 1
0.1733, 0.4886, 0.5604, 0.9024, -0.4202, 1
-0.0583, 0.5071, -0.6987, -1.0177, 0.363, 1
0.3239, 0.6669, 0.7545, 2.2259, 2.1165, 1
0.8418, 1.0024, 1.9876, -0.6384, 0.8579, 1
0.6638, 1.2217, 2.2526, 1.5069, 0.0, 1
0.3937, 0.5771, 1.9867, 1.0289, 0.6897, 1
0.2716, 0.7065, 1.6699, 0.8855, 0.5502, 1
0.2775, 0.534, 0.3801, 1.3461, 0.7683, 1
0.417, 0.5975, 1.7257, 1.1088, -0.7726, 1
0.7882, 1.4686, 1.5152, -0.4649, -0.176, 1
0.269, 0.5535, 0.4208, 1.4225, 0.7551, 1
0.161, 0.6394, 1.1355, 1.9745, -0.8076, 1
0.0576, 0.6572, 1.3704, 0.9266, 0.0, 1
0.115, 0.5889, 0.934, 0.907, 0.0, 1
0.1319, 0.666, 0.3611, 0.4137, 0.9267, 1
0.5683, 0.5573, 1.9463, 1.1649, 1.5817, 1
0.3731, 1.2782, 1.5702, 0.7161, -0.4073, 1
0.5751, 1.142, 1.7823, -0.509, -0.2467, 1
0.7476, 2.3575, 1.2173, 0.738, 0.786, 1
0.4301, 0.5205, 1.6595, 1.1186, 1.927, 1
0.6494, 2.905, -0.5686, 0.4873, 0.499, 1
0.2945, 0.5797, 0.7836, 1.9235, -0.6977, 1
0.9224, 0.7487, 1.6246, 0.9614, 1.5027, 1
0.5071, 3.0448, 1.0556, 0.6187, -0.2372, 1
0.084, 0.2109, -0.1063, 1.1547, 1.3825, 1
0.4993, 0.6759, 0.9225, 1.7432, -0.6417, 1
0.1572, 0.611, 1.1031, 0.628, 0.5788, 1
1.3572, 1.1786, 1.0046, 0.6784, 1.4707, 1
0.263, 0.8249, 0.7308, 2.2789, -0.7644, 1
0.2141, 0.8409, 2.5413, 1.0863, 1.1826, 1
1.0734, 2.2499, 1.5134, -0.3962, -0.1532, 1
0.2392, 0.8861, 0.8423, 2.4054, 0.0, 1
1.0212, 2.3086, 1.5352, -0.3839, -0.1622, 1
0.1485, 0.612, 0.6403, 0.9398, -0.5378, 1
0.7474, 2.3547, 1.3848, 0.6095, 0.8178, 1
0.6573, 1.0914, 2.3193, 1.5243, -0.3388, 1
1.1483, 2.2087, 1.6633, -0.312, -0.1643, 1
0.3749, 0.9016, 0.7197, 0.9645, 0.0, 1
0.1212, 0.8207, 0.447, 1.2149, 0.0, 1
0.9358, 0.556, 1.3136, 1.4655, 1.5004, 1
1.1336, 2.4394, 1.0868, -0.3339, -0.1487, 1
0.5433, 0.7356, 2.0726, -0.4781, 0.61, 1
0.3969, 0.4876, 1.8326, 2.4685, -0.7516, 1
0.5662, 0.4163, 1.6509, 0.7016, 0.6598, 1
0.2381, 1.0958, 0.6076, 1.9338, 0.0, 1
0.6567, 0.6243, 0.7266, 2.0638, -0.5709, 1
0.333, 0.7894, 0.6013, 0.9187, 1.4782, 1
0.2772, 0.6829, 0.7503, 0.957, 0.9092, 1
0.1487, 0.5765, 0.4552, 0.7149, 0.0, 1
0.5013, 0.4715, 1.5903, 1.4041, 1.729, 1
0.1013, 0.4173, 0.7677, 0.7478, 0.0, 1
0.3006, 0.6441, 1.6028, 0.7799, 0.7039, 1
0.4568, 0.4317, 1.7023, 1.4808, 1.6992, 1
0.125, 0.5891, 0.8525, 0.8744, -0.7158, 1
0.2809, 0.9485, 0.8618, 0.8456, 0.0, 1
1.1176, 0.8812, 1.7008, 0.6427, -0.2595, 1
0.1001, 0.4085, 0.7708, 0.7499, 0.0, 1
0.6028, 0.5942, 1.7052, 1.0461, -0.3973, 1
0.2821, 0.8054, 1.0468, 1.0889, -0.3537, 1
0.329, 0.9602, 1.0799, 1.4387, -0.9948, 1
0.0964, 0.4249, 0.7008, 0.0, 0.0, 1
0.7585, 1.0726, 1.9634, 0.9354, 1.0223, 1
0.2635, 0.9316, 1.075, 1.0323, 0.0, 1
0.5535, 2.3681, 0.9733, 1.2327, -0.3837, 1
0.1205, 0.6568, 0.3873, -0.7669, 0.0, 1
0.2948, 1.2322, 0.856, 1.0668, 0.6687, 1
0.2074, 0.6011, 1.494, 0.6445, 1.2128, 1
0.672, 0.5989, 0.6677, 2.1264, -0.5609, 1
0.1683, 0.5386, 0.5851, 1.6939, 0.0, 1
0.7809, 1.0344, 2.0613, -0.6499, 0.8035, 1
0.3205, 0.9667, 1.9434, 1.0705, 1.4481, 1
0.2732, 1.0958, 2.1711, -0.6471, -0.478, 1
0.5977, 1.4061, 2.462, -0.6942, -0.2724, 1
0.2136, 0.8046, 2.4358, 1.2667, 1.2584, 1
0.898, 1.5215, 1.5329, 1.188, -0.467, 1
0.1712, 0.4594, 0.5284, 0.8655, 0.0, 1
0.9643, 1.502, 1.5266, 1.2239, -0.5407, 1
0.2317, 0.7601, 1.6208, 1.3119, 1.499, 1
0.8427, 2.2482, 1.6914, 0.4834, -0.1826, 1
0.5948, 2.8533, -0.6083, 0.444, 0.5297, 1
0.1426, 0.4954, 0.4794, -0.4066, 1.0297, 1
0.9766, 1.067, 2.2462, -0.611, -0.2953, 1
0.2411, 0.7539, 2.6288, 1.2444, 0.7043, 1
0.1358, 0.6029, 0.4066, 0.6176, 1.3033, 1
0.494, 2.3674, 1.0524, 0.7514, -0.291, 1
0.6215, 0.9943, 1.6921, 1.2473, 1.3014, 1
0.298, 0.6098, 0.3656, 1.1907, 0.702, 1
1.0321, 0.4947, 1.7883, 0.8252, -0.2424, 1
0.2709, 0.9442, 1.8903, -0.9395, 1.5451, 1
0.9064, 0.4863, 1.3038, 1.4759, 1.4308, 1
0.5769, 0.5438, 1.6824, 1.0715, -0.3836, 1
0.1211, 0.7152, 0.3018, 0.5393, 0.0, 1
0.2166, 0.7482, 0.8389, 1.3045, 0.0, 1
0.375, 0.5168, 1.8221, 1.0868, -0.6507, 1
0.4862, 2.6243, 0.7568, 0.8312, 0.6922, 1
0.2163, 0.6066, 1.4745, 0.629, 1.4053, 1
1.3861, 1.5954, 1.7245, -0.4254, -0.156, 1
0.3765, 0.4369, 1.8922, 1.0503, 0.7461, 1
0.4542, 1.0486, 1.6437, -0.537, -0.2977, 1
0.5773, 0.5148, 1.7885, -0.5029, 0.4065, 1
1.0964, 1.7273, 1.6881, 0.6793, -0.2075, 1
0.1096, 0.4223, 0.796, 0.6372, 0.0, 1
1.2621, 2.374, 1.1542, -0.3294, -0.0496, 1
0.3469, 1.1093, 2.3522, -0.6848, 0.9556, 1
0.5654, 2.6922, 0.9294, 0.7382, 0.7199, 1
0.18, 0.8592, 0.685, 1.7072, -0.7364, 1
0.3652, 1.3084, 2.0533, 0.8202, 0.973, 1
0.1908, 0.8738, 0.7054, 1.6813, -0.7023, 1
0.3123, 0.8457, 0.7474, 0.8497, 0.8734, 1
0.498, 2.8284, 0.9298, 0.7254, -0.2571, 1
0.253, 0.9254, 0.7372, 2.1253, 0.0, 1
0.1272, 0.7894, 0.5073, 1.2351, 0.0, 1
0.1491, 0.6464, 0.4199, 0.844, 1.3079, 1
0.3238, 0.6844, 0.7827, 2.236, 2.0184, 1
-0.1439, -0.5628, -1.0404, -0.9157, -0.0014, 1
0.4922, 1.4992, 1.6987, 1.5897, -0.5009, 1
0.8619, 1.1119, 0.7023, 0.6401, 0.8539, 1
0.2291, 0.5405, 0.6973, 1.5797, 0.0, 1
0.1788, 0.6198, 0.6971, 0.8679, -0.6863, 1
0.9453, 0.4677, 1.314, 1.3418, 1.0216, 1
0.3879, 0.5953, 0.9115, 1.1851, 0.0, 1
0.3461, 0.9837, 1.3219, 1.0684, 0.4904, 1
0.3496, 0.8427, 2.4411, -0.7156, -0.5111, 1
0.0176, 0.688, 1.2425, 1.6276, 0.0, 1
0.2489, 0.7333, 1.3491, 0.7392, 1.2637, 1
