@relation shuttle-c0-vs-c4
@attribute A1 integer [36, 123]
@attribute A2 integer [-908, 1409]
@attribute A3 integer [74, 113]
@attribute A4 integer [-587, 2565]
@attribute A5 integer [-46, 436]
@attribute A6 integer [-898, 6339]
@attribute A7 integer [-18, 72]
@attribute A8 integer [-353, 130]
@attribute A9 integer [-356, 126]
@attribute Class {positive, negative}
@input A1,A2,A3,A4,A5,A6,A7,A8,A9
@output Class
@data
91.4268, -0.4351, 93.7323, -4.3514, 230.3926, 2766.8542, 2.3054, -137.2252, -139.0955, positive
92.8241, -0.399, 95.0209, -2.1864, 217.219, 2543.9915, 2.1969, -122.1981, -123.996, positive
84.2125, 0.4216, 87.5017, -7.6307, 349.7573, 4840.4153, 3.2892, -262.4926, -265.0187, positive
98.9588, -0.0928, 100.2371, -0.9278, 105.7728, 622.6212, 1.2783, -5.5356, -7.6284, positive
82.2356, -0.8529, 85.7944, -8.5293, 382.4656, 5408.9129, 3.5588, -296.8183, -299.5241, positive
81.456, -0.8884, 85.1211, -8.8836, 395.3648, 5633.0186, 3.6651, -310.3553, -313.1321, positive
99.9793, -0.0464, 101.1185, -0.4639, 88.8874, 330.3286, 1.1392, 12.2311, 10.1847, positive
95.9655, -0.2288, 97.652, -2.2884, 155.298, 1479.9245, 1.6865, -57.6459, -59.8748, positive
88.9078, -0.5496, 91.5567, -5.4964, 272.0708, 3501.3127, 2.6489, -180.514, -183.0637, positive
79.4266, -0.9806, 83.3684, -9.8061, 428.9415, 6216.3683, 3.9418, -345.5925, -348.5537, positive
80.3286, -0.9396, 84.1475, -9.3961, 414.0173, 5958.4691, 3.8188, -329.8698, -332.8094, positive
82.2241, -0.8535, 85.7844, -8.5345, 382.6561, 5412.2233, 3.5604, -297.0182, -299.7251, positive
95.6038, -1.0, 97.8248, -4.6631, 220.1508, 2589.5096, 2.221, -122.326, -124.733, positive
99.0766, 4.4754, 100.3389, -0.8743, 103.8228, 566.9653, 1.2623, -4.3965, -5.5713, positive
80.5043, -0.9316, 84.2992, -9.3162, 411.1105, 5906.5792, 3.7949, -326.8797, -329.743, positive
81.0051, -0.9128, 84.7436, -8.8667, 404.2668, 5788.5506, 3.7385, -319.5232, -322.3488, positive
97.1036, -0.1771, 98.6349, -1.7711, 136.4684, 1135.0491, 1.5313, -38.6563, -40.0106, positive
91.31, -0.4648, 93.7043, -3.0422, 241.1816, 2959.6506, 2.3944, -147.4773, -149.4069, positive
82.6822, -0.8399, 86.202, -7.9187, 377.7244, 5328.1425, 3.5197, -291.5224, -294.2022, positive
90.7285, 2.1987, 93.1291, -4.6689, 241.9474, 2967.0696, 2.4007, -149.3514, -151.2852, positive
100.3771, -1.0, 102.0867, -3.1288, 158.0973, 1511.5863, 1.7096, -56.0106, -58.2471, positive
81.5119, -0.8858, 85.1693, -8.8582, 394.4401, 5616.9546, 3.6575, -309.385, -312.1566, positive
86.9122, -1.0, 90.0644, -7.4568, 333.1417, 4552.2617, 3.1523, -243.0773, -245.7947, positive
98.9737, -1.0, 100.8336, -3.5799, 176.3425, 1828.5212, 1.86, -75.5089, -77.7955, positive
86.8693, -0.6423, 89.7962, -6.423, 305.7987, 4076.9309, 2.9269, -216.3602, -218.6448, positive
97.7809, 4.1221, 99.2199, -1.4632, 125.2616, 939.4928, 1.439, -26.8954, -28.188, positive
89.9538, -1.0, 92.7802, -6.4791, 293.6005, 3865.3956, 2.8264, -200.8203, -203.4291, positive
85.2291, -0.7169, 88.3796, -7.1686, 332.9372, 4548.4261, 3.1506, -244.8407, -247.2745, positive
97.5627, -0.1929, 99.1415, 0.492, 142.2245, 1243.1247, 1.5788, -43.083, -44.4688, positive
88.1166, 1.4863, 90.8734, -5.8561, 285.1621, 3717.9844, 2.7568, -194.7031, -196.8743, positive
93.4538, -0.3716, 95.5685, -1.8305, 207.2533, 2371.1237, 2.1147, -111.6848, -113.4279, positive
93.3118, -1.0, 95.7784, -5.3998, 249.9471, 3107.0975, 2.4666, -154.1687, -156.6576, positive
88.2212, -1.0, 91.2332, -7.036, 316.1245, 4256.6573, 3.012, -224.8913, -227.562, positive
85.1629, -1.0, 88.5026, -8.0191, 355.8824, 4947.2867, 3.3397, -267.3798, -270.1597, positive
99.4305, -1.0, 101.2416, -3.433, 170.403, 1725.3467, 1.811, -69.1615, -71.4318, positive
91.7431, -0.4208, 94.0054, -4.2077, 225.1589, 2689.2472, 2.2623, -131.1534, -133.5742, positive
99.9764, 4.7208, 101.116, -0.4653, 88.9355, 308.2775, 1.1396, 11.227, 10.134, positive
90.1853, 2.0505, 92.6601, -4.9158, 250.9333, 3123.2119, 2.4747, -158.7817, -160.7648, positive
79.4437, -0.9807, 83.3858, -9.7492, 428.9786, 6217.2065, 3.9421, -345.5929, -348.5543, positive
79.3003, -0.9869, 83.2611, -9.8303, 431.2474, 6256.5608, 3.9608, -347.9863, -350.9602, positive
82.0574, -0.861, 85.6405, -8.6103, 385.4135, 5463.3248, 3.5831, -299.773, -302.634, positive
90.0319, -0.4986, 92.5275, -4.9855, 253.4725, 3179.3691, 2.4957, -160.945, -163.4435, positive
82.4347, -0.8439, 85.9663, -8.4388, 379.1716, 5355.2754, 3.5316, -293.2053, -296.0492, positive
93.4438, -0.372, 95.5598, -1.8361, 207.4111, 2373.8614, 2.116, -111.8512, -113.5953, positive
98.5497, 4.3317, 99.8838, -1.1138, 112.5416, 718.4668, 1.3341, -13.5465, -14.7692, positive
100.6599, -0.0155, 101.7063, -0.1546, 77.6275, 135.4147, 1.0464, 24.0787, 22.0633, positive
80.875, -1.0, 84.6741, -9.3973, 411.6251, 5915.586, 3.7991, -326.951, -329.884, positive
106.6745, -1.0, 107.7094, -1.1046, 76.2315, 89.5045, 1.0349, 31.4779, 29.4663, positive
93.1015, -0.359, 95.1786, -3.5902, 202.6839, 2300.1961, 2.0771, -107.5053, -109.8644, positive
102.881, -1.0, 104.3224, -2.324, 125.5466, 946.1512, 1.4413, -21.2242, -23.3713, positive
94.9619, -0.2745, 96.7853, -2.7446, 171.9027, 1750.6728, 1.8234, -75.843, -77.3919, positive
91.5114, -0.456, 93.8795, -2.9284, 237.9938, 2904.3546, 2.3681, -144.1144, -146.0264, positive
100.4653, 4.8542, 101.5382, -0.243, 80.8465, 167.7206, 1.0729, 19.716, 18.6674, positive
80.6837, -0.5408, 84.4541, -9.2347, 408.1419, 5854.9269, 3.7704, -323.7643, -326.6112, positive
97.3256, -0.167, 98.8267, -1.6702, 132.7947, 1090.3824, 1.5011, -33.968, -36.135, positive
81.1771, -0.9053, 84.8932, -8.7694, 401.5443, 5741.3264, 3.716, -316.6511, -319.4618, positive
85.0428, -1.0, 88.3953, -8.0577, 357.444, 4974.414, 3.3526, -269.0487, -271.8329, positive
93.013, -0.363, 95.1022, -3.6304, 204.1481, 2310.8925, 2.0891, -109.6829, -111.409, positive
87.8366, -0.5983, 90.6316, -5.9834, 289.7952, 3798.8929, 2.795, -199.5653, -201.762, positive
96.3475, -0.2458, 98.0848, -0.1949, 161.4567, 1576.7291, 1.7373, -63.3719, -64.8634, positive
85.3626, -0.7108, 88.4949, -7.1079, 330.7286, 4510.0546, 3.1324, -242.5229, -244.9445, positive
85.0768, -0.7238, 88.2481, -7.2378, 335.4573, 4598.5612, 3.1714, -247.2092, -249.9329, positive
89.4607, -0.5452, 92.0963, -4.0874, 270.4473, 3467.2968, 2.6356, -178.351, -180.4413, positive
87.5751, 1.3387, 90.4057, -6.1022, 294.1215, 3873.6659, 2.8307, -204.1055, -206.326, positive
91.4487, -0.4588, 93.8249, -2.9638, 238.9864, 2921.5713, 2.3763, -145.1614, -147.079, positive
84.8787, -1.0, 88.2489, -8.1104, 359.5767, 5011.4599, 3.3701, -271.3278, -274.1179, positive
93.3219, -0.349, 95.3689, -3.49, 199.0376, 2222.1044, 2.047, -104.3197, -106.0177, positive
98.2698, -0.1241, 99.6421, -1.241, 117.1731, 799.8199, 1.3723, -18.4069, -19.6551, positive
100.5983, 4.8904, 101.6531, -0.1826, 78.6461, 129.485, 1.0548, 22.0253, 20.9887, positive
91.4796, -1.0, 94.1425, -5.9887, 273.765, 3520.8356, 2.6629, -179.6225, -182.1768, positive
90.4822, -0.4781, 92.9164, -4.7808, 246.0217, 3050.3926, 2.4342, -153.1053, -155.5834, positive
91.143, 2.3117, 93.4871, -4.4805, 235.0888, 2847.8916, 2.3441, -142.1536, -144.0497, positive
99.3459, -0.0752, 100.5714, -0.7519, 99.3684, 490.4876, 1.2256, 0.2783, -0.8721, positive
99.5939, -0.1046, 100.9078, 1.6401, 110.0784, 685.514, 1.3138, -9.1706, -10.3799, positive
79.2275, -0.9897, 83.1965, -9.8966, 432.2363, 6273.6114, 3.969, -349.0502, -352.0295, positive
100.7465, -0.0115, 101.7811, -0.1152, 76.1941, 110.6021, 1.0346, 25.587, 23.5754, positive
90.5742, -0.4739, 92.9959, -4.739, 244.4989, 3024.0316, 2.4217, -151.503, -153.9768, positive
91.3296, 2.3626, 93.6483, -4.3956, 232.0015, 2794.2455, 2.3187, -138.9136, -140.7928, positive
83.5205, -0.7945, 86.9041, -7.9452, 361.2065, 5039.5656, 3.3836, -274.5079, -277.097, positive
98.7074, -0.1042, 100.0201, -1.0421, 109.9314, 694.6099, 1.3126, -9.9114, -12.0156, positive
84.3352, -0.768, 87.6393, -6.9845, 351.5653, 4874.3831, 3.3041, -263.9261, -266.4621, positive
87.0082, 1.184, 89.9161, -6.3599, 303.5013, 4036.6525, 2.908, -213.9491, -216.2211, positive
95.0285, 3.3714, 96.8428, -2.7143, 170.8012, 1730.8057, 1.8143, -74.6869, -76.2298, positive
84.3673, -0.756, 87.6354, -7.5603, 347.1953, 4801.7519, 3.2681, -259.5599, -262.3159, positive
104.8283, -1.0, 106.061, -1.698, 100.2317, 506.4091, 1.2327, 5.8293, 3.7518, positive
85.0953, -1.0, 88.4423, -8.0408, 356.7606, 4962.5423, 3.3469, -268.3184, -271.1007, positive
87.7209, 1.3784, 90.5317, -6.0359, 291.7086, 3831.738, 2.8108, -201.5733, -203.7805, positive
96.8155, -0.1902, 98.3861, -1.9021, 141.2349, 1236.4864, 1.5706, -42.8488, -45.039, positive
87.5822, -1.0, 90.6627, -7.2414, 324.4315, 4400.9565, 3.0805, -233.7688, -236.4623, positive
83.0909, -0.8141, 86.533, -8.1405, 368.315, 5167.3425, 3.4422, -281.782, -284.596, positive
88.7096, 1.6481, 91.3855, -5.5866, 275.3508, 3547.5, 2.676, -184.4066, -186.524, positive
105.5864, -1.0, 106.7378, -1.4544, 90.3772, 335.2274, 1.1515, 16.3607, 14.3102, positive
95.7871, -0.2369, 97.498, -2.3695, 158.2495, 1513.4664, 1.7108, -61.5146, -62.9885, positive
97.2227, -1.0, 99.2703, -4.1427, 199.1047, 2223.9201, 2.0476, -99.8344, -102.1836, positive
97.1177, -1.0, 99.1765, -4.1765, 200.4705, 2247.6451, 2.0588, -101.294, -103.6469, positive
99.598, -1.0, 101.3911, -3.3792, 168.2262, 1687.5338, 1.7931, -66.8351, -69.0995, positive
101.6641, -1.0, 103.2358, -2.7151, 141.3667, 1220.9603, 1.5717, -38.1309, -40.3214, positive
94.1369, 3.1283, 96.0728, -3.1196, 185.5528, 1987.1353, 1.9359, -90.168, -91.7919, positive
93.2541, -0.3803, 95.3948, -1.9434, 210.414, 2425.9503, 2.1408, -115.0192, -116.7797, positive
97.6557, 4.0879, 99.1117, -1.5201, 127.3328, 975.484, 1.456, -29.0691, -30.3731, positive
95.3736, -0.2557, 97.1409, -2.5574, 165.0908, 1632.3246, 1.7672, -68.6942, -70.2057, positive
93.9767, 3.0846, 95.9344, -3.1924, 188.2038, 2033.201, 1.9577, -92.9502, -94.5886, positive
82.495, -1.0, 86.1205, -8.8766, 390.5656, 5549.7643, 3.6255, -304.4451, -307.3203, positive
99.0593, -0.0882, 100.324, -0.8821, 104.109, 572.8505, 1.2646, -4.6969, -5.8733, positive
93.7906, -1.0, 96.2059, -5.2459, 243.7225, 2998.9705, 2.4153, -147.5166, -149.9884, positive
83.6881, -1.0, 87.1858, -8.4931, 375.0548, 5280.3289, 3.4977, -287.869, -290.7016, positive
97.9104, -0.1404, 99.3317, -1.4044, 123.1189, 903.1202, 1.4213, -24.6467, -25.9276, positive
94.0863, -1.0, 96.4699, -5.1508, 239.8781, 2932.1896, 2.3836, -143.4082, -145.8694, positive
90.3619, 2.0987, 92.8126, -4.8355, 248.0117, 3072.4457, 2.4506, -155.7156, -157.6827, positive
85.0449, -0.7252, 88.2206, -7.2523, 335.984, 4607.6789, 3.1757, -247.7634, -250.4886, positive
83.1032, 0.119, 86.5436, -8.1349, 368.1114, 5159.3426, 3.4405, -281.7543, -284.3813, positive
84.9176, -0.731, 88.1106, -7.3102, 338.0911, 4644.1541, 3.1931, -249.9805, -252.7115, positive
87.6574, -0.6065, 90.4769, -6.0648, 292.7591, 3859.4365, 2.8194, -202.2822, -204.8887, positive
87.62, 1.3509, 90.4446, -6.0818, 293.3775, 3860.7383, 2.8245, -203.3247, -205.5411, positive
106.0554, -1.0, 107.1566, -1.3036, 84.2801, 229.3158, 1.1012, 22.8765, 20.8428, positive
99.5239, 4.5974, 100.7252, -0.6709, 96.4221, 438.367, 1.2013, 3.3702, 2.2361, positive
91.4723, -0.4331, 93.7715, -4.3308, 229.64, 2753.779, 2.2992, -136.4354, -138.3016, positive
79.9264, -0.9579, 83.8, -9.5789, 420.6728, 6073.6792, 3.8737, -336.8727, -339.8306, positive
106.8023, -1.0, 107.8235, -1.0636, 74.5703, 60.6479, 1.0212, 33.2532, 31.2461, positive
91.9893, 2.5425, 94.2181, -4.0958, 221.0854, 2604.5636, 2.2287, -127.4578, -129.2769, positive
90.1593, -0.4928, 92.6375, -4.9276, 251.365, 3142.8878, 2.4783, -158.7275, -161.2203, positive
103.3763, -1.0, 104.7645, -2.1648, 119.1083, 834.3123, 1.3883, -14.3437, -16.4732, positive
80.4648, -0.6005, 84.265, -9.3342, 411.7648, 5917.8807, 3.8003, -327.5664, -330.4332, positive
99.1723, -1.0, 101.011, -3.5161, 173.7605, 1783.6691, 1.8387, -72.7495, -75.0291, positive
102.7475, -1.0, 104.2031, -2.3669, 127.2824, 976.3034, 1.4556, -23.0792, -25.2311, positive
82.709, -0.8314, 86.2032, -8.3141, 374.633, 5276.71, 3.4942, -288.4298, -291.2612, positive
90.3225, -0.4853, 92.7785, -4.8534, 248.6636, 3096.1252, 2.456, -155.8851, -158.3704, positive
99.9428, -0.0894, 101.2111, 1.8372, 104.5574, 589.7463, 1.2683, -3.3463, -4.5252, positive
79.5831, -0.841, 83.5036, -9.7349, 426.3516, 6171.3464, 3.9205, -342.8745, -345.8215, positive
81.2941, -0.3743, 84.9812, -8.9572, 398.0438, 5679.4596, 3.6872, -313.1669, -315.9583, positive
98.1943, -0.1275, 99.5769, -1.2753, 118.422, 841.5852, 1.3826, -18.8451, -20.9727, positive
97.0178, -0.2166, 98.6677, 0.184, 150.8479, 1392.7086, 1.6498, -52.1802, -53.6135, positive
100.1091, 4.757, 101.2306, -0.405, 86.7404, 270.1351, 1.1215, 13.5307, 12.4497, positive
81.7695, -0.2447, 85.3919, -8.7411, 390.1769, 5542.7609, 3.6223, -304.9109, -307.6592, positive
86.8393, -0.6437, 89.7703, -6.4367, 306.2946, 4085.5477, 2.931, -216.8806, -219.168, positive
86.5348, -0.6575, 89.5073, -6.5751, 311.333, 4180.9586, 2.9725, -221.8256, -224.4831, positive
83.3966, -0.8088, 86.8231, -7.515, 366.4193, 5132.0417, 3.4265, -279.5961, -282.2138, positive
96.0385, -1.0, 98.2129, -4.5234, 214.5001, 2491.3519, 2.1745, -116.2872, -118.6787, positive
81.234, -0.8985, 84.9293, -8.9846, 399.0382, 5699.1755, 3.6954, -314.1089, -317.0074, positive
89.8898, -0.5265, 92.4694, -3.8449, 263.6567, 3349.5063, 2.5796, -171.1873, -173.2403, positive
84.8163, 0.5863, 88.0232, -7.3562, 339.766, 4666.8015, 3.2069, -252.0071, -254.4784, positive
98.1961, -1.0, 100.1394, -3.8298, 186.4506, 2004.1082, 1.9433, -86.3113, -88.6257, positive
90.8342, 2.2275, 93.2204, -4.6208, 240.1986, 2936.6813, 2.3863, -147.5161, -149.4403, positive
85.1986, -0.7182, 88.3533, -7.1825, 333.4418, 4557.1922, 3.1547, -245.3702, -247.8067, positive
86.4413, 1.0294, 89.4266, -6.6176, 312.8802, 4199.6251, 2.9853, -223.7919, -226.1154, positive
90.4065, -0.4815, 92.851, -4.8152, 247.2746, 3060.1561, 2.4446, -154.9421, -156.9051, positive
99.199, -0.1218, 100.5643, 1.4168, 116.3292, 793.9406, 1.3654, -15.7648, -17.0084, positive
93.9896, -0.3187, 95.9456, -3.1866, 187.9904, 2030.1747, 1.956, -92.7262, -94.3635, positive
102.5329, -1.0, 104.0115, -2.4359, 130.0722, 1024.7645, 1.4786, -26.0606, -28.2202, positive
81.2565, -1.0, 85.0147, -9.2747, 406.6654, 5829.4317, 3.7582, -321.6506, -324.57, positive
82.0725, -0.8603, 85.6535, -8.6034, 385.1642, 5455.7972, 3.581, -299.6503, -302.371, positive
90.6027, -0.4955, 93.0893, -3.4419, 252.3742, 3153.7995, 2.4866, -159.2849, -161.276, positive
92.1943, -0.4263, 94.4733, -2.5424, 227.1861, 2716.8825, 2.279, -132.7128, -134.5655, positive
85.7706, -0.6922, 88.8473, -6.9225, 323.9774, 4392.7605, 3.0767, -235.4378, -237.8223, positive
101.3535, -1.0, 102.9585, -2.8149, 145.4045, 1291.101, 1.605, -42.446, -44.6477, positive
80.7056, -0.9225, 84.473, -9.2247, 407.7799, 5850.4974, 3.7674, -323.3069, -326.2293, positive
91.2255, 2.3342, 93.5584, -4.4429, 233.7229, 2824.1569, 2.3329, -140.7201, -142.6087, positive
98.3031, -0.1226, 99.6708, -1.2259, 116.6218, 790.2426, 1.3678, -17.8284, -19.0736, positive
94.9982, -0.3044, 96.9115, -0.9575, 182.8112, 1947.148, 1.9133, -85.8997, -87.5086, positive
86.7715, -0.6467, 89.7118, -6.4675, 307.4165, 4105.0375, 2.9402, -218.0579, -220.3514, positive
100.3828, 4.8317, 101.467, -0.2805, 82.2117, 191.4427, 1.0842, 18.2833, 17.2272, positive
79.6459, -0.9706, 83.5578, -9.7064, 425.314, 6153.3457, 3.9119, -341.7856, -344.7269, positive
86.9095, 1.1571, 89.8309, -6.4048, 305.1345, 4065.0322, 2.9214, -215.6631, -217.9441, positive
92.1136, -0.4298, 94.4031, -2.588, 228.4635, 2739.04, 2.2895, -134.0604, -135.9201, positive
94.0141, 3.0948, 95.9667, -3.1754, 187.585, 2022.4482, 1.9526, -92.3007, -93.9358, positive
79.6005, -0.8362, 83.5186, -9.727, 426.064, 6166.3487, 3.9181, -342.5727, -345.5181, positive
95.8202, -1.0, 98.0181, -4.5935, 217.3371, 2540.6339, 2.1978, -119.3191, -121.7184, positive
104.0168, -1.0, 105.3365, -1.9589, 110.781, 689.6592, 1.3196, -5.4445, -7.551, positive
89.0152, -1.0, 91.9421, -6.7808, 305.8026, 4077.3568, 2.9269, -213.8605, -216.5028, positive
94.054, -0.3157, 96.0012, -3.1573, 186.9244, 2027.3915, 1.9472, -90.9232, -93.2389, positive
84.0377, -0.771, 87.3508, -7.7101, 352.6485, 4890.8826, 3.313, -265.5267, -268.0688, positive
81.4849, -0.887, 85.1461, -8.8705, 394.886, 5624.701, 3.6611, -309.8529, -312.627, positive
92.4784, 2.6759, 94.6404, -3.8735, 212.9938, 2463.9601, 2.162, -118.966, -120.7407, positive
83.8525, -0.789, 87.2196, -7.2573, 359.2034, 5006.8735, 3.3671, -271.9838, -274.5618, positive
84.5916, -0.7458, 87.8291, -7.4584, 343.4846, 4731.6723, 3.2375, -255.9097, -258.4014, positive
98.3138, -0.1221, 99.6801, -1.221, 116.4437, 787.1481, 1.3663, -17.6415, -18.8857, positive
102.7227, -1.0, 104.181, -2.3748, 127.6044, 981.897, 1.4583, -23.4234, -25.5761, positive
104.9422, -1.0, 106.1627, -1.6614, 98.751, 480.6888, 1.2205, 7.4117, 5.3382, positive
100.4939, -0.0655, 101.6904, 2.1487, 95.8353, 438.4504, 1.1964, 5.8551, 4.7241, positive
80.7602, -0.9235, 84.5306, -9.0051, 408.1431, 5855.7893, 3.7704, -323.6125, -326.4594, positive
100.2927, -1.0, 102.0114, -3.1559, 159.1947, 1530.6489, 1.7186, -57.1834, -59.4229, positive
93.6463, -0.3343, 95.6491, -3.3426, 193.6703, 2128.8544, 2.0028, -98.687, -100.3555, positive
97.1577, -1.0, 99.2122, -4.1636, 199.9503, 2238.6087, 2.0545, -100.7381, -103.0896, positive
80.2019, -0.6722, 84.038, -9.4537, 416.1137, 5993.4479, 3.8361, -332.1303, -335.021, positive
82.2617, -0.8517, 85.8169, -8.5174, 382.0334, 5401.4044, 3.5552, -296.3647, -299.0682, positive
79.6841, -0.9689, 83.5908, -9.689, 424.6814, 6142.3541, 3.9067, -341.1216, -344.0595, positive
101.4492, -0.0239, 102.521, 2.6887, 80.7171, 176.2082, 1.0718, 21.8039, 20.756, positive
93.4266, -0.3442, 95.4594, -3.4424, 197.3047, 2207.0798, 2.0327, -101.8454, -104.1896, positive
86.7618, 1.1169, 89.7034, -6.4719, 307.5773, 4107.4785, 2.9416, -218.2267, -220.5211, positive
86.9762, 1.1753, 89.8885, -6.3745, 304.0307, 4045.8523, 2.9123, -214.5048, -216.7796, positive
105.8894, -1.0, 107.0084, -1.357, 86.4384, 266.807, 1.119, 20.57, 18.5303, positive
80.6806, -0.9236, 84.4515, -9.2361, 408.193, 5857.649, 3.7708, -323.7416, -326.6652, positive
88.3708, -0.5741, 91.093, -5.7405, 280.9551, 3655.104, 2.7222, -189.8621, -192.4361, positive
80.7411, -0.9209, 84.5037, -9.2086, 407.192, 5838.5012, 3.7626, -322.7675, -325.6092, positive
93.0531, -0.3612, 95.1368, -3.6122, 203.485, 2299.3705, 2.0837, -108.987, -110.7094, positive
83.4395, -0.807, 86.8605, -7.4907, 365.7394, 5120.2485, 3.4209, -278.8789, -281.4929, positive
95.7826, -1.0, 97.9845, -4.6056, 217.8262, 2549.1292, 2.2019, -119.8417, -122.2423, positive
83.6541, -0.7976, 87.0471, -7.3694, 362.3433, 5061.3402, 3.3929, -275.2963, -277.8916, positive
82.2326, -1.0, 85.8863, -8.9609, 393.9758, 5609.0026, 3.6536, -308.0895, -310.9741, positive
100.1199, -0.04, 101.2399, -0.4, 86.5618, 290.0707, 1.12, 14.6781, 12.6381, positive
81.7934, -1.0, 85.4941, -9.1021, 399.686, 5708.1935, 3.7007, -314.1919, -317.0921, positive
83.2541, 0.1602, 86.674, -8.0663, 365.6146, 5115.9563, 3.4199, -279.134, -281.7472, positive
93.7932, 3.0345, 95.776, -3.2758, 191.2391, 2085.9436, 1.9827, -96.1356, -97.7907, positive
96.4549, 3.7604, 98.0747, -2.0659, 147.2005, 1320.7112, 1.6198, -49.9192, -51.3324, positive
84.525, -0.7489, 87.7716, -7.4886, 344.5858, 4756.5794, 3.2466, -256.8141, -259.563, positive
104.7445, -1.0, 105.9861, -1.725, 101.3219, 525.3467, 1.2417, 4.6643, 2.5837, positive
85.2094, -0.7178, 88.3626, -7.1776, 333.2631, 4554.0875, 3.1533, -245.1827, -247.6182, positive
88.958, -1.0, 91.8911, -6.7992, 306.5458, 4090.2674, 2.9331, -214.6548, -217.2991, positive
82.0273, -0.8624, 85.6145, -8.6239, 385.9116, 5471.9473, 3.5872, -300.2971, -303.1595, positive
79.9782, -0.9555, 83.8448, -9.5553, 419.8146, 6058.8234, 3.8666, -335.9697, -338.9253, positive
81.7942, -0.8785, 85.4297, -8.4207, 391.779, 5571.9351, 3.6355, -306.3492, -309.1063, positive
94.6861, -0.287, 96.5471, -2.87, 176.4663, 1829.9582, 1.861, -80.6322, -82.2062, positive
95.4838, 3.4956, 97.236, -2.5074, 163.2676, 1599.9004, 1.7522, -66.7809, -68.2823, positive
79.0743, -0.9968, 83.0646, -9.958, 434.8242, 6318.6041, 3.9903, -351.7596, -354.7531, positive
85.8547, -0.6884, 88.92, -6.8842, 322.5861, 4375.7549, 3.0653, -233.6661, -236.3545, positive
90.2543, -0.4884, 92.7197, -4.8844, 249.7919, 3115.6561, 2.4653, -157.0723, -159.5607, positive
95.8414, -1.0, 98.037, -4.5867, 217.0615, 2535.8451, 2.1956, -119.0245, -121.423, positive
86.4119, -0.6631, 89.4011, -6.631, 313.3676, 4216.1786, 2.9893, -223.9664, -226.6295, positive
88.7603, -0.5563, 91.4294, -5.5635, 274.5113, 3533.3549, 2.669, -183.5255, -185.6382, positive
98.6867, 4.3691, 100.0022, -1.0515, 110.2743, 679.0688, 1.3154, -11.167, -12.3773, positive
84.6047, -0.7452, 87.8405, -7.4524, 343.2669, 4727.8906, 3.2357, -255.6812, -258.1717, positive
84.6376, -0.7549, 87.9022, -6.8135, 346.7793, 4791.3635, 3.2647, -258.877, -261.3868, positive
86.5968, 1.0719, 89.5609, -6.5469, 310.3077, 4154.923, 2.9641, -221.0921, -223.4015, positive
100.6311, -0.0595, 101.8097, 2.2263, 93.6643, 400.792, 1.1786, 8.1454, 7.0263, positive
98.7357, -0.1419, 100.1615, 1.155, 123.6608, 921.116, 1.4258, -23.4993, -24.7831, positive
96.705, -0.1952, 98.2906, -1.9523, 143.0634, 1268.1386, 1.5857, -44.7727, -46.968, positive
95.4731, -1.0, 97.7081, -4.7051, 221.85, 2619.0269, 2.235, -124.1419, -126.5536, positive
84.8151, 0.5859, 88.0221, -7.3568, 339.7864, 4667.1562, 3.207, -252.0286, -254.4999, positive
91.0126, -0.4777, 93.4458, -3.2103, 245.8871, 3041.2732, 2.4331, -152.4414, -154.3968, positive
100.3727, 4.8289, 101.4582, -0.2851, 82.3794, 194.3567, 1.0855, 18.1073, 17.0503, positive
88.0033, 1.4554, 90.7756, -5.9076, 287.036, 3750.5465, 2.7723, -196.6697, -198.8512, positive
91.4973, -0.4319, 93.7931, -4.3194, 229.227, 2759.669, 2.2958, -135.4339, -137.8659, positive
99.4111, -0.1126, 100.7488, 1.5367, 112.9727, 735.7183, 1.3377, -12.2239, -13.449, positive
94.8192, 3.3143, 96.662, -2.8095, 174.2644, 1790.9842, 1.8428, -78.3214, -79.8833, positive
83.2611, -0.8063, 86.6801, -8.0631, 365.4979, 5118.5775, 3.4189, -278.8178, -281.6242, positive
93.5283, -0.3683, 95.6333, -1.7883, 206.0734, 2350.6583, 2.105, -110.4401, -112.1768, positive
94.1642, -0.3107, 96.0963, -3.1072, 185.1017, 1979.9868, 1.9322, -89.6946, -91.3161, positive
101.1264, -0.038, 102.2404, 2.5063, 85.825, 264.8102, 1.1139, 16.4154, 15.3394, positive
84.4634, -1.0, 87.8781, -8.2439, 364.9754, 5105.2406, 3.4146, -277.0974, -279.9022, positive
82.893, -0.823, 86.3622, -8.2304, 371.588, 5223.9997, 3.4691, -285.2258, -288.0489, positive
95.2165, -0.2949, 97.1013, -0.8341, 179.3557, 1887.208, 1.8848, -82.2543, -83.8442, positive
97.4119, -0.1995, 99.0104, 0.4067, 144.6114, 1284.5285, 1.5984, -45.601, -47.0, positive
88.9695, -0.5665, 91.6691, -4.3651, 278.222, 3602.1586, 2.6996, -186.5529, -188.686, positive
90.4809, -0.4781, 92.9153, -4.7814, 246.0435, 3050.769, 2.4344, -153.1282, -155.6063, positive
84.1468, -1.0, 87.5953, -8.3457, 369.092, 5176.7496, 3.4486, -281.4967, -284.3129, positive
80.4538, -0.9339, 84.2556, -9.3392, 411.9455, 5921.0857, 3.8017, -327.756, -330.6238, positive
93.5576, 2.9703, 95.5725, -3.3829, 195.138, 2153.6921, 2.0149, -100.2273, -101.9038, positive
